% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
2.761	2	3	1	1.47582	0
2.801	1	1	1	0.591693	0
2.801	3	2	1	2.78197	0
2.801	2	3	1	1.47679	0
2.841	1	1	1	0.592397	0
2.841	3	2	1	2.79224	0
2.841	2	3	1	1.47777	0
2.881	1	1	1	0.593106	0
2.881	3	2	1	2.80257	0
2.881	2	3	1	1.47874	0
2.921	1	1	1	0.593819	0
2.921	3	2	1	2.81295	0
2.921	2	3	1	1.47972	0
2.961	1	1	1	0.594536	0
2.961	3	2	1	2.8234	0
2.961	2	3	1	1.48069	0
3.001	1	1	1	0.595257	0
3.001	3	2	1	2.83391	0
3.001	2	3	1	1.48167	0
3.041	1	1	1	0.595983	0
3.041	3	2	1	2.84448	0
3.041	2	3	1	1.48265	0
3.081	1	1	1	0.596714	0
3.081	3	2	1	2.85512	0
3.081	2	3	1	1.48363	0
3.121	1	1	1	0.597449	0
3.121	3	2	1	2.86581	0
3.121	2	3	1	1.48461	0
3.161	1	1	1	0.598188	0
3.161	3	2	1	2.87657	0
3.161	2	3	1	1.4856	0
3.201	1	1	1	0.598933	0
3.201	3	2	1	2.8874	0
3.201	2	3	1	1.48658	0
3.241	1	1	1	0.599682	0
3.241	3	2	1	2.89829	0
3.241	2	3	1	1.48757	0
3.281	1	1	1	0.600435	0
3.281	3	2	1	2.90924	0
3.281	2	3	1	1.48856	0
3.321	1	1	1	0.601194	0
3.321	3	2	1	2.92026	0
3.321	2	3	1	1.48955	0
3.361	1	1	1	0.601957	0
3.361	3	2	1	2.93134	0
3.361	2	3	1	1.49054	0
3.401	1	1	1	0.602724	0
3.401	3	2	1	2.94249	0
3.401	2	3	1	1.49153	0
3.441	1	1	1	0.603497	0
3.441	3	2	1	2.9537	0
3.441	2	3	1	1.49252	0
3.481	1	1	1	0.604275	0
3.481	3	2	1	2.96498	0
3.481	2	3	1	1.49351	0
3.521	1	1	1	0.605057	0
3.521	3	2	1	2.97633	0
3.521	2	3	1	1.49451	0
3.561	1	1	1	0.605845	0
3.561	3	2	1	2.98774	0
3.561	2	3	1	1.49551	0
3.601	1	1	1	0.606638	0
3.601	3	2	1	2.99922	0
3.601	2	3	1	1.4965	0
3.641	1	1	1	0.607435	0
3.641	3	2	1	3.01077	0
3.641	2	3	1	1.4975	0
3.681	1	1	1	0.608238	0
3.681	3	2	1	3.02239	0
3.681	2	3	1	1.4985	0
3.721	1	1	1	0.609046	0
3.721	3	2	1	3.03407	0
3.721	2	3	1	1.4995	0
3.761	1	1	1	0.609859	0
3.761	3	2	1	3.04582	0
3.761	2	3	1	1.5005	0
3.801	1	1	1	0.610678	0
3.801	3	2	1	3.05765	0
3.801	2	3	1	1.50151	0
3.841	1	1	1	0.611501	0
3.841	3	2	1	3.06954	0
3.841	2	3	1	1.50251	0
3.881	1	1	1	0.61233	0
3.881	3	2	1	3.0815	0
3.881	2	3	1	1.50352	0
3.921	1	1	1	0.613165	0
3.921	3	2	1	3.09353	0
3.921	2	3	1	1.50452	0
3.961	1	1	1	0.614005	0
3.961	3	2	1	3.10564	0
3.961	2	3	1	1.50553	0
4.001	1	1	1	0.61485	0
4.001	3	2	1	3.11781	0
4.001	2	3	1	1.50654	0
4.041	1	1	1	0.615701	0
4.041	3	2	1	3.13006	0
4.041	2	3	1	1.50755	0
4.081	1	1	1	0.616557	0
4.081	3	2	1	3.14237	0
4.081	2	3	1	1.50856	0
4.121	1	1	1	0.61742	0
4.121	3	2	1	3.15476	0
4.121	2	3	1	1.50957	0
4.161	1	1	1	0.618287	0
4.161	3	2	1	3.16722	0
4.161	2	3	1	1.51058	0
4.201	1	1	1	0.619161	0
4.201	3	2	1	3.17976	0
4.201	2	3	1	1.51159	0
4.241	1	1	1	0.62004	0
4.241	3	2	1	3.19236	0
4.241	2	3	1	1.51261	0
4.281	1	1	1	0.620926	0
4.281	3	2	1	3.20505	0
4.281	2	3	1	1.51362	0
4.321	1	1	1	0.621817	0
4.321	3	2	1	3.2178	0
4.321	2	3	1	1.51464	0
4.361	1	1	1	0.622714	0
4.361	3	2	1	3.23063	0
4.361	2	3	1	1.51566	0
4.401	1	1	1	0.623617	0
4.401	3	2	1	3.24353	0
4.401	2	3	1	1.51667	0
4.441	1	1	1	0.624526	0
4.441	3	2	1	3.25651	0
4.441	2	3	1	1.51769	0
4.481	1	1	1	0.625441	0
4.481	3	2	1	3.26956	0
4.481	2	3	1	1.51871	0
4.521	1	1	1	0.626363	0
4.521	3	2	1	3.28269	0
4.521	2	3	1	1.51973	0
4.561	1	1	1	0.62729	0
4.561	3	2	1	3.2959	0
4.561	2	3	1	1.52075	0
4.601	1	1	1	0.628224	0
4.601	3	2	1	3.30918	0
4.601	2	3	1	1.52177	0
4.641	1	1	1	0.629165	0
4.641	3	2	1	3.32253	0
4.641	2	3	1	1.5228	0
4.681	1	1	1	0.630112	0
4.681	3	2	1	3.33597	0
4.681	2	3	1	1.52382	0
4.721	1	1	1	0.631065	0
4.721	3	2	1	3.34948	0
4.721	2	3	1	1.52484	0
4.761	1	1	1	0.632024	0
4.761	3	2	1	3.36307	0
4.761	2	3	1	1.52587	0
4.801	1	1	1	0.632991	0
4.801	3	2	1	3.37673	0
4.801	2	3	1	1.52689	0
4.841	1	1	1	0.633964	0
4.841	3	2	1	3.39048	0
4.841	2	3	1	1.52792	0
4.881	1	1	1	0.634943	0
4.881	3	2	1	3.4043	0
4.881	2	3	1	1.52894	0
4.921	1	1	1	0.63593	0
4.921	3	2	1	3.4182	0
4.921	2	3	1	1.52997	0
4.961	1	1	1	0.636923	0
4.961	3	2	1	3.43218	0
4.961	2	3	1	1.53099	0
5.001	1	1	1	0.637924	0
5.001	3	2	1	3.44624	0
5.001	2	3	1	1.53202	0
5.041	1	1	1	0.638931	0
5.041	3	2	1	3.46038	0
5.041	2	3	1	1.53305	0
5.081	1	1	1	0.639945	0
5.081	3	2	1	3.4746	0
5.081	2	3	1	1.53408	0
5.121	1	1	1	0.640966	0
5.121	3	2	1	3.4889	0
5.121	2	3	1	1.53511	0
5.161	1	1	1	0.641995	0
5.161	3	2	1	3.50328	0
5.161	2	3	1	1.53614	0
5.201	1	1	1	0.643031	0
5.201	3	2	1	3.51774	0
5.201	2	3	1	1.53717	0
5.241	1	1	1	0.644074	0
5.241	3	2	1	3.53228	0
5.241	2	3	1	1.53819	0
5.281	1	1	1	0.645124	0
5.281	3	2	1	3.5469	0
5.281	2	3	1	1.53922	0
5.321	1	1	1	0.646182	0
5.321	3	2	1	3.56161	0
5.321	2	3	1	1.54025	0
5.361	1	1	1	0.647247	0
5.361	3	2	1	3.57639	0
5.361	2	3	1	1.54129	0
5.401	1	1	1	0.64832	0
5.401	3	2	1	3.59126	0
5.401	2	3	1	1.54232	0
5.441	1	1	1	0.649401	0
5.441	3	2	1	3.60621	0
5.441	2	3	1	1.54335	0
5.481	1	1	1	0.65049	0
5.481	3	2	1	3.62124	0
5.481	2	3	1	1.54438	0
5.521	1	1	1	0.651586	0
5.521	3	2	1	3.63636	0
5.521	2	3	1	1.54541	0
5.561	1	1	1	0.65269	0
5.561	3	2	1	3.65155	0
5.561	2	3	1	1.54644	0
5.601	1	1	1	0.653802	0
5.601	3	2	1	3.66683	0
5.601	2	3	1	1.54747	0
5.641	1	1	1	0.654922	0
5.641	3	2	1	3.6822	0
5.641	2	3	1	1.5485	0
5.681	1	1	1	0.656051	0
5.681	3	2	1	3.69764	0
5.681	2	3	1	1.54953	0
5.721	1	1	1	0.657187	0
5.721	3	2	1	3.71317	0
5.721	2	3	1	1.55056	0
5.761	1	1	1	0.658332	0
5.761	3	2	1	3.72879	0
5.761	2	3	1	1.55159	0
5.801	1	1	1	0.659485	0
5.801	3	2	1	3.74448	0
5.801	2	3	1	1.55262	0
5.841	1	1	1	0.660647	0
5.841	3	2	1	3.76027	0
5.841	2	3	1	1.55365	0
5.881	1	1	1	0.661817	0
5.881	3	2	1	3.77613	0
5.881	2	3	1	1.55468	0
5.921	1	1	1	0.662996	0
5.921	3	2	1	3.79208	0
5.921	2	3	1	1.55571	0
5.961	1	1	1	0.664184	0
5.961	3	2	1	3.80812	0
5.961	2	3	1	1.55674	0
6.001	1	1	1	0.66538	0
6.001	3	2	1	3.82423	0
6.001	2	3	1	1.55777	0
6.041	1	1	1	0.666585	0
6.041	3	2	1	3.84044	0
6.041	2	3	1	1.5588	0
6.081	1	1	1	0.667799	0
6.081	3	2	1	3.85672	0
6.081	2	3	1	1.55983	0
6.121	1	1	1	0.669023	0
6.121	3	2	1	3.8731	0
6.121	2	3	1	1.56086	0
6.161	1	1	1	0.670255	0
6.161	3	2	1	3.88955	0
6.161	2	3	1	1.56188	0
6.201	1	1	1	0.671497	0
6.201	3	2	1	3.9061	0
6.201	2	3	1	1.56291	0
6.241	1	1	1	0.672748	0
6.241	3	2	1	3.92272	0
6.241	2	3	1	1.56394	0
6.281	1	1	1	0.674008	0
6.281	3	2	1	3.93943	0
6.281	2	3	1	1.56496	0
6.321	1	1	1	0.675278	0
6.321	3	2	1	3.95623	0
6.321	2	3	1	1.56599	0
6.361	1	1	1	0.676558	0
6.361	3	2	1	3.97311	0
6.361	2	3	1	1.56701	0
6.401	1	1	1	0.677847	0
6.401	3	2	1	3.99008	0
6.401	2	3	1	1.56803	0
6.441	1	1	1	0.679147	0
6.441	3	2	1	4.00713	0
6.441	2	3	1	1.56906	0
6.481	1	1	1	0.680456	0
6.481	3	2	1	4.02426	0
6.481	2	3	1	1.57008	0
6.521	1	1	1	0.681775	0
6.521	3	2	1	4.04148	0
6.521	2	3	1	1.5711	0
6.561	1	1	1	0.683105	0
6.561	3	2	1	4.05878	0
6.561	2	3	1	1.57212	0
6.601	1	1	1	0.684444	0
6.601	3	2	1	4.07617	0
6.601	2	3	1	1.57314	0
6.641	1	1	1	0.685794	0
6.641	3	2	1	4.09364	0
6.641	2	3	1	1.57415	0
6.681	1	1	1	0.687155	0
6.681	3	2	1	4.1112	0
6.681	2	3	1	1.57517	0
6.721	1	1	1	0.688526	0
6.721	3	2	1	4.12884	0
6.721	2	3	1	1.57619	0
6.761	1	1	1	0.689907	0
6.761	3	2	1	4.14656	0
6.761	2	3	1	1.5772	0
6.801	1	1	1	0.6913	0
6.801	3	2	1	4.16437	0
6.801	2	3	1	1.57821	0
6.841	1	1	1	0.692703	0
6.841	3	2	1	4.18226	0
6.841	2	3	1	1.57922	0
6.881	1	1	1	0.694117	0
6.881	3	2	1	4.20023	0
6.881	2	3	1	1.58023	0
6.921	1	1	1	0.695543	0
6.921	3	2	1	4.21829	0
6.921	2	3	1	1.58124	0
6.961	1	1	1	0.69698	0
6.961	3	2	1	4.23643	0
6.961	2	3	1	1.58225	0
7.001	1	1	1	0.698428	0
7.001	3	2	1	4.25465	0
7.001	2	3	1	1.58325	0
7.041	1	1	1	0.699888	0
7.041	3	2	1	4.27295	0
7.041	2	3	1	1.58425	0
7.081	1	1	1	0.701359	0
7.081	3	2	1	4.29134	0
7.081	2	3	1	1.58526	0
7.121	1	1	1	0.702842	0
7.121	3	2	1	4.3098	0
7.121	2	3	1	1.58626	0
7.161	1	1	1	0.704337	0
7.161	3	2	1	4.32835	0
7.161	2	3	1	1.58725	0
7.201	1	1	1	0.705844	0
7.201	3	2	1	4.34697	0
7.201	2	3	1	1.58825	0
7.241	1	1	1	0.707363	0
7.241	3	2	1	4.36568	0
7.241	2	3	1	1.58924	0
7.281	1	1	1	0.708894	0
7.281	3	2	1	4.38446	0
7.281	2	3	1	1.59023	0
7.321	1	1	1	0.710438	0
7.321	3	2	1	4.40333	0
7.321	2	3	1	1.59122	0
7.361	1	1	1	0.711994	0
7.361	3	2	1	4.42227	0
7.361	2	3	1	1.59221	0
7.401	1	1	1	0.713563	0
7.401	3	2	1	4.44129	0
7.401	2	3	1	1.5932	0
7.441	1	1	1	0.715209	0
7.441	3	2	1	4.45785	0
7.441	2	3	1	1.59485	0
7.481	1	1	1	0.717419	0
7.481	3	2	1	4.4527	0
7.481	2	3	1	1.60219	0
7.521	1	1	1	0.719641	0
7.521	3	2	1	4.44757	0
7.521	2	3	1	1.60956	0
7.561	1	1	1	0.721875	0
7.561	3	2	1	4.44245	0
7.561	2	3	1	1.61695	0
7.601	1	1	1	0.724121	0
7.601	3	2	1	4.43734	0
7.601	2	3	1	1.62437	0
7.641	1	1	1	0.72638	0
7.641	3	2	1	4.43225	0
7.641	2	3	1	1.63182	0
7.681	1	1	1	0.728651	0
7.681	3	2	1	4.42717	0
7.681	2	3	1	1.63928	0
7.721	1	1	1	0.730935	0
7.721	3	2	1	4.4221	0
7.721	2	3	1	1.64677	0
7.761	1	1	1	0.733232	0
7.761	3	2	1	4.41704	0
7.761	2	3	1	1.65429	0
7.801	1	1	1	0.735542	0
7.801	3	2	1	4.412	0
7.801	2	3	1	1.66182	0
7.841	1	1	1	0.737865	0
7.841	3	2	1	4.40697	0
7.841	2	3	1	1.66938	0
7.881	1	1	1	0.740202	0
7.881	3	2	1	4.40196	0
7.881	2	3	1	1.67697	0
7.921	1	1	1	0.742552	0
7.921	3	2	1	4.39695	0
7.921	2	3	1	1.68457	0
7.961	1	1	1	0.744915	0
7.961	3	2	1	4.39197	0
7.961	2	3	1	1.6922	0
8.001	1	1	1	0.747293	0
8.001	3	2	1	4.38699	0
8.001	2	3	1	1.69984	0
8.041	1	1	1	0.749684	0
8.041	3	2	1	4.38202	0
8.041	2	3	1	1.70751	0
8.081	1	1	1	0.75209	0
8.081	3	2	1	4.37707	0
8.081	2	3	1	1.7152	0
8.121	1	1	1	0.75451	0
8.121	3	2	1	4.37214	0
8.121	2	3	1	1.72291	0
8.161	1	1	1	0.756944	0
8.161	3	2	1	4.36721	0
8.161	2	3	1	1.73064	0
8.201	1	1	1	0.759393	0
8.201	3	2	1	4.3623	0
8.201	2	3	1	1.73838	0
8.241	1	1	1	0.761858	0
8.241	3	2	1	4.3574	0
8.241	2	3	1	1.74615	0
8.281	1	1	1	0.764337	0
8.281	3	2	1	4.35251	0
8.281	2	3	1	1.75394	0
8.321	1	1	1	0.766831	0
8.321	3	2	1	4.34764	0
8.321	2	3	1	1.76174	0
8.361	1	1	1	0.769341	0
8.361	3	2	1	4.34278	0
8.361	2	3	1	1.76956	0
8.401	1	1	1	0.771867	0
8.401	3	2	1	4.33793	0
8.401	2	3	1	1.7774	0
8.441	1	1	1	0.774409	0
8.441	3	2	1	4.3331	0
8.441	2	3	1	1.78525	0
8.481	1	1	1	0.776966	0
8.481	3	2	1	4.32828	0
8.481	2	3	1	1.79312	0
8.521	1	1	1	0.77954	0
8.521	3	2	1	4.32347	0
8.521	2	3	1	1.80101	0
8.561	1	1	1	0.782131	0
8.561	3	2	1	4.31867	0
8.561	2	3	1	1.80891	0
8.601	1	1	1	0.784738	0
8.601	3	2	1	4.31389	0
8.601	2	3	1	1.81683	0
8.641	1	1	1	0.787362	0
8.641	3	2	1	4.30912	0
8.641	2	3	1	1.82476	0
8.681	1	1	1	0.790003	0
8.681	3	2	1	4.30436	0
8.681	2	3	1	1.83271	0
8.721	1	1	1	0.792661	0
8.721	3	2	1	4.29962	0
8.721	2	3	1	1.84066	0
8.761	1	1	1	0.795337	0
8.761	3	2	1	4.29489	0
8.761	2	3	1	1.84863	0
8.801	1	1	1	0.798031	0
8.801	3	2	1	4.29017	0
8.801	2	3	1	1.85662	0
8.841	1	1	1	0.800743	0
8.841	3	2	1	4.28546	0
8.841	2	3	1	1.86461	0
8.881	1	1	1	0.803473	0
8.881	3	2	1	4.28077	0
8.881	2	3	1	1.87261	0
8.921	1	1	1	0.806222	0
8.921	3	2	1	4.27609	0
8.921	2	3	1	1.88063	0
8.961	1	1	1	0.808989	0
8.961	3	2	1	4.27142	0
8.961	2	3	1	1.88865	0
9.001	1	1	1	0.811775	0
9.001	3	2	1	4.26677	0
9.001	2	3	1	1.89668	0
9.041	1	1	1	0.814581	0
9.041	3	2	1	4.26213	0
9.041	2	3	1	1.90472	0
9.081	1	1	1	0.817406	0
9.081	3	2	1	4.2575	0
9.081	2	3	1	1.91277	0
9.121	1	1	1	0.820251	0
9.121	3	2	1	4.25288	0
9.121	2	3	1	1.92082	0
9.161	1	1	1	0.823115	0
9.161	3	2	1	4.24828	0
9.161	2	3	1	1.92888	0
9.201	1	1	1	0.826001	0
9.201	3	2	1	4.24369	0
9.201	2	3	1	1.93694	0
9.241	1	1	1	0.828906	0
9.241	3	2	1	4.23911	0
9.241	2	3	1	1.94501	0
9.281	1	1	1	0.831833	0
9.281	3	2	1	4.23455	0
9.281	2	3	1	1.95308	0
9.321	1	1	1	0.83478	0
9.321	3	2	1	4.23	0
9.321	2	3	1	1.96116	0
9.361	1	1	1	0.837749	0
9.361	3	2	1	4.22546	0
9.361	2	3	1	1.96923	0
9.401	1	1	1	0.840739	0
9.401	3	2	1	4.22093	0
9.401	2	3	1	1.97731	0
9.441	1	1	1	0.843752	0
9.441	3	2	1	4.21642	0
9.441	2	3	1	1.98539	0
9.481	1	1	1	0.846787	0
9.481	3	2	1	4.21192	0
9.481	2	3	1	1.99347	0
9.521	1	1	1	0.849844	0
9.521	3	2	1	4.20743	0
9.521	2	3	1	2.00154	0
9.561	1	1	1	0.852924	0
9.561	3	2	1	4.20296	0
9.561	2	3	1	2.00962	0
9.601	1	1	1	0.856027	0
9.601	3	2	1	4.19849	0
9.601	2	3	1	2.01769	0
9.641	1	1	1	0.859154	0
9.641	3	2	1	4.19405	0
9.641	2	3	1	2.02575	0
9.681	1	1	1	0.862304	0
9.681	3	2	1	4.18961	0
9.681	2	3	1	2.03381	0
9.721	1	1	1	0.865479	0
9.721	3	2	1	4.18518	0
9.721	2	3	1	2.04187	0
9.761	1	1	1	0.868678	0
9.761	3	2	1	4.18077	0
9.761	2	3	1	2.04992	0
9.801	1	1	1	0.871902	0
9.801	3	2	1	4.17637	0
9.801	2	3	1	2.05796	0
9.841	1	1	1	0.875151	0
9.841	3	2	1	4.17199	0
9.841	2	3	1	2.06599	0
9.881	1	1	1	0.878425	0
9.881	3	2	1	4.16761	0
9.881	2	3	1	2.07401	0
9.921	1	1	1	0.881725	0
9.921	3	2	1	4.16325	0
9.921	2	3	1	2.08202	0
9.961	1	1	1	0.885052	0
9.961	3	2	1	4.15891	0
9.961	2	3	1	2.09001	0
10.001	1	1	1	0.888404	0
10.001	3	2	1	4.15457	0
10.001	2	3	1	2.098	0
10.041	1	1	1	0.891784	0
10.041	3	2	1	4.15025	0
10.041	2	3	1	2.10597	0
10.081	1	1	1	0.895191	0
10.081	3	2	1	4.14594	0
10.081	2	3	1	2.11392	0
10.121	1	1	1	0.898858	0
10.121	3	2	1	4.14255	0
10.121	2	3	1	2.12125	0
10.161	1	1	1	0.90626	0
10.161	3	2	1	4.15366	0
10.161	2	3	1	2.11877	0
10.201	1	1	1	0.913745	0
10.201	3	2	1	4.16479	0
10.201	2	3	1	2.11625	0
10.241	1	1	1	0.921313	0
10.241	3	2	1	4.17596	0
10.241	2	3	1	2.11366	0
10.281	1	1	1	0.928966	0
10.281	3	2	1	4.18714	0
10.281	2	3	1	2.11103	0
10.321	1	1	1	0.936704	0
10.321	3	2	1	4.19836	0
10.321	2	3	1	2.10834	0
10.361	1	1	1	0.944529	0
10.361	3	2	1	4.20961	0
10.361	2	3	1	2.10559	0
10.401	1	1	1	0.952442	0
10.401	3	2	1	4.22088	0
10.401	2	3	1	2.10279	0
10.441	1	1	1	0.960444	0
10.441	3	2	1	4.23218	0
10.441	2	3	1	2.09993	0
10.481	1	1	1	0.968536	0
10.481	3	2	1	4.2435	0
10.481	2	3	1	2.09702	0
10.521	1	1	1	0.97672	0
10.521	3	2	1	4.25485	0
10.521	2	3	1	2.09405	0
10.561	1	1	1	0.984997	0
10.561	3	2	1	4.26623	0
10.561	2	3	1	2.09102	0
10.601	1	1	1	0.993367	0
10.601	3	2	1	4.27763	0
10.601	2	3	1	2.08793	0
10.641	1	1	1	1.00183	0
10.641	3	2	1	4.28906	0
10.641	2	3	1	2.08479	0
10.681	1	1	1	1.0104	0
10.681	3	2	1	4.30051	0
10.681	2	3	1	2.08159	0
10.721	1	1	1	1.01906	0
10.721	3	2	1	4.31199	0
10.721	2	3	1	2.07833	0
10.761	1	1	1	1.02782	0
10.761	3	2	1	4.32349	0
10.761	2	3	1	2.07501	0
10.801	1	1	1	1.03668	0
10.801	3	2	1	4.33501	0
10.801	2	3	1	2.07163	0
10.841	1	1	1	1.04564	0
10.841	3	2	1	4.34656	0
10.841	2	3	1	2.06819	0
10.881	1	1	1	1.05471	0
10.881	3	2	1	4.35813	0
10.881	2	3	1	2.06469	0
10.921	1	1	1	1.06388	0
10.921	3	2	1	4.36973	0
10.921	2	3	1	2.06113	0
10.961	1	1	1	1.07316	0
10.961	3	2	1	4.38135	0
10.961	2	3	1	2.05751	0
11.001	1	1	1	1.08254	0
11.001	3	2	1	4.39299	0
11.001	2	3	1	2.05383	0
11.041	1	1	1	1.09204	0
11.041	3	2	1	4.40465	0
11.041	2	3	1	2.05008	0
11.081	1	1	1	1.10164	0
11.081	3	2	1	4.41633	0
11.081	2	3	1	2.04628	0
11.121	1	1	1	1.11136	0
11.121	3	2	1	4.42803	0
11.121	2	3	1	2.04241	0
11.161	1	1	1	1.12119	0
11.161	3	2	1	4.43976	0
11.161	2	3	1	2.03848	0
11.201	1	1	1	1.13114	0
