% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.611214	1	1	2	3.44407e-11	72607.3	0
0.611214	1	2	1	3.36092e-11	70854.5	0
0.612214	1	1	2	3.44421e-11	72610.2	0
0.612214	1	2	1	3.36092e-11	70854.5	0
0.613214	1	1	2	3.44434e-11	72613.1	0
0.613214	1	2	1	3.36092e-11	70854.5	0
0.614214	1	1	2	3.44448e-11	72616	0
0.614214	1	2	1	3.36092e-11	70854.5	0
0.615214	1	1	2	3.44462e-11	72619	0
0.615214	1	2	1	3.36092e-11	70854.5	0
0.616214	1	1	2	3.44476e-11	72621.9	0
0.616214	1	2	1	3.36092e-11	70854.5	0
0.617214	1	1	2	3.44489e-11	72624.8	0
0.617214	1	2	1	3.36092e-11	70854.5	0
0.618214	1	1	2	3.44503e-11	72627.7	0
0.618214	1	2	1	3.36092e-11	70854.5	0
0.619214	1	1	2	3.44517e-11	72630.6	0
0.619214	1	2	1	3.36092e-11	70854.5	0
0.620214	1	1	2	3.44531e-11	72633.5	0
0.620214	1	2	1	3.36092e-11	70854.5	0
0.621214	1	1	2	3.44545e-11	72636.4	0
0.621214	1	2	1	3.36092e-11	70854.5	0
0.622214	1	1	2	3.44558e-11	72639.3	0
0.622214	1	2	1	3.36092e-11	70854.5	0
0.623214	1	1	2	3.44572e-11	72642.2	0
0.623214	1	2	1	3.36092e-11	70854.5	0
0.624214	1	1	2	3.44586e-11	72645.1	0
0.624214	1	2	1	3.36092e-11	70854.5	0
0.625214	1	1	2	3.446e-11	72648	0
0.625214	1	2	1	3.36092e-11	70854.5	0
0.626214	1	1	2	3.44613e-11	72650.9	0
0.626214	1	2	1	3.36092e-11	70854.5	0
0.627214	1	1	2	3.44627e-11	72653.8	0
0.627214	1	2	1	3.36092e-11	70854.5	0
0.628214	1	1	2	3.44641e-11	72656.7	0
0.628214	1	2	1	3.36092e-11	70854.5	0
0.629214	1	1	2	3.44655e-11	72659.6	0
0.629214	1	2	1	3.36092e-11	70854.5	0
0.630214	1	1	2	3.44669e-11	72662.5	0
0.630214	1	2	1	3.36092e-11	70854.5	0
0.631214	1	1	2	3.44682e-11	72665.4	0
0.631214	1	2	1	3.36092e-11	70854.5	0
0.632214	1	1	2	3.44696e-11	72668.3	0
0.632214	1	2	1	3.36092e-11	70854.5	0
0.633214	1	1	2	3.4471e-11	72671.2	0
0.633214	1	2	1	3.36092e-11	70854.5	0
0.634214	1	1	2	3.44724e-11	72674.1	0
0.634214	1	2	1	3.36092e-11	70854.5	0
0.635214	1	1	2	3.44738e-11	72677.1	0
0.635214	1	2	1	3.36092e-11	70854.5	0
0.636214	1	1	2	3.44751e-11	72680	0
0.636214	1	2	1	3.36092e-11	70854.5	0
0.637214	1	1	2	3.44765e-11	72682.9	0
0.637214	1	2	1	3.36092e-11	70854.5	0
0.638214	1	1	2	3.44779e-11	72685.8	0
0.638214	1	2	1	3.36092e-11	70854.5	0
0.639214	1	1	2	3.44793e-11	72688.7	0
0.639214	1	2	1	3.36092e-11	70854.5	0
0.640214	1	1	2	3.44806e-11	72691.6	0
0.640214	1	2	1	3.36092e-11	70854.5	0
0.641214	1	1	2	3.4482e-11	72694.5	0
0.641214	1	2	1	3.36092e-11	70854.5	0
0.642214	1	1	2	3.44834e-11	72697.4	0
0.642214	1	2	1	3.36092e-11	70854.5	0
0.643214	1	1	2	3.44848e-11	72700.3	0
0.643214	1	2	1	3.36092e-11	70854.5	0
0.644214	1	1	2	3.44862e-11	72703.2	0
0.644214	1	2	1	3.36092e-11	70854.5	0
0.645214	1	1	2	3.44875e-11	72706.1	0
0.645214	1	2	1	3.36092e-11	70854.5	0
0.646214	1	1	2	3.44889e-11	72709	0
0.646214	1	2	1	3.36092e-11	70854.5	0
0.647214	1	1	2	3.44903e-11	72711.9	0
0.647214	1	2	1	3.36092e-11	70854.5	0
0.648214	1	1	2	3.44917e-11	72714.8	0
0.648214	1	2	1	3.36092e-11	70854.5	0
0.649214	1	1	2	3.44931e-11	72717.7	0
0.649214	1	2	1	3.36092e-11	70854.5	0
0.650214	1	1	2	3.44944e-11	72720.7	0
0.650214	1	2	1	3.36092e-11	70854.5	0
0.651214	1	1	2	3.44958e-11	72723.6	0
0.651214	1	2	1	3.36092e-11	70854.5	0
0.652214	1	1	2	3.44972e-11	72726.5	0
0.652214	1	2	1	3.36092e-11	70854.5	0
0.653214	1	1	2	3.44986e-11	72729.4	0
0.653214	1	2	1	3.36092e-11	70854.5	0
0.654214	1	1	2	3.45e-11	72732.3	0
0.654214	1	2	1	3.36092e-11	70854.5	0
0.655214	1	1	2	3.45013e-11	72735.2	0
0.655214	1	2	1	3.36092e-11	70854.5	0
0.656214	1	1	2	3.45027e-11	72738.1	0
0.656214	1	2	1	3.36092e-11	70854.5	0
0.657214	1	1	2	3.45041e-11	72741	0
0.657214	1	2	1	3.36092e-11	70854.5	0
0.658214	1	1	2	3.45055e-11	72743.9	0
0.658214	1	2	1	3.36092e-11	70854.5	0
0.659214	1	1	2	3.45069e-11	72746.8	0
0.659214	1	2	1	3.36092e-11	70854.5	0
0.660214	1	1	2	3.45082e-11	72749.7	0
0.660214	1	2	1	3.36092e-11	70854.5	0
0.661214	1	1	2	3.45096e-11	72752.7	0
0.661214	1	2	1	3.36092e-11	70854.5	0
0.662214	1	1	2	3.4511e-11	72755.6	0
0.662214	1	2	1	3.36092e-11	70854.5	0
0.663214	1	1	2	3.45124e-11	72758.5	0
0.663214	1	2	1	3.36092e-11	70854.5	0
0.664214	1	1	2	3.45138e-11	72761.4	0
0.664214	1	2	1	3.36092e-11	70854.5	0
0.665214	1	1	2	3.45151e-11	72764.3	0
0.665214	1	2	1	3.36092e-11	70854.5	0
0.666214	1	1	2	3.45165e-11	72767.2	0
0.666214	1	2	1	3.36092e-11	70854.5	0
0.667214	1	1	2	3.45179e-11	72770.1	0
0.667214	1	2	1	3.36092e-11	70854.5	0
0.668214	1	1	2	3.45193e-11	72773	0
0.668214	1	2	1	3.36092e-11	70854.5	0
0.669214	1	1	2	3.45207e-11	72775.9	0
0.669214	1	2	1	3.36092e-11	70854.5	0
0.670214	1	1	2	3.4522e-11	72778.8	0
0.670214	1	2	1	3.36092e-11	70854.5	0
0.671214	1	1	2	3.45234e-11	72781.7	0
0.671214	1	2	1	3.36092e-11	70854.5	0
0.672214	1	1	2	3.45248e-11	72784.7	0
0.672214	1	2	1	3.36092e-11	70854.5	0
0.673214	1	1	2	3.45262e-11	72787.6	0
0.673214	1	2	1	3.36092e-11	70854.5	0
0.674214	1	1	2	3.45276e-11	72790.5	0
0.674214	1	2	1	3.36092e-11	70854.5	0
0.675214	1	1	2	3.45289e-11	72793.4	0
0.675214	1	2	1	3.36092e-11	70854.5	0
0.676214	1	1	2	3.45303e-11	72796.3	0
0.676214	1	2	1	3.36092e-11	70854.5	0
0.677214	1	1	2	3.45317e-11	72799.2	0
0.677214	1	2	1	3.36092e-11	70854.5	0
0.678214	1	1	2	3.45331e-11	72802.1	0
0.678214	1	2	1	3.36092e-11	70854.5	0
0.679214	1	1	2	3.45345e-11	72805	0
0.679214	1	2	1	3.36092e-11	70854.5	0
0.680214	1	1	2	3.45358e-11	72807.9	0
0.680214	1	2	1	3.36092e-11	70854.5	0
0.681214	1	1	2	3.45372e-11	72810.9	0
0.681214	1	2	1	3.36092e-11	70854.5	0
0.682214	1	1	2	3.45386e-11	72813.8	0
0.682214	1	2	1	3.36092e-11	70854.5	0
0.683214	1	1	2	3.454e-11	72816.7	0
0.683214	1	2	1	3.36092e-11	70854.5	0
0.684214	1	1	2	3.45414e-11	72819.6	0
0.684214	1	2	1	3.36092e-11	70854.5	0
0.685214	1	1	2	3.45427e-11	72822.5	0
0.685214	1	2	1	3.36092e-11	70854.5	0
0.686214	1	1	2	3.45441e-11	72825.4	0
0.686214	1	2	1	3.36092e-11	70854.5	0
0.687214	1	1	2	3.45455e-11	72828.3	0
0.687214	1	2	1	3.36092e-11	70854.5	0
0.688214	1	1	2	3.45469e-11	72831.2	0
0.688214	1	2	1	3.36092e-11	70854.5	0
0.689214	1	1	2	3.45483e-11	72834.1	0
0.689214	1	2	1	3.36092e-11	70854.5	0
0.690214	1	1	2	3.45497e-11	72837.1	0
0.690214	1	2	1	3.36092e-11	70854.5	0
0.691214	1	1	2	3.4551e-11	72840	0
0.691214	1	2	1	3.36092e-11	70854.5	0
0.692214	1	1	2	3.45524e-11	72842.9	0
0.692214	1	2	1	3.36092e-11	70854.5	0
0.693214	1	1	2	3.45538e-11	72845.8	0
0.693214	1	2	1	3.36092e-11	70854.5	0
0.694214	1	1	2	3.45552e-11	72848.7	0
0.694214	1	2	1	3.36092e-11	70854.5	0
0.695214	1	1	2	3.45566e-11	72851.6	0
0.695214	1	2	1	3.36092e-11	70854.5	0
0.696214	1	1	2	3.45579e-11	72854.5	0
0.696214	1	2	1	3.36092e-11	70854.5	0
0.697214	1	1	2	3.45593e-11	72857.4	0
0.697214	1	2	1	3.36092e-11	70854.5	0
0.698214	1	1	2	3.45607e-11	72860.4	0
0.698214	1	2	1	3.36092e-11	70854.5	0
0.699214	1	1	2	3.45621e-11	72863.3	0
0.699214	1	2	1	3.36092e-11	70854.5	0
0.700214	1	1	2	3.45635e-11	72866.2	0
0.700214	1	2	1	3.36092e-11	70854.5	0
0.701214	1	1	2	3.45649e-11	72869.1	0
0.701214	1	2	1	3.36092e-11	70854.5	0
0.702214	1	1	2	3.45662e-11	72872	0
0.702214	1	2	1	3.36092e-11	70854.5	0
0.703214	1	1	2	3.45676e-11	72874.9	0
0.703214	1	2	1	3.36092e-11	70854.5	0
0.704214	1	1	2	3.4569e-11	72877.8	0
0.704214	1	2	1	3.36092e-11	70854.5	0
0.705214	1	1	2	3.45704e-11	72880.8	0
0.705214	1	2	1	3.36092e-11	70854.5	0
0.706214	1	1	2	3.45718e-11	72883.7	0
0.706214	1	2	1	3.36092e-11	70854.5	0
0.707214	1	1	2	3.45731e-11	72886.6	0
0.707214	1	2	1	3.36092e-11	70854.5	0
0.708214	1	1	2	3.45745e-11	72889.5	0
0.708214	1	2	1	3.36092e-11	70854.5	0
0.709214	1	1	2	3.45759e-11	72892.4	0
0.709214	1	2	1	3.36092e-11	70854.5	0
0.710214	1	1	2	3.45773e-11	72895.3	0
0.710214	1	2	1	3.36092e-11	70854.5	0
0.711214	1	1	2	3.45787e-11	72898.2	0
0.711214	1	2	1	3.36092e-11	70854.5	0
0.712214	1	1	2	3.45801e-11	72901.2	0
0.712214	1	2	1	3.36092e-11	70854.5	0
0.713214	1	1	2	3.45814e-11	72904.1	0
0.713214	1	2	1	3.36092e-11	70854.5	0
0.714214	1	1	2	3.45828e-11	72907	0
0.714214	1	2	1	3.36092e-11	70854.5	0
0.715214	1	1	2	3.45842e-11	72909.9	0
0.715214	1	2	1	3.36092e-11	70854.5	0
0.716214	1	1	2	3.45856e-11	72912.8	0
0.716214	1	2	1	3.36092e-11	70854.5	0
0.717214	1	1	2	3.4587e-11	72915.7	0
0.717214	1	2	1	3.36092e-11	70854.5	0
0.718214	1	1	2	3.45884e-11	72918.7	0
0.718214	1	2	1	3.36092e-11	70854.5	0
0.719214	1	1	2	3.45897e-11	72921.6	0
0.719214	1	2	1	3.36092e-11	70854.5	0
0.720214	1	1	2	3.45911e-11	72924.5	0
0.720214	1	2	1	3.36092e-11	70854.5	0
0.721214	1	1	2	3.45925e-11	72927.4	0
0.721214	1	2	1	3.36092e-11	70854.5	0
0.722214	1	1	2	3.45939e-11	72930.3	0
0.722214	1	2	1	3.36092e-11	70854.5	0
0.723214	1	1	2	3.45953e-11	72933.2	0
0.723214	1	2	1	3.36092e-11	70854.5	0
0.724214	1	1	2	3.45967e-11	72936.1	0
0.724214	1	2	1	3.36092e-11	70854.5	0
0.725214	1	1	2	3.4598e-11	72939.1	0
0.725214	1	2	1	3.36092e-11	70854.5	0
0.726214	1	1	2	3.45994e-11	72942	0
0.726214	1	2	1	3.36092e-11	70854.5	0
0.727214	1	1	2	3.46008e-11	72944.9	0
0.727214	1	2	1	3.36092e-11	70854.5	0
0.728214	1	1	2	3.46022e-11	72947.8	0
0.728214	1	2	1	3.36092e-11	70854.5	0
0.729214	1	1	2	3.46036e-11	72950.7	0
0.729214	1	2	1	3.36092e-11	70854.5	0
0.730214	1	1	2	3.4605e-11	72953.6	0
0.730214	1	2	1	3.36092e-11	70854.5	0
0.731214	1	1	2	3.46063e-11	72956.6	0
0.731214	1	2	1	3.36092e-11	70854.5	0
0.732214	1	1	2	3.46077e-11	72959.5	0
0.732214	1	2	1	3.36092e-11	70854.5	0
0.733214	1	1	2	3.46091e-11	72962.4	0
0.733214	1	2	1	3.36092e-11	70854.5	0
0.734214	1	1	2	3.46105e-11	72965.3	0
0.734214	1	2	1	3.36092e-11	70854.5	0
0.735214	1	1	2	3.46119e-11	72968.2	0
0.735214	1	2	1	3.36092e-11	70854.5	0
0.736214	1	1	2	3.46133e-11	72971.1	0
0.736214	1	2	1	3.36092e-11	70854.5	0
0.737214	1	1	2	3.46146e-11	72974.1	0
0.737214	1	2	1	3.36092e-11	70854.5	0
0.738214	1	1	2	3.4616e-11	72977	0
0.738214	1	2	1	3.36092e-11	70854.5	0
0.739214	1	1	2	3.46174e-11	72979.9	0
0.739214	1	2	1	3.36092e-11	70854.5	0
0.740214	1	1	2	3.46188e-11	72982.8	0
0.740214	1	2	1	3.36092e-11	70854.5	0
0.741214	1	1	2	3.46202e-11	72985.7	0
0.741214	1	2	1	3.36092e-11	70854.5	0
0.742214	1	1	2	3.46216e-11	72988.7	0
0.742214	1	2	1	3.36092e-11	70854.5	0
0.743214	1	1	2	3.46229e-11	72991.6	0
0.743214	1	2	1	3.36092e-11	70854.5	0
0.744214	1	1	2	3.46243e-11	72994.5	0
0.744214	1	2	1	3.36092e-11	70854.5	0
0.745214	1	1	2	3.46257e-11	72997.4	0
0.745214	1	2	1	3.36092e-11	70854.5	0
0.746214	1	1	2	3.46271e-11	73000.3	0
0.746214	1	2	1	3.36092e-11	70854.5	0
0.747214	1	1	2	3.46285e-11	73003.2	0
0.747214	1	2	1	3.36092e-11	70854.5	0
0.748214	1	1	2	3.46299e-11	73006.2	0
0.748214	1	2	1	3.36092e-11	70854.5	0
0.749214	1	1	2	3.46313e-11	73009.1	0
0.749214	1	2	1	3.36092e-11	70854.5	0
0.750214	1	1	2	3.46326e-11	73012	0
0.750214	1	2	1	3.36092e-11	70854.5	0
0.751214	1	1	2	3.4634e-11	73014.9	0
0.751214	1	2	1	3.36092e-11	70854.5	0
0.752214	1	1	2	3.46354e-11	73017.8	0
0.752214	1	2	1	3.36092e-11	70854.5	0
0.753214	1	1	2	3.46368e-11	73020.8	0
0.753214	1	2	1	3.36092e-11	70854.5	0
0.754214	1	1	2	3.46382e-11	73023.7	0
0.754214	1	2	1	3.36092e-11	70854.5	0
0.755214	1	1	2	3.46396e-11	73026.6	0
0.755214	1	2	1	3.36092e-11	70854.5	0
0.756214	1	1	2	3.46409e-11	73029.5	0
0.756214	1	2	1	3.36092e-11	70854.5	0
0.757214	1	1	2	3.46423e-11	73032.4	0
0.757214	1	2	1	3.36092e-11	70854.5	0
0.758214	1	1	2	3.46437e-11	73035.4	0
0.758214	1	2	1	3.36092e-11	70854.5	0
0.759214	1	1	2	3.46451e-11	73038.3	0
0.759214	1	2	1	3.36092e-11	70854.5	0
0.760214	1	1	2	3.46465e-11	73041.2	0
0.760214	1	2	1	3.36092e-11	70854.5	0
0.761214	1	1	2	3.46479e-11	73044.1	0
0.761214	1	2	1	3.36092e-11	70854.5	0
0.762214	1	1	2	3.46493e-11	73047	0
0.762214	1	2	1	3.36092e-11	70854.5	0
0.763214	1	1	2	3.46506e-11	73050	0
0.763214	1	2	1	3.36092e-11	70854.5	0
0.764214	1	1	2	3.4652e-11	73052.9	0
0.764214	1	2	1	3.36092e-11	70854.5	0
0.765214	1	1	2	3.46534e-11	73055.8	0
0.765214	1	2	1	3.36092e-11	70854.5	0
0.766214	1	1	2	3.46548e-11	73058.7	0
0.766214	1	2	1	3.36092e-11	70854.5	0
0.767214	1	1	2	3.46562e-11	73061.6	0
0.767214	1	2	1	3.36092e-11	70854.5	0
0.768214	1	1	2	3.46576e-11	73064.6	0
0.768214	1	2	1	3.36092e-11	70854.5	0
0.769214	1	1	2	3.4659e-11	73067.5	0
0.769214	1	2	1	3.36092e-11	70854.5	0
0.770214	1	1	2	3.46603e-11	73070.4	0
0.770214	1	2	1	3.36092e-11	70854.5	0
0.771214	1	1	2	3.46617e-11	73073.3	0
0.771214	1	2	1	3.36092e-11	70854.5	0
0.772214	1	1	2	3.46631e-11	73076.3	0
0.772214	1	2	1	3.36092e-11	70854.5	0
0.773214	1	1	2	3.46645e-11	73079.2	0
0.773214	1	2	1	3.36092e-11	70854.5	0
0.774214	1	1	2	3.46659e-11	73082.1	0
0.774214	1	2	1	3.36092e-11	70854.5	0
0.775214	1	1	2	3.46673e-11	73085	0
0.775214	1	2	1	3.36092e-11	70854.5	0
0.776214	1	1	2	3.46687e-11	73087.9	0
0.776214	1	2	1	3.36092e-11	70854.5	0
0.777214	1	1	2	3.467e-11	73090.9	0
0.777214	1	2	1	3.36092e-11	70854.5	0
0.778214	1	1	2	3.46714e-11	73093.8	0
0.778214	1	2	1	3.36092e-11	70854.5	0
0.779214	1	1	2	3.46728e-11	73096.7	0
0.779214	1	2	1	3.36092e-11	70854.5	0
0.780214	1	1	2	3.46742e-11	73099.6	0
0.780214	1	2	1	3.36092e-11	70854.5	0
0.781214	1	1	2	3.46756e-11	73102.6	0
0.781214	1	2	1	3.36092e-11	70854.5	0
0.782214	1	1	2	3.4677e-11	73105.5	0
0.782214	1	2	1	3.36092e-11	70854.5	0
0.783214	1	1	2	3.46784e-11	73108.4	0
0.783214	1	2	1	3.36092e-11	70854.5	0
0.784214	1	1	2	3.46797e-11	73111.3	0
0.784214	1	2	1	3.36092e-11	70854.5	0
0.785214	1	1	2	3.46811e-11	73114.2	0
0.785214	1	2	1	3.36092e-11	70854.5	0
0.786214	1	1	2	3.46825e-11	73117.2	0
0.786214	1	2	1	3.36092e-11	70854.5	0
0.787214	1	1	2	3.46839e-11	73120.1	0
0.787214	1	2	1	3.36092e-11	70854.5	0
0.788214	1	1	2	3.46853e-11	73123	0
0.788214	1	2	1	3.36092e-11	70854.5	0
0.789214	1	1	2	3.46867e-11	73125.9	0
0.789214	1	2	1	3.36092e-11	70854.5	0
0.790214	1	1	2	3.46881e-11	73128.9	0
0.790214	1	2	1	3.36092e-11	70854.5	0
0.791214	1	1	2	3.46895e-11	73131.8	0
0.791214	1	2	1	3.36092e-11	70854.5	0
0.792214	1	1	2	3.46908e-11	73134.7	0
0.792214	1	2	1	3.36092e-11	70854.5	0
0.793214	1	1	2	3.46922e-11	73137.6	0
0.793214	1	2	1	3.36092e-11	70854.5	0
0.794214	1	1	2	3.46936e-11	73140.6	0
0.794214	1	2	1	3.36092e-11	70854.5	0
0.795214	1	1	2	3.4695e-11	73143.5	0
0.795214	1	2	1	3.36092e-11	70854.5	0
0.796214	1	1	2	3.46964e-11	73146.4	0
0.796214	1	2	1	3.36092e-11	70854.5	0
0.797214	1	1	2	3.46978e-11	73149.3	0
0.797214	1	2	1	3.36092e-11	70854.5	0
0.798214	1	1	2	3.46992e-11	73152.3	0
0.798214	1	2	1	3.36092e-11	70854.5	0
0.799214	1	1	2	3.47005e-11	73155.2	0
0.799214	1	2	1	3.36092e-11	70854.5	0
0.800214	1	1	2	3.47019e-11	73158.1	0
0.800214	1	2	1	3.36092e-11	70854.5	0
0.801214	1	1	2	3.47033e-11	73161	0
0.801214	1	2	1	3.36092e-11	70854.5	0
0.802214	1	1	2	3.47047e-11	73164	0
0.802214	1	2	1	3.36092e-11	70854.5	0
0.803214	1	1	2	3.47061e-11	73166.9	0
0.803214	1	2	1	3.36092e-11	70854.5	0
0.804214	1	1	2	3.47075e-11	73169.8	0
0.804214	1	2	1	3.36092e-11	70854.5	0
0.805214	1	1	2	3.47089e-11	73172.7	0
0.805214	1	2	1	3.36092e-11	70854.5	0
0.806214	1	1	2	3.47103e-11	73175.7	0
0.806214	1	2	1	3.36092e-11	70854.5	0
0.807214	1	1	2	3.47116e-11	73178.6	0
0.807214	1	2	1	3.36092e-11	70854.5	0
0.808214	1	1	2	3.4713e-11	73181.5	0
0.808214	1	2	1	3.36092e-11	70854.5	0
0.809214	1	1	2	3.47144e-11	73184.4	0
0.809214	1	2	1	3.36092e-11	70854.5	0
0.810214	1	1	2	3.47158e-11	73187.4	0
0.810214	1	2	1	3.36092e-11	70854.5	0
0.811214	1	1	2	3.47172e-11	73190.3	0
0.811214	1	2	1	3.36092e-11	70854.5	0
0.812214	1	1	2	3.47186e-11	73193.2	0
0.812214	1	2	1	3.36092e-11	70854.5	0
0.813214	1	1	2	3.472e-11	73196.1	0
0.813214	1	2	1	3.36092e-11	70854.5	0
0.814214	1	1	2	3.47214e-11	73199.1	0
0.814214	1	2	1	3.36092e-11	70854.5	0
0.815214	1	1	2	3.47228e-11	73202	0
0.815214	1	2	1	3.36092e-11	70854.5	0
0.816214	1	1	2	3.47241e-11	73204.9	0
0.816214	1	2	1	3.36092e-11	70854.5	0
0.817214	1	1	2	3.47255e-11	73207.8	0
0.817214	1	2	1	3.36092e-11	70854.5	0
0.818214	1	1	2	3.47269e-11	73210.8	0
0.818214	1	2	1	3.36092e-11	70854.5	0
0.819214	1	1	2	3.47283e-11	73213.7	0
0.819214	1	2	1	3.36092e-11	70854.5	0
0.820214	1	1	2	3.47297e-11	73216.6	0
0.820214	1	2	1	3.36092e-11	70854.5	0
0.821214	1	1	2	3.47311e-11	73219.5	0
0.821214	1	2	1	3.36092e-11	70854.5	0
0.822214	1	1	2	3.47325e-11	73222.5	0
0.822214	1	2	1	3.36092e-11	70854.5	0
0.823214	1	1	2	3.47339e-11	73225.4	0
0.823214	1	2	1	3.36092e-11	70854.5	0
0.824214	1	1	2	3.47352e-11	73228.3	0
0.824214	1	2	1	3.36092e-11	70854.5	0
0.825214	1	1	2	3.47366e-11	73231.3	0
0.825214	1	2	1	3.36092e-11	70854.5	0
0.826214	1	1	2	3.4738e-11	73234.2	0
0.826214	1	2	1	3.36092e-11	70854.5	0
0.827214	1	1	2	3.47394e-11	73237.1	0
0.827214	1	2	1	3.36092e-11	70854.5	0
0.828214	1	1	2	3.47408e-11	73240	0
0.828214	1	2	1	3.36092e-11	70854.5	0
0.829214	1	1	2	3.47422e-11	73243	0
0.829214	1	2	1	3.36092e-11	70854.5	0
0.830214	1	1	2	3.47436e-11	73245.9	0
0.830214	1	2	1	3.36092e-11	70854.5	0
0.831214	1	1	2	3.4745e-11	73248.8	0
0.831214	1	2	1	3.36092e-11	70854.5	0
0.832214	1	1	2	3.47464e-11	73251.8	0
0.832214	1	2	1	3.36092e-11	70854.5	0
0.833214	1	1	2	3.47477e-11	73254.7	0
0.833214	1	2	1	3.36092e-11	70854.5	0
0.834214	1	1	2	3.47491e-11	73257.6	0
0.834214	1	2	1	3.36092e-11	70854.5	0
0.835214	1	1	2	3.47505e-11	73260.5	0
0.835214	1	2	1	3.36092e-11	70854.5	0
0.836214	1	1	2	3.47519e-11	73263.5	0
0.836214	1	2	1	3.36092e-11	70854.5	0
0.837214	1	1	2	3.47533e-11	73266.4	0
0.837214	1	2	1	3.36092e-11	70854.5	0
0.838214	1	1	2	3.47547e-11	73269.3	0
0.838214	1	2	1	3.36092e-11	70854.5	0
0.839214	1	1	2	3.47561e-11	73272.3	0
0.839214	1	2	1	3.36092e-11	70854.5	0
0.840214	1	1	2	3.47575e-11	73275.2	0
0.840214	1	2	1	3.36092e-11	70854.5	0
0.841214	1	1	2	3.47589e-11	73278.1	0
0.841214	1	2	1	3.36092e-11	70854.5	0
0.842214	1	1	2	3.47603e-11	73281	0
0.842214	1	2	1	3.36092e-11	70854.5	0
0.843214	1	1	2	3.47616e-11	73284	0
0.843214	1	2	1	3.36092e-11	70854.5	0
0.844214	1	1	2	3.4763e-11	73286.9	0
0.844214	1	2	1	3.36092e-11	70854.5	0
0.845214	1	1	2	3.47644e-11	73289.8	0
0.845214	1	2	1	3.36092e-11	70854.5	0
0.846214	1	1	2	3.47658e-11	73292.8	0
0.846214	1	2	1	3.36092e-11	70854.5	0
0.847214	1	1	2	3.47672e-11	73295.7	0
0.847214	1	2	1	3.36092e-11	70854.5	0
0.848214	1	1	2	3.47686e-11	73298.6	0
0.848214	1	2	1	3.36092e-11	70854.5	0
0.849214	1	1	2	3.477e-11	73301.6	0
0.849214	1	2	1	3.36092e-11	70854.5	0
0.850214	1	1	2	3.47714e-11	73304.5	0
0.850214	1	2	1	3.36092e-11	70854.5	0
0.851214	1	1	2	3.47728e-11	73307.4	0
0.851214	1	2	1	3.36092e-11	70854.5	0
0.852214	1	1	2	3.47741e-11	73310.3	0
0.852214	1	2	1	3.36092e-11	70854.5	0
0.853214	1	1	2	3.47755e-11	73313.3	0
0.853214	1	2	1	3.36092e-11	70854.5	0
0.854214	1	1	2	3.47769e-11	73316.2	0
0.854214	1	2	1	3.36092e-11	70854.5	0
0.855214	1	1	2	3.47783e-11	73319.1	0
0.855214	1	2	1	3.36092e-11	70854.5	0
0.856214	1	1	2	3.47797e-11	73322.1	0
0.856214	1	2	1	3.36092e-11	70854.5	0
0.857214	1	1	2	3.47811e-11	73325	0
0.857214	1	2	1	3.36092e-11	70854.5	0
0.858214	1	1	2	3.47825e-11	73327.9	0
0.858214	1	2	1	3.36092e-11	70854.5	0
0.859214	1	1	2	3.47839e-11	73330.9	0
0.859214	1	2	1	3.36092e-11	70854.5	0
0.860214	1	1	2	3.47853e-11	73333.8	0
0.860214	1	2	1	3.36092e-11	70854.5	0
0.861214	1	1	2	3.47867e-11	73336.7	0
0.861214	1	2	1	3.36092e-11	70854.5	0
0.862214	1	1	2	3.47881e-11	73339.7	0
0.862214	1	2	1	3.36092e-11	70854.5	0
0.863214	1	1	2	3.47894e-11	73342.6	0
0.863214	1	2	1	3.36092e-11	70854.5	0
0.864214	1	1	2	3.47908e-11	73345.5	0
0.864214	1	2	1	3.36092e-11	70854.5	0
0.865214	1	1	2	3.47922e-11	73348.5	0
0.865214	1	2	1	3.36092e-11	70854.5	0
0.866214	1	1	2	3.47936e-11	73351.4	0
0.866214	1	2	1	3.36092e-11	70854.5	0
0.867214	1	1	2	3.4795e-11	73354.3	0
0.867214	1	2	1	3.36092e-11	70854.5	0
0.868214	1	1	2	3.47964e-11	73357.2	0
0.868214	1	2	1	3.36092e-11	70854.5	0
0.869214	1	1	2	3.47978e-11	73360.2	0
0.869214	1	2	1	3.36092e-11	70854.5	0
0.870214	1	1	2	3.47992e-11	73363.1	0
0.870214	1	2	1	3.36092e-11	70854.5	0
0.871214	1	1	2	3.48006e-11	73366	0
0.871214	1	2	1	3.36092e-11	70854.5	0
0.872214	1	1	2	3.4802e-11	73369	0
0.872214	1	2	1	3.36092e-11	70854.5	0
0.873214	1	1	2	3.48034e-11	73371.9	0
0.873214	1	2	1	3.36092e-11	70854.5	0
0.874214	1	1	2	3.48047e-11	73374.8	0
0.874214	1	2	1	3.36092e-11	70854.5	0
0.875214	1	1	2	3.48061e-11	73377.8	0
0.875214	1	2	1	3.36092e-11	70854.5	0
0.876214	1	1	2	3.48075e-11	73380.7	0
0.876214	1	2	1	3.36092e-11	70854.5	0
0.877214	1	1	2	3.48089e-11	73383.6	0
0.877214	1	2	1	3.36092e-11	70854.5	0
0.878214	1	1	2	3.48103e-11	73386.6	0
0.878214	1	2	1	3.36092e-11	70854.5	0
0.879214	1	1	2	3.48117e-11	73389.5	0
0.879214	1	2	1	3.36092e-11	70854.5	0
0.880214	1	1	2	3.48131e-11	73392.4	0
