% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
3.401	3	2	1	12.7787	0
3.441	1	1	1	3.44782	0
3.441	3	2	1	12.8259	0
3.481	1	1	1	3.45558	0
3.481	3	2	1	12.8735	0
3.521	1	1	1	3.46339	0
3.521	3	2	1	12.9212	0
3.561	1	1	1	3.47124	0
3.561	3	2	1	12.9693	0
3.601	1	1	1	3.47914	0
3.601	3	2	1	13.0176	0
3.641	1	1	1	3.48708	0
3.641	3	2	1	13.0661	0
3.681	1	1	1	3.49507	0
3.681	3	2	1	13.1149	0
3.721	1	1	1	3.5031	0
3.721	3	2	1	13.164	0
3.761	1	1	1	3.51118	0
3.761	3	2	1	13.2134	0
3.801	1	1	1	3.5193	0
3.801	3	2	1	13.263	0
3.841	1	1	1	3.52747	0
3.841	3	2	1	13.3129	0
3.881	1	1	1	3.53569	0
3.881	3	2	1	13.363	0
3.921	1	1	1	3.54395	0
3.921	3	2	1	13.4134	0
3.961	1	1	1	3.55226	0
3.961	3	2	1	13.4641	0
4.001	1	1	1	3.56062	0
4.001	3	2	1	13.5151	0
4.041	1	1	1	3.56903	0
4.041	3	2	1	13.5664	0
4.081	1	1	1	3.57749	0
4.081	3	2	1	13.6179	0
4.121	1	1	1	3.58599	0
4.121	3	2	1	13.6697	0
4.161	1	1	1	3.59455	0
4.161	3	2	1	13.7217	0
4.201	1	1	1	3.60315	0
4.201	3	2	1	13.7741	0
4.241	1	1	1	3.61181	0
4.241	3	2	1	13.8267	0
4.281	1	1	1	3.62051	0
4.281	3	2	1	13.8796	0
4.321	1	1	1	3.62927	0
4.321	3	2	1	13.9328	0
4.361	1	1	1	3.63808	0
4.361	3	2	1	13.9863	0
4.401	1	1	1	3.64694	0
4.401	3	2	1	14.04	0
4.441	1	1	1	3.65585	0
4.441	3	2	1	14.0941	0
4.481	1	1	1	3.66482	0
4.481	3	2	1	14.1484	0
4.521	1	1	1	3.67383	0
4.521	3	2	1	14.203	0
4.561	1	1	1	3.68291	0
4.561	3	2	1	14.2579	0
4.601	1	1	1	3.69203	0
4.601	3	2	1	14.3131	0
4.641	1	1	1	3.70121	0
4.641	3	2	1	14.3686	0
4.681	1	1	1	3.71045	0
4.681	3	2	1	14.4244	0
4.721	1	1	1	3.71974	0
4.721	3	2	1	14.4804	0
4.761	1	1	1	3.72909	0
4.761	3	2	1	14.5368	0
4.801	1	1	1	3.73849	0
4.801	3	2	1	14.5934	0
4.841	1	1	1	3.74796	0
4.841	3	2	1	14.6503	0
4.881	1	1	1	3.75747	0
4.881	3	2	1	14.7076	0
4.921	1	1	1	3.76705	0
4.921	3	2	1	14.7651	0
4.961	1	1	1	3.77669	0
4.961	3	2	1	14.8229	0
5.001	1	1	1	3.78638	0
5.001	3	2	1	14.881	0
5.041	1	1	1	3.79613	0
5.041	3	2	1	14.9395	0
5.081	1	1	1	3.80595	0
5.081	3	2	1	14.9982	0
5.121	1	1	1	3.81582	0
5.121	3	2	1	15.0572	0
5.161	1	1	1	3.82575	0
5.161	3	2	1	15.1165	0
5.201	1	1	1	3.83575	0
5.201	3	2	1	15.1761	0
5.241	1	1	1	3.84581	0
5.241	3	2	1	15.236	0
5.281	1	1	1	3.85593	0
5.281	3	2	1	15.2962	0
5.321	1	1	1	3.86611	0
5.321	3	2	1	15.3568	0
5.361	1	1	1	3.87636	0
5.361	3	2	1	15.4176	0
5.401	1	1	1	3.88667	0
5.401	3	2	1	15.4787	0
5.441	1	1	1	3.89705	0
5.441	3	2	1	15.5401	0
5.481	1	1	1	3.90749	0
5.481	3	2	1	15.6018	0
5.521	1	1	1	3.918	0
5.521	3	2	1	15.6639	0
5.561	1	1	1	3.92857	0
5.561	3	2	1	15.7262	0
5.601	1	1	1	3.93921	0
5.601	3	2	1	15.7888	0
5.641	1	1	1	3.94992	0
5.641	3	2	1	15.8518	0
5.681	1	1	1	3.9607	0
5.681	3	2	1	15.915	0
5.721	1	1	1	3.97154	0
5.721	3	2	1	15.9786	0
5.761	1	1	1	3.98246	0
5.761	3	2	1	16.0424	0
5.801	1	1	1	3.99344	0
5.801	3	2	1	16.1066	0
5.841	1	1	1	4.0045	0
5.841	3	2	1	16.171	0
5.881	1	1	1	4.01562	0
5.881	3	2	1	16.2358	0
5.921	1	1	1	4.02682	0
5.921	3	2	1	16.3009	0
5.961	1	1	1	4.0381	0
5.961	3	2	1	16.3662	0
6.001	1	1	1	4.04944	0
6.001	3	2	1	16.4319	0
6.041	1	1	1	4.06086	0
6.041	3	2	1	16.4979	0
6.081	1	1	1	4.07235	0
6.081	3	2	1	16.5642	0
6.121	1	1	1	4.08392	0
6.121	3	2	1	16.6308	0
6.161	1	1	1	4.09557	0
6.161	3	2	1	16.6976	0
6.201	1	1	1	4.10729	0
6.201	3	2	1	16.7648	0
6.241	1	1	1	4.11909	0
6.241	3	2	1	16.8323	0
6.281	1	1	1	4.13097	0
6.281	3	2	1	16.9001	0
6.321	1	1	1	4.14292	0
6.321	3	2	1	16.9682	0
6.361	1	1	1	4.15496	0
6.361	3	2	1	17.0366	0
6.401	1	1	1	4.16707	0
6.401	3	2	1	17.1053	0
6.441	1	1	1	4.17927	0
6.441	3	2	1	17.1742	0
6.481	1	1	1	4.19155	0
6.481	3	2	1	17.2435	0
6.521	1	1	1	4.20391	0
6.521	3	2	1	17.3131	0
6.561	1	1	1	4.21636	0
6.561	3	2	1	17.383	0
6.601	1	1	1	4.22889	0
6.601	3	2	1	17.4531	0
6.641	1	1	1	4.2415	0
6.641	3	2	1	17.5236	0
6.681	1	1	1	4.2542	0
6.681	3	2	1	17.5943	0
6.721	1	1	1	4.26699	0
6.721	3	2	1	17.6653	0
6.761	1	1	1	4.27986	0
6.761	3	2	1	17.7367	0
6.801	1	1	1	4.29282	0
6.801	3	2	1	17.8083	0
6.841	1	1	1	4.30587	0
6.841	3	2	1	17.8801	0
6.881	1	1	1	4.31901	0
6.881	3	2	1	17.9523	0
6.921	1	1	1	4.33224	0
6.921	3	2	1	18.0247	0
6.961	1	1	1	4.34557	0
6.961	3	2	1	18.0975	0
7.001	1	1	1	4.35898	0
7.001	3	2	1	18.1705	0
7.041	1	1	1	4.37249	0
7.041	3	2	1	18.2437	0
7.081	1	1	1	4.38609	0
7.081	3	2	1	18.3173	0
7.121	1	1	1	4.39979	0
7.121	3	2	1	18.3911	0
7.161	1	1	1	4.41359	0
7.161	3	2	1	18.4652	0
7.201	1	1	1	4.42748	0
7.201	3	2	1	18.5395	0
7.241	1	1	1	4.44147	0
7.241	3	2	1	18.6141	0
7.281	1	1	1	4.45555	0
7.281	3	2	1	18.689	0
7.321	1	1	1	4.46974	0
7.321	3	2	1	18.7641	0
7.361	1	1	1	4.48403	0
7.361	3	2	1	18.8395	0
7.401	1	1	1	4.49842	0
7.401	3	2	1	18.9151	0
7.441	1	1	1	4.51549	0
7.441	3	2	1	18.9801	0
7.481	1	1	1	4.55478	0
7.481	3	2	1	18.9527	0
7.521	1	1	1	4.59446	0
7.521	3	2	1	18.9254	0
7.561	1	1	1	4.63452	0
7.561	3	2	1	18.898	0
7.601	1	1	1	4.67499	0
7.601	3	2	1	18.8707	0
7.641	1	1	1	4.71584	0
7.641	3	2	1	18.8434	0
7.681	1	1	1	4.7571	0
7.681	3	2	1	18.8162	0
7.721	1	1	1	4.79877	0
7.721	3	2	1	18.7889	0
7.761	1	1	1	4.84084	0
7.761	3	2	1	18.7618	0
7.801	1	1	1	4.88332	0
7.801	3	2	1	18.7346	0
7.841	1	1	1	4.92622	0
7.841	3	2	1	18.7075	0
7.881	1	1	1	4.96953	0
7.881	3	2	1	18.6804	0
7.921	1	1	1	5.01327	0
7.921	3	2	1	18.6533	0
7.961	1	1	1	5.05743	0
7.961	3	2	1	18.6263	0
8.001	1	1	1	5.10202	0
8.001	3	2	1	18.5993	0
8.041	1	1	1	5.14704	0
8.041	3	2	1	18.5723	0
8.081	1	1	1	5.1925	0
8.081	3	2	1	18.5454	0
8.121	1	1	1	5.2384	0
8.121	3	2	1	18.5185	0
8.161	1	1	1	5.28475	0
8.161	3	2	1	18.4916	0
8.201	1	1	1	5.33154	0
8.201	3	2	1	18.4648	0
8.241	1	1	1	5.37878	0
8.241	3	2	1	18.438	0
8.281	1	1	1	5.42647	0
8.281	3	2	1	18.4112	0
8.321	1	1	1	5.47463	0
8.321	3	2	1	18.3845	0
8.361	1	1	1	5.52324	0
8.361	3	2	1	18.3578	0
8.401	1	1	1	5.57232	0
8.401	3	2	1	18.3311	0
8.441	1	1	1	5.62187	0
8.441	3	2	1	18.3044	0
8.481	1	1	1	5.67189	0
8.481	3	2	1	18.2778	0
8.521	1	1	1	5.72238	0
8.521	3	2	1	18.2512	0
8.561	1	1	1	5.77336	0
8.561	3	2	1	18.2247	0
8.601	1	1	1	5.82482	0
8.601	3	2	1	18.1981	0
8.641	1	1	1	5.87676	0
8.641	3	2	1	18.1716	0
8.681	1	1	1	5.9292	0
8.681	3	2	1	18.1452	0
8.721	1	1	1	5.98213	0
8.721	3	2	1	18.1188	0
8.761	1	1	1	6.03556	0
8.761	3	2	1	18.0924	0
8.801	1	1	1	6.08948	0
8.801	3	2	1	18.066	0
8.841	1	1	1	6.14391	0
8.841	3	2	1	18.0397	0
8.881	1	1	1	6.19885	0
8.881	3	2	1	18.0134	0
8.921	1	1	1	6.2543	0
8.921	3	2	1	17.9871	0
8.961	1	1	1	6.31026	0
8.961	3	2	1	17.9608	0
9.001	1	1	1	6.36675	0
9.001	3	2	1	17.9346	0
9.041	1	1	1	6.42375	0
9.041	3	2	1	17.9085	0
9.081	1	1	1	6.48128	0
9.081	3	2	1	17.8823	0
9.121	1	1	1	6.53933	0
9.121	3	2	1	17.8562	0
9.161	1	1	1	6.59792	0
9.161	3	2	1	17.8301	0
9.201	1	1	1	6.65704	0
9.201	3	2	1	17.8041	0
9.241	1	1	1	6.71669	0
9.241	3	2	1	17.7781	0
9.281	1	1	1	6.77689	0
9.281	3	2	1	17.7521	0
9.321	1	1	1	6.83764	0
9.321	3	2	1	17.7261	0
9.361	1	1	1	6.89892	0
9.361	3	2	1	17.7002	0
9.401	1	1	1	6.96076	0
9.401	3	2	1	17.6743	0
9.441	1	1	1	7.02316	0
9.441	3	2	1	17.6484	0
9.481	1	1	1	7.0861	0
9.481	3	2	1	17.6226	0
9.521	1	1	1	7.14961	0
9.521	3	2	1	17.5968	0
9.561	1	1	1	7.21368	0
9.561	3	2	1	17.571	0
9.601	1	1	1	7.27831	0
9.601	3	2	1	17.5453	0
9.641	1	1	1	7.34352	0
9.641	3	2	1	17.5196	0
9.681	1	1	1	7.40929	0
9.681	3	2	1	17.4939	0
9.721	1	1	1	7.47563	0
9.721	3	2	1	17.4683	0
9.761	1	1	1	7.54255	0
9.761	3	2	1	17.4427	0
9.801	1	1	1	7.61005	0
9.801	3	2	1	17.4171	0
9.841	1	1	1	7.67813	0
9.841	3	2	1	17.3916	0
9.881	1	1	1	7.74679	0
9.881	3	2	1	17.3661	0
9.921	1	1	1	7.81604	0
9.921	3	2	1	17.3406	0
9.961	1	1	1	7.88587	0
9.961	3	2	1	17.3151	0
10.001	1	1	1	7.9563	0
10.001	3	2	1	17.2897	0
10.041	1	1	1	8.02731	0
10.041	3	2	1	17.2643	0
10.081	1	1	1	8.09892	0
10.081	3	2	1	17.239	0
10.121	1	1	1	8.17113	0
10.121	3	2	1	17.2136	0
10.161	1	1	1	8.24394	0
10.161	3	2	1	17.1883	0
10.201	1	1	1	8.31734	0
10.201	3	2	1	17.1631	0
10.241	1	1	1	8.39135	0
10.241	3	2	1	17.1378	0
10.281	1	1	1	8.46596	0
10.281	3	2	1	17.1126	0
10.321	1	1	1	8.54118	0
10.321	3	2	1	17.0875	0
10.361	1	1	1	8.61701	0
10.361	3	2	1	17.0623	0
10.401	1	1	1	8.69344	0
10.401	3	2	1	17.0372	0
10.441	1	1	1	8.77048	0
10.441	3	2	1	17.0122	0
10.481	1	1	1	8.84814	0
10.481	3	2	1	16.9871	0
10.521	1	1	1	8.9264	0
10.521	3	2	1	16.9621	0
10.561	1	1	1	9.00528	0
10.561	3	2	1	16.9371	0
10.601	1	1	1	9.08478	0
10.601	3	2	1	16.9122	0
10.641	1	1	1	9.16489	0
10.641	3	2	1	16.8873	0
10.681	1	1	1	9.24562	0
10.681	3	2	1	16.8624	0
10.721	1	1	1	9.32696	0
10.721	3	2	1	16.8375	0
10.761	1	1	1	9.40893	0
10.761	3	2	1	16.8127	0
10.801	1	1	1	9.49151	0
10.801	3	2	1	16.7879	0
10.841	1	1	1	9.57471	0
10.841	3	2	1	16.7632	0
10.881	1	1	1	9.65853	0
10.881	3	2	1	16.7384	0
10.921	1	1	1	9.74297	0
10.921	3	2	1	16.7137	0
10.961	1	1	1	9.82803	0
10.961	3	2	1	16.6891	0
11.001	1	1	1	9.91371	0
11.001	3	2	1	16.6644	0
11.041	1	1	1	10	0
11.041	3	2	1	16.6398	0
11.081	1	1	1	10.0869	0
11.081	3	2	1	16.6153	0
11.121	1	1	1	10.1745	0
11.121	3	2	1	16.5907	0
11.161	1	1	1	10.2626	0
11.161	3	2	1	16.5662	0
11.201	1	1	1	10.3514	0
11.201	3	2	1	16.5418	0
11.241	1	1	1	10.4408	0
11.241	3	2	1	16.5173	0
11.281	1	1	1	10.5308	0
11.281	3	2	1	16.4929	0
11.321	1	1	1	10.6215	0
11.321	3	2	1	16.4685	0
11.361	1	1	1	10.7127	0
11.361	3	2	1	16.4442	0
11.401	1	1	1	10.8046	0
11.401	3	2	1	16.4199	0
11.441	1	1	1	10.8971	0
11.441	3	2	1	16.3956	0
11.481	1	1	1	10.9902	0
11.481	3	2	1	16.3713	0
11.521	1	1	1	11.0839	0
11.521	3	2	1	16.3471	0
11.561	1	1	1	11.1782	0
11.561	3	2	1	16.3229	0
11.601	1	1	1	11.2731	0
11.601	3	2	1	16.2988	0
11.641	1	1	1	11.3687	0
11.641	3	2	1	16.2746	0
11.681	1	1	1	11.4648	0
11.681	3	2	1	16.2505	0
11.721	1	1	1	11.5616	0
11.721	3	2	1	16.2265	0
11.761	1	1	1	11.6589	0
11.761	3	2	1	16.2024	0
11.801	1	1	1	11.7569	0
11.801	3	2	1	16.1784	0
11.841	1	1	1	11.8555	0
11.841	3	2	1	16.1545	0
11.881	1	1	1	11.9546	0
11.881	3	2	1	16.1305	0
11.921	1	1	1	12.0544	0
11.921	3	2	1	16.1066	0
11.961	1	1	1	12.1547	0
11.961	3	2	1	16.0827	0
12.001	1	1	1	12.2557	0
12.001	3	2	1	16.0589	0
12.041	1	1	1	12.3572	0
12.041	3	2	1	16.0351	0
12.081	1	1	1	12.4593	0
12.081	3	2	1	16.0113	0
12.121	1	1	1	12.562	0
12.121	3	2	1	15.9876	0
12.161	1	1	1	12.6653	0
12.161	3	2	1	15.9639	0
12.201	1	1	1	12.7691	0
12.201	3	2	1	15.9402	0
12.241	1	1	1	12.8736	0
12.241	3	2	1	15.9165	0
12.281	1	1	1	12.9786	0
12.281	3	2	1	15.8929	0
12.321	1	1	1	13.0842	0
12.321	3	2	1	15.8693	0
12.361	1	1	1	13.1078	0
12.361	3	2	1	15.9452	0
12.401	1	1	1	13.1106	0
12.401	3	2	1	16.0466	0
12.441	1	1	1	13.1127	0
12.441	3	2	1	16.1491	0
12.481	1	1	1	13.1141	0
12.481	3	2	1	16.2527	0
12.521	1	1	1	13.1149	0
12.521	3	2	1	16.3574	0
12.561	1	1	1	13.1149	0
12.561	3	2	1	16.4633	0
12.601	1	1	1	13.1143	0
12.601	3	2	1	16.5704	0
12.641	1	1	1	13.113	0
12.641	3	2	1	16.6786	0
12.681	1	1	1	13.1109	0
12.681	3	2	1	16.7881	0
12.721	1	1	1	13.1082	0
12.721	3	2	1	16.8988	0
12.761	1	1	1	13.1047	0
12.761	3	2	1	17.0107	0
12.801	1	1	1	13.1006	0
12.801	3	2	1	17.1239	0
12.841	1	1	1	13.0957	0
12.841	3	2	1	17.2384	0
12.881	1	1	1	13.0901	0
12.881	3	2	1	17.3541	0
12.921	1	1	1	13.0838	0
12.921	3	2	1	17.4712	0
12.961	1	1	1	13.0768	0
12.961	3	2	1	17.5896	0
13.001	1	1	1	13.069	0
13.001	3	2	1	17.7094	0
13.041	1	1	1	13.0605	0
13.041	3	2	1	17.8305	0
13.081	1	1	1	13.0513	0
13.081	3	2	1	17.9531	0
13.121	1	1	1	13.0414	0
13.121	3	2	1	18.0771	0
13.161	1	1	1	13.0307	0
13.161	3	2	1	18.2025	0
13.201	1	1	1	13.0192	0
13.201	3	2	1	18.3294	0
13.241	1	1	1	13.0071	0
13.241	3	2	1	18.4578	0
13.281	1	1	1	12.9942	0
13.281	3	2	1	18.5877	0
13.321	1	1	1	12.9805	0
13.321	3	2	1	18.7191	0
13.361	1	1	1	12.9662	0
13.361	3	2	1	18.8521	0
13.401	1	1	1	12.951	0
13.401	3	2	1	18.9867	0
13.441	1	1	1	12.9352	0
13.441	3	2	1	19.1228	0
13.481	1	1	1	12.9186	0
13.481	3	2	1	19.2607	0
13.521	1	1	1	12.9012	0
13.521	3	2	1	19.4001	0
13.561	1	1	1	12.8832	0
13.561	3	2	1	19.5413	0
13.601	1	1	1	12.8643	0
13.601	3	2	1	19.6842	0
13.641	1	1	1	12.8448	0
13.641	3	2	1	19.8288	0
13.681	1	1	1	12.8245	0
13.681	3	2	1	19.9752	0
13.721	1	1	1	12.8035	0
13.721	3	2	1	20.1234	0
13.761	1	1	1	12.7818	0
13.761	3	2	1	20.2734	0
13.801	1	1	1	12.7593	0
13.801	3	2	1	20.4253	0
13.841	1	1	1	12.7361	0
13.841	3	2	1	20.5791	0
13.881	1	1	1	12.7122	0
13.881	3	2	1	20.7348	0
13.921	1	1	1	12.6876	0
13.921	3	2	1	20.8924	0
13.961	1	1	1	12.6622	0
13.961	3	2	1	21.052	0
14.001	1	1	1	12.6362	0
14.001	3	2	1	21.2137	0
14.041	1	1	1	12.6094	0
14.041	3	2	1	21.3774	0
14.081	1	1	1	12.582	0
14.081	3	2	1	21.5431	0
14.121	1	1	1	12.5538	0
14.121	3	2	1	21.711	0
14.161	1	1	1	12.525	0
14.161	3	2	1	21.8811	0
14.201	1	1	1	12.4954	0
14.201	3	2	1	22.0533	0
14.241	1	1	1	12.4652	0
14.241	3	2	1	22.2278	0
14.281	1	1	1	12.4343	0
14.281	3	2	1	22.4045	0
14.321	1	1	1	12.4028	0
14.321	3	2	1	22.5836	0
14.361	1	1	1	12.3705	0
14.361	3	2	1	22.765	0
14.401	1	1	1	12.3377	0
14.401	3	2	1	22.9487	0
14.441	1	1	1	12.3041	0
14.441	3	2	1	23.1349	0
14.481	1	1	1	12.27	0
14.481	3	2	1	23.3236	0
14.521	1	1	1	12.2351	0
14.521	3	2	1	23.5148	0
14.561	1	1	1	12.1997	0
14.561	3	2	1	23.7085	0
14.601	1	1	1	12.1636	0
14.601	3	2	1	23.9048	0
14.641	1	1	1	12.127	0
14.641	3	2	1	24.1038	0
14.681	1	1	1	12.0897	0
14.681	3	2	1	24.3054	0
14.721	1	1	1	12.0518	0
14.721	3	2	1	24.5098	0
14.761	1	1	1	12.0133	0
14.761	3	2	1	24.717	0
14.801	1	1	1	11.9743	0
14.801	3	2	1	24.9271	0
14.841	1	1	1	11.9346	0
14.841	3	2	1	25.14	0
14.881	1	1	1	11.8944	0
14.881	3	2	1	25.3558	0
14.921	1	1	1	11.8537	0
14.921	3	2	1	25.5747	0
14.961	1	1	1	11.8124	0
14.961	3	2	1	25.7965	0
15.001	1	1	1	11.7705	0
15.001	3	2	1	26.0215	0
15.041	1	1	1	11.7282	0
15.041	3	2	1	26.2497	0
15.081	1	1	1	11.6853	0
15.081	3	2	1	26.481	0
15.121	1	1	1	11.6419	0
15.121	3	2	1	26.7156	0
15.161	1	1	1	11.598	0
15.161	3	2	1	26.9536	0
15.201	1	1	1	11.5536	0
15.201	3	2	1	27.1949	0
15.241	1	1	1	11.5087	0
15.241	3	2	1	27.4397	0
15.281	1	1	1	11.4634	0
15.281	3	2	1	27.6881	0
15.321	1	1	1	11.4176	0
15.321	3	2	1	27.94	0
15.361	1	1	1	11.3714	0
15.361	3	2	1	28.1955	0
15.401	1	1	1	11.3247	0
15.401	3	2	1	28.4548	0
15.441	1	1	1	11.2776	0
15.441	3	2	1	28.7178	0
15.481	1	1	1	11.23	0
15.481	3	2	1	28.9848	0
15.521	1	1	1	11.1821	0
15.521	3	2	1	29.2556	0
15.561	1	1	1	11.1338	0
15.561	3	2	1	29.5305	0
15.601	1	1	1	11.085	0
15.601	3	2	1	29.8094	0
15.641	1	1	1	11.036	0
15.641	3	2	1	30.0925	0
15.681	1	1	1	10.9865	0
15.681	3	2	1	30.3799	0
15.721	1	1	1	10.9367	0
15.721	3	2	1	30.6715	0
15.761	1	1	1	10.8865	0
15.761	3	2	1	30.9676	0
15.801	1	1	1	10.836	0
15.801	3	2	1	31.2681	0
15.841	1	1	1	10.7852	0
15.841	3	2	1	31.5732	0
15.881	1	1	1	10.7341	0
15.881	3	2	1	31.883	0
15.921	1	1	1	10.6827	0
15.921	3	2	1	32.1976	0
15.961	1	1	1	10.631	0
15.961	3	2	1	32.5169	0
16.001	1	1	1	10.579	0
16.001	3	2	1	32.8413	0
16.041	1	1	1	10.5267	0
16.041	3	2	1	33.1706	0
16.081	1	1	1	10.4742	0
16.081	3	2	1	33.5051	0
16.121	1	1	1	10.4214	0
16.121	3	2	1	33.8448	0
16.161	1	1	1	10.3685	0
16.161	3	2	1	34.1899	0
16.201	1	1	1	10.3152	0
16.201	3	2	1	34.5404	0
16.241	1	1	1	10.2618	0
16.241	3	2	1	34.8965	0
16.281	1	1	1	10.2082	0
16.281	3	2	1	35.2582	0
16.321	1	1	1	10.1544	0
16.321	3	2	1	35.6257	0
16.361	1	1	1	10.1004	0
16.361	3	2	1	35.999	0
16.401	1	1	1	10.0462	0
16.401	3	2	1	36.3784	0
16.441	1	1	1	9.99185	0
16.441	3	2	1	36.7639	0
16.481	1	1	1	9.93736	0
16.481	3	2	1	37.1557	0
16.521	1	1	1	9.88273	0
16.521	3	2	1	37.5538	0
