% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	1	1	1	4	203	102644	252	108974	0.00883333	0.00691583	0.003	0.017	432.437	325.348	165	1056	
0	1	1	1	1	5	157	103606	209	143126	0.0100335	0.00701673	0.003	0.017	684.813	280.192	81	1056	
0	1	1	1	1	6	98	103488	96	101376	0.00314583	0.00142887	0.003	0.017	1056	0	1056	1056	
0	1	3	2	1	4	93	93942	66	62567	0.00342424	0.00241827	0.003	0.017	947.985	291.455	27	1056	
0	1	3	2	1	5	88	93907	56	59140	0.016	0.00363818	0.003	0.017	1056.07	193.729	81	2033	
0	1	3	2	1	6	93	93942	66	62567	0.00342424	0.00241827	0.003	0.017	947.985	291.455	27	1056	
1	2	1	1	1	4	300	106000	397	122005	0.00991184	0.0069906	0.003	0.017	307.317	176.886	165	597	
1	2	1	1	1	5	200	105800	297	179520	0.0122391	0.00661847	0.003	0.017	604.444	218.701	298	760	
1	2	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
1	2	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
1	2	3	2	1	5	100	105600	100	105600	0.01665	0.0015333	0.01	0.017	1056	0	1056	1056	
1	2	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
2	3	1	1	1	4	203	105806	206	105573	0.00354369	0.00271141	0.003	0.017	512.49	249.847	165	775	
2	3	1	1	1	5	200	105800	204	109213	0.0102059	0.00701418	0.003	0.017	535.358	148.397	298	760	
2	3	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
2	3	3	2	1	4	100	105600	99	104544	0.003	0	0.003	0.003	1056	0	1056	1056	
2	3	3	2	1	5	100	105600	100	105600	0.017	0	0.017	0.017	1056	0	1056	1056	
2	3	3	2	1	6	100	105600	99	104544	0.003	0	0.003	0.003	1056	0	1056	1056	
3	4	1	1	1	4	200	105800	200	105800	0.003	0	0.003	0.003	529	246.617	283	775	
3	4	1	1	1	5	200	105800	199	105129	0.00996482	0.00701757	0.003	0.017	528.286	142.356	387	671	
3	4	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
3	4	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
3	4	3	2	1	5	100	105600	100	105600	0.017	0	0.017	0.017	1056	0	1056	1056	
3	4	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
4	5	1	1	1	4	200	105800	198	104250	0.003	0	0.003	0.003	526.515	246.611	283	775	
4	5	1	1	1	5	200	105800	201	106471	0.0100348	0.00701739	0.003	0.017	529.706	142.353	387	671	
4	5	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
4	5	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
4	5	3	2	1	5	100	105600	100	105600	0.01693	0.0007	0.01	0.017	1056	0	1056	1056	
4	5	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
5	6	1	1	1	4	200	105800	200	105800	0.003	0	0.003	0.003	529	246.617	283	775	
5	6	1	1	1	5	200	105800	200	105800	0.01	0.00701757	0.003	0.017	529	142.356	387	671	
5	6	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
5	6	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
5	6	3	2	1	5	100	105600	100	105600	0.017	0	0.017	0.017	1056	0	1056	1056	
5	6	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
6	7	1	1	1	4	200	105800	199	105025	0.003	0	0.003	0.003	527.764	246.617	283	775	
6	7	1	1	1	5	200	105800	200	105800	0.01	0.00701757	0.003	0.017	529	142.356	387	671	
6	7	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
6	7	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
6	7	3	2	1	5	100	105600	100	105600	0.017	0	0.017	0.017	1056	0	1056	1056	
6	7	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
7	8	1	1	1	4	200	105800	200	105800	0.003	0	0.003	0.003	529	246.617	283	775	
7	8	1	1	1	5	200	105800	200	105800	0.01	0.00701757	0.003	0.017	529	142.356	387	671	
7	8	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
7	8	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
7	8	3	2	1	5	100	105600	100	105600	0.01609	0.00236598	0.01	0.017	1056	0	1056	1056	
7	8	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
8	9	1	1	1	4	200	105800	200	105800	0.003	0	0.003	0.003	529	285.583	155	903	
8	9	1	1	1	5	200	105800	200	105864	0.00986	0.00694562	0.003	0.017	529.32	129.061	387	671	
8	9	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
8	9	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
8	9	3	2	1	5	100	105600	100	105600	0.01133	0.00275994	0.01	0.017	1056	0	1056	1056	
8	9	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
9	10	1	1	1	4	200	105800	200	105800	0.003	0	0.003	0.003	529	374.939	155	903	
9	10	1	1	1	5	200	105800	200	105800	0.00755	0.0050968	0.003	0.017	529	78.1957	451	607	
9	10	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
9	10	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
9	10	3	2	1	5	100	105600	100	105600	0.01	0	0.01	0.01	1056	0	1056	1056	
9	10	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
10	11	1	1	1	4	200	105800	200	105800	0.003	0	0.003	0.003	529	374.939	155	903	
10	11	1	1	1	5	200	105800	200	105800	0.0065	0.00350878	0.003	0.01	529	78.1957	451	607	
10	11	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
10	11	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
10	11	3	2	1	5	100	105600	100	105600	0.01	0	0.01	0.01	1056	0	1056	1056	
10	11	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
11	12	1	1	1	4	200	105800	200	105800	0.003	0	0.003	0.003	529	432.508	91	967	
11	12	1	1	1	5	200	105800	200	105832	0.0065	0.00350878	0.003	0.01	529.16	50.8451	451	607	
11	12	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
11	12	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
11	12	3	2	1	5	100	105600	100	105600	0.01	0	0.01	0.01	1056	0	1056	1056	
11	12	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
12	13	1	1	1	4	200	105800	200	105800	0.003	0	0.003	0.003	529	439.099	91	967	
12	13	1	1	1	5	200	105800	200	105800	0.0065	0.00350878	0.003	0.01	529	46.1154	483	575	
12	13	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
12	13	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
12	13	3	2	1	5	100	105600	100	105600	0.01	0	0.01	0.01	1056	0	1056	1056	
12	13	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
13	14	1	1	1	4	194	105788	194	105788	0.003	0	0.003	0.003	545.299	441.861	91	1056	
13	14	1	1	1	5	194	105788	195	106363	0.00641026	0.00350786	0.003	0.01	545.451	101.877	483	1056	
13	14	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
13	14	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
13	14	3	2	1	5	100	105600	101	106656	0.00958416	0.00166293	0.003	0.01	1056	0	1056	1056	
13	14	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
14	15	1	1	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
14	15	1	1	1	5	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
14	15	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
14	15	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
14	15	3	2	1	5	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
14	15	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
15	16	1	1	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
15	16	1	1	1	5	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
15	16	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
15	16	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
15	16	3	2	1	5	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
15	16	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
16	17	1	1	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
16	17	1	1	1	5	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
16	17	1	1	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
16	17	3	2	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
16	17	3	2	1	5	100	105600	99	104544	0.003	0	0.003	0.003	1056	0	1056	1056	
16	17	3	2	1	6	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
17	18	1	1	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
