% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
7915	3	2	1	0	28	2292	0	1	0
7918	1	1	1	0	28	2292	0	1	0
7921	1	1	1	0	28	2292	0	1	0
7922	1	1	1	0	28	2292	0	1	0
7923	3	2	1	0	28	2292	0	1	0
7924	3	2	1	0	28	2292	0	1	0
7925	3	2	1	0	28	2292	0	1	0
7928	1	1	1	0	28	2292	0	1	0
7931	1	1	1	0	28	2292	0	1	0
7932	1	1	1	0	28	2292	0	1	0
7933	3	2	1	0	28	2292	0	1	0
7934	3	2	1	0	28	2292	0	1	0
7935	3	2	1	0	28	2292	0	1	0
7938	1	1	1	0	28	2292	0	1	0
7941	1	1	1	0	28	2292	0	1	0
7942	1	1	1	0	28	2292	0	1	0
7943	3	2	1	0	28	2292	0	1	0
7944	3	2	1	0	28	2292	0	1	0
7945	3	2	1	0	28	2292	0	1	0
7948	1	1	1	0	28	2292	0	1	0
7951	1	1	1	0	28	2292	0	1	0
7952	1	1	1	0	28	2292	0	1	0
7953	3	2	1	0	28	2292	0	1	0
7954	3	2	1	0	28	2292	0	1	0
7955	3	2	1	0	28	2292	0	1	0
7958	1	1	1	0	28	2292	0	1	0
7961	1	1	1	0	28	2292	0	1	0
7962	1	1	1	0	28	2292	0	1	0
7963	3	2	1	0	28	2292	0	1	0
7964	3	2	1	0	28	2292	0	1	0
7965	3	2	1	0	28	2292	0	1	0
7968	1	1	1	0	28	2292	0	1	0
7971	1	1	1	0	28	2292	0	1	0
7972	1	1	1	0	28	2292	0	1	0
7973	3	2	1	0	28	2292	0	1	0
7974	3	2	1	0	28	2292	0	1	0
7975	3	2	1	0	28	2292	0	1	0
7978	1	1	1	0	28	2292	0	1	0
7981	1	1	1	0	28	2292	0	1	0
7982	1	1	1	0	28	2292	0	1	0
7983	3	2	1	0	28	2292	0	1	0
7984	3	2	1	0	28	2292	0	1	0
7985	3	2	1	0	28	2292	0	1	0
7988	1	1	1	0	28	2292	0	1	0
7991	1	1	1	0	28	2292	0	1	0
7992	1	1	1	0	28	2292	0	1	0
7993	3	2	1	0	28	2292	0	1	0
7994	3	2	1	0	28	2292	0	1	0
7995	3	2	1	0	28	2292	0	1	0
7998	1	1	1	0	28	2292	0	1	0
8001	1	1	1	0	28	2292	0	1	0
8002	1	1	1	0	28	2292	0	1	0
8003	3	2	1	0	28	2292	0	1	0
8004	3	2	1	0	28	2292	0	1	0
8005	3	2	1	0	28	2292	0	1	0
8008	1	1	1	0	28	2292	0	1	0
8011	1	1	1	0	28	2292	0	1	0
8012	1	1	1	0	28	2292	0	1	0
8013	3	2	1	0	28	2292	0	1	0
8014	3	2	1	0	28	2292	0	1	0
8015	3	2	1	0	28	2292	0	1	0
8018	1	1	1	0	28	2292	0	1	0
8021	1	1	1	0	28	2292	0	1	0
8022	1	1	1	0	28	2292	0	1	0
8023	3	2	1	0	28	2292	0	1	0
8024	3	2	1	0	28	2292	0	1	0
8025	3	2	1	0	28	2292	0	1	0
8028	1	1	1	0	28	2292	0	1	0
8031	1	1	1	0	28	2292	0	1	0
8032	1	1	1	0	28	2292	0	1	0
8033	3	2	1	0	28	2292	0	1	0
8034	3	2	1	0	28	2292	0	1	0
8035	3	2	1	0	28	2292	0	1	0
8038	1	1	1	0	28	2292	0	1	0
8041	1	1	1	0	28	2292	0	1	0
8042	1	1	1	0	28	2292	0	1	0
8043	3	2	1	0	28	2292	0	1	0
8044	3	2	1	0	28	2292	0	1	0
8045	3	2	1	0	28	2292	0	1	0
8048	1	1	1	0	28	2292	0	1	0
8051	1	1	1	0	28	2292	0	1	0
8052	1	1	1	0	28	2292	0	1	0
8053	3	2	1	0	28	2292	0	1	0
8054	3	2	1	0	28	2292	0	1	0
8055	3	2	1	0	28	2292	0	1	0
8058	1	1	1	0	28	2292	0	1	0
8061	1	1	1	0	28	2292	0	1	0
8062	1	1	1	0	28	2292	0	1	0
8063	3	2	1	0	28	2292	0	1	0
8064	3	2	1	0	28	2292	0	1	0
8065	3	2	1	0	28	2292	0	1	0
8068	1	1	1	0	28	2292	0	1	0
8071	1	1	1	0	28	2292	0	1	0
8072	1	1	1	0	28	2292	0	1	0
8073	3	2	1	0	28	2292	0	1	0
8074	3	2	1	0	28	2292	0	1	0
8075	3	2	1	0	28	2292	0	1	0
8078	1	1	1	0	28	2292	0	1	0
8081	1	1	1	0	28	2292	0	1	0
8082	1	1	1	0	28	2292	0	1	0
8083	3	2	1	0	28	2292	0	1	0
8084	3	2	1	0	28	2292	0	1	0
8085	3	2	1	0	28	2292	0	1	0
8088	1	1	1	0	28	2292	0	1	0
8091	1	1	1	0	28	2292	0	1	0
8092	1	1	1	0	28	2292	0	1	0
8093	3	2	1	0	28	2292	0	1	0
8094	3	2	1	0	28	2292	0	1	0
8095	3	2	1	0	28	2292	0	1	0
8098	1	1	1	0	28	2292	0	1	0
8101	1	1	1	0	28	2292	0	1	0
8102	1	1	1	0	28	2292	0	1	0
8103	3	2	1	0	28	2292	0	1	0
8104	3	2	1	0	28	2292	0	1	0
8105	3	2	1	0	28	2292	0	1	0
8108	1	1	1	0	28	2292	0	1	0
8111	1	1	1	0	28	2292	0	1	0
8112	1	1	1	0	28	2292	0	1	0
8113	3	2	1	0	28	2292	0	1	0
8114	3	2	1	0	28	2292	0	1	0
8115	3	2	1	0	28	2292	0	1	0
8118	1	1	1	0	28	2292	0	1	0
8121	1	1	1	0	28	2292	0	1	0
8122	1	1	1	0	28	2292	0	1	0
8123	3	2	1	0	28	2292	0	1	0
8124	3	2	1	0	28	2292	0	1	0
8125	3	2	1	0	28	2292	0	1	0
8128	1	1	1	0	28	2292	0	1	0
8131	1	1	1	0	28	2292	0	1	0
8132	1	1	1	0	28	2292	0	1	0
8133	3	2	1	0	28	2292	0	1	0
8134	3	2	1	0	28	2292	0	1	0
8135	3	2	1	0	28	2292	0	1	0
8138	1	1	1	0	28	2292	0	1	0
8141	1	1	1	0	28	2292	0	1	0
8142	1	1	1	0	28	2292	0	1	0
8143	3	2	1	0	28	2292	0	1	0
8144	3	2	1	0	28	2292	0	1	0
8145	3	2	1	0	28	2292	0	1	0
8148	1	1	1	0	28	2292	0	1	0
8151	1	1	1	0	28	2292	0	1	0
8152	1	1	1	0	28	2292	0	1	0
8153	3	2	1	0	28	2292	0	1	0
8154	3	2	1	0	28	2292	0	1	0
8155	3	2	1	0	28	2292	0	1	0
8158	1	1	1	0	28	2292	0	1	0
8161	1	1	1	0	28	2292	0	1	0
8162	1	1	1	0	28	2292	0	1	0
8163	3	2	1	0	28	2292	0	1	0
8164	3	2	1	0	28	2292	0	1	0
8165	3	2	1	0	28	2292	0	1	0
8168	1	1	1	0	28	2292	0	1	0
8171	1	1	1	0	28	2292	0	1	0
8172	1	1	1	0	28	2292	0	1	0
8173	3	2	1	0	28	2292	0	1	0
8174	3	2	1	0	28	2292	0	1	0
8175	3	2	1	0	28	2292	0	1	0
8178	1	1	1	0	28	2292	0	1	0
8181	1	1	1	0	28	2292	0	1	0
8182	1	1	1	0	28	2292	0	1	0
8183	3	2	1	0	28	2292	0	1	0
8184	3	2	1	0	28	2292	0	1	0
8185	3	2	1	0	28	2292	0	1	0
8188	1	1	1	0	28	2292	0	1	0
8191	1	1	1	0	28	2292	0	1	0
8192	1	1	1	0	28	2292	0	1	0
8193	3	2	1	0	28	2292	0	1	0
8194	3	2	1	0	28	2292	0	1	0
8195	3	2	1	0	28	2292	0	1	0
8198	1	1	1	0	28	2292	0	1	0
8201	1	1	1	0	28	2292	0	1	0
8202	1	1	1	0	28	2292	0	1	0
8203	3	2	1	0	28	2292	0	1	0
8204	3	2	1	0	28	2292	0	1	0
8205	3	2	1	0	28	2292	0	1	0
8208	1	1	1	0	28	2292	0	1	0
8211	1	1	1	0	28	2292	0	1	0
8212	1	1	1	0	28	2292	0	1	0
8213	3	2	1	0	28	2292	0	1	0
8214	3	2	1	0	28	2292	0	1	0
8215	3	2	1	0	28	2292	0	1	0
8218	1	1	1	0	28	2292	0	1	0
8221	1	1	1	0	28	2292	0	1	0
8222	1	1	1	0	28	2292	0	1	0
8223	3	2	1	0	28	2292	0	1	0
8224	3	2	1	0	28	2292	0	1	0
8225	3	2	1	0	28	2292	0	1	0
8228	1	1	1	0	28	2292	0	1	0
8231	1	1	1	0	28	2292	0	1	0
8232	1	1	1	0	28	2292	0	1	0
8233	3	2	1	0	28	2292	0	1	0
8234	3	2	1	0	28	2292	0	1	0
8235	3	2	1	0	28	2292	0	1	0
8238	1	1	1	0	28	2292	0	1	0
8241	1	1	1	0	28	2292	0	1	0
8242	1	1	1	0	28	2292	0	1	0
8243	3	2	1	0	28	2292	0	1	0
8244	3	2	1	0	28	2292	0	1	0
8245	3	2	1	0	28	2292	0	1	0
8248	1	1	1	0	28	2292	0	1	0
8251	1	1	1	0	28	2292	0	1	0
8252	1	1	1	0	28	2292	0	1	0
8253	3	2	1	0	28	2292	0	1	0
8254	3	2	1	0	28	2292	0	1	0
8255	3	2	1	0	28	2292	0	1	0
8258	1	1	1	0	28	2292	0	1	0
8261	1	1	1	0	28	2292	0	1	0
8262	1	1	1	0	28	2292	0	1	0
8263	3	2	1	0	28	2292	0	1	0
8264	3	2	1	0	28	2292	0	1	0
8265	3	2	1	0	28	2292	0	1	0
8268	1	1	1	0	28	2292	0	1	0
8271	1	1	1	0	28	2292	0	1	0
8272	1	1	1	0	28	2292	0	1	0
8273	3	2	1	0	28	2292	0	1	0
8274	3	2	1	0	28	2292	0	1	0
8275	3	2	1	0	28	2292	0	1	0
8278	1	1	1	0	28	2292	0	1	0
8281	1	1	1	0	28	2292	0	1	0
8282	1	1	1	0	28	2292	0	1	0
8283	3	2	1	0	28	2292	0	1	0
8284	3	2	1	0	28	2292	0	1	0
8285	3	2	1	0	28	2292	0	1	0
8288	1	1	1	0	28	2292	0	1	0
8291	1	1	1	0	28	2292	0	1	0
8292	1	1	1	0	28	2292	0	1	0
8293	3	2	1	0	28	2292	0	1	0
8294	3	2	1	0	28	2292	0	1	0
8295	3	2	1	0	28	2292	0	1	0
8298	1	1	1	0	28	2292	0	1	0
8301	1	1	1	0	28	2292	0	1	0
8302	1	1	1	0	28	2292	0	1	0
8303	3	2	1	0	28	2292	0	1	0
8304	3	2	1	0	28	2292	0	1	0
8305	3	2	1	0	28	2292	0	1	0
8308	1	1	1	0	28	2292	0	1	0
8311	1	1	1	0	28	2292	0	1	0
8312	1	1	1	0	28	2292	0	1	0
8313	3	2	1	0	28	2292	0	1	0
8314	3	2	1	0	28	2292	0	1	0
8315	3	2	1	0	28	2292	0	1	0
8318	1	1	1	0	28	2292	0	1	0
8321	1	1	1	0	28	2292	0	1	0
8322	1	1	1	0	28	2292	0	1	0
8323	3	2	1	0	28	2292	0	1	0
8324	3	2	1	0	28	2292	0	1	0
8325	3	2	1	0	28	2292	0	1	0
8328	1	1	1	0	28	2292	0	1	0
8331	1	1	1	0	28	2292	0	1	0
8332	1	1	1	0	28	2292	0	1	0
8333	3	2	1	0	28	2292	0	1	0
8334	3	2	1	0	28	2292	0	1	0
8335	3	2	1	0	28	2292	0	1	0
8338	1	1	1	0	28	2292	0	1	0
8341	1	1	1	0	28	2292	0	1	0
8342	1	1	1	0	28	2292	0	1	0
8343	3	2	1	0	28	2292	0	1	0
8344	3	2	1	0	28	2292	0	1	0
8345	3	2	1	0	28	2292	0	1	0
8348	1	1	1	0	28	2292	0	1	0
8351	1	1	1	0	28	2292	0	1	0
8352	1	1	1	0	28	2292	0	1	0
8353	3	2	1	0	28	2292	0	1	0
8354	3	2	1	0	28	2292	0	1	0
8355	3	2	1	0	28	2292	0	1	0
8358	1	1	1	0	28	2292	0	1	0
8361	1	1	1	0	28	2292	0	1	0
8362	1	1	1	0	28	2292	0	1	0
8363	3	2	1	0	28	2292	0	1	0
8364	3	2	1	0	28	2292	0	1	0
8365	3	2	1	0	28	2292	0	1	0
8368	1	1	1	0	28	2292	0	1	0
8371	1	1	1	0	28	2292	0	1	0
8372	1	1	1	0	28	2292	0	1	0
8373	3	2	1	0	28	2292	0	1	0
8374	3	2	1	0	28	2292	0	1	0
8375	3	2	1	0	28	2292	0	1	0
8378	1	1	1	0	28	2292	0	1	0
8381	1	1	1	0	28	2292	0	1	0
8382	1	1	1	0	28	2292	0	1	0
8383	3	2	1	0	28	2292	0	1	0
8384	3	2	1	0	28	2292	0	1	0
8385	3	2	1	0	28	2292	0	1	0
8388	1	1	1	0	28	2292	0	1	0
8391	1	1	1	0	28	2292	0	1	0
8392	1	1	1	0	28	2292	0	1	0
8393	3	2	1	0	28	2292	0	1	0
8394	3	2	1	0	28	2292	0	1	0
8395	3	2	1	0	28	2292	0	1	0
8398	1	1	1	0	28	2292	0	1	0
8401	1	1	1	0	28	2292	0	1	0
8402	1	1	1	0	28	2292	0	1	0
8403	3	2	1	0	28	2292	0	1	0
8404	3	2	1	0	28	2292	0	1	0
8405	3	2	1	0	28	2292	0	1	0
8408	1	1	1	0	28	2292	0	1	0
8411	1	1	1	0	28	2292	0	1	0
8412	1	1	1	0	28	2292	0	1	0
8413	3	2	1	0	28	2292	0	1	0
8414	3	2	1	0	28	2292	0	1	0
8415	3	2	1	0	28	2292	0	1	0
8418	1	1	1	0	28	2292	0	1	0
8421	1	1	1	0	28	2292	0	1	0
8422	1	1	1	0	28	2292	0	1	0
8423	3	2	1	0	28	2292	0	1	0
8424	3	2	1	0	28	2292	0	1	0
8425	3	2	1	0	28	2292	0	1	0
8428	1	1	1	0	28	2292	0	1	0
8431	1	1	1	0	28	2292	0	1	0
8432	1	1	1	0	28	2292	0	1	0
8433	3	2	1	0	28	2292	0	1	0
8434	3	2	1	0	28	2292	0	1	0
8435	3	2	1	0	28	2292	0	1	0
8438	1	1	1	0	28	2292	0	1	0
8441	1	1	1	0	28	2292	0	1	0
8442	1	1	1	0	28	2292	0	1	0
8443	3	2	1	0	28	2292	0	1	0
8444	3	2	1	0	28	2292	0	1	0
8445	3	2	1	0	28	2292	0	1	0
8448	1	1	1	0	28	2292	0	1	0
8451	1	1	1	0	28	2292	0	1	0
8452	1	1	1	0	28	2292	0	1	0
8453	3	2	1	0	28	2292	0	1	0
8454	3	2	1	0	28	2292	0	1	0
8455	3	2	1	0	28	2292	0	1	0
8458	1	1	1	0	28	2292	0	1	0
8461	1	1	1	0	28	2292	0	1	0
8462	1	1	1	0	28	2292	0	1	0
8463	3	2	1	0	28	2292	0	1	0
8464	3	2	1	0	28	2292	0	1	0
8465	3	2	1	0	28	2292	0	1	0
8468	1	1	1	0	28	2292	0	1	0
8471	1	1	1	0	28	2292	0	1	0
8472	1	1	1	0	28	2292	0	1	0
8473	3	2	1	0	28	2292	0	1	0
8474	3	2	1	0	28	2292	0	1	0
8475	3	2	1	0	28	2292	0	1	0
8478	1	1	1	0	28	2292	0	1	0
8481	1	1	1	0	28	2292	0	1	0
8482	1	1	1	0	28	2292	0	1	0
8483	3	2	1	0	28	2292	0	1	0
8484	3	2	1	0	28	2292	0	1	0
8485	3	2	1	0	28	2292	0	1	0
8488	1	1	1	0	28	2292	0	1	0
8491	1	1	1	0	28	2292	0	1	0
8492	1	1	1	0	28	2292	0	1	0
8493	3	2	1	0	28	2292	0	1	0
8494	3	2	1	0	28	2292	0	1	0
8495	3	2	1	0	28	2292	0	1	0
8498	1	1	1	0	28	2292	0	1	0
8501	1	1	1	0	28	2292	0	1	0
8502	1	1	1	0	28	2292	0	1	0
8503	3	2	1	0	28	2292	0	1	0
8504	3	2	1	0	28	2292	0	1	0
8505	3	2	1	0	28	2292	0	1	0
8508	1	1	1	0	28	2292	0	1	0
8511	1	1	1	0	28	2292	0	1	0
8512	1	1	1	0	28	2292	0	1	0
8513	3	2	1	0	28	2292	0	1	0
8514	3	2	1	0	28	2292	0	1	0
8515	3	2	1	0	28	2292	0	1	0
8518	1	1	1	0	28	2292	0	1	0
8521	1	1	1	0	28	2292	0	1	0
8522	1	1	1	0	28	2292	0	1	0
8523	3	2	1	0	28	2292	0	1	0
8524	3	2	1	0	28	2292	0	1	0
8525	3	2	1	0	28	2292	0	1	0
8528	1	1	1	0	28	2292	0	1	0
8531	1	1	1	0	28	2292	0	1	0
8532	1	1	1	0	28	2292	0	1	0
8533	3	2	1	0	28	2292	0	1	0
8534	3	2	1	0	28	2292	0	1	0
8535	3	2	1	0	28	2292	0	1	0
8538	1	1	1	0	28	2292	0	1	0
8541	1	1	1	0	28	2292	0	1	0
8542	1	1	1	0	28	2292	0	1	0
8543	3	2	1	0	28	2292	0	1	0
8544	3	2	1	0	28	2292	0	1	0
8545	3	2	1	0	28	2292	0	1	0
8548	1	1	1	0	28	2292	0	1	0
8551	1	1	1	0	28	2292	0	1	0
8552	1	1	1	0	28	2292	0	1	0
8553	3	2	1	0	28	2292	0	1	0
8554	3	2	1	0	28	2292	0	1	0
8555	3	2	1	0	28	2292	0	1	0
8558	1	1	1	0	28	2292	0	1	0
8561	1	1	1	0	28	2292	0	1	0
8562	1	1	1	0	28	2292	0	1	0
8563	3	2	1	0	28	2292	0	1	0
8564	3	2	1	0	28	2292	0	1	0
8565	3	2	1	0	28	2292	0	1	0
8568	1	1	1	0	28	2292	0	1	0
8571	1	1	1	0	28	2292	0	1	0
8572	1	1	1	0	28	2292	0	1	0
8573	3	2	1	0	28	2292	0	1	0
8574	3	2	1	0	28	2292	0	1	0
8575	3	2	1	0	28	2292	0	1	0
8578	1	1	1	0	28	2292	0	1	0
8581	1	1	1	0	28	2292	0	1	0
8582	1	1	1	0	28	2292	0	1	0
8583	3	2	1	0	28	2292	0	1	0
8584	3	2	1	0	28	2292	0	1	0
8585	3	2	1	0	28	2292	0	1	0
8588	1	1	1	0	28	2292	0	1	0
8591	1	1	1	0	28	2292	0	1	0
8592	1	1	1	0	28	2292	0	1	0
8593	3	2	1	0	28	2292	0	1	0
8594	3	2	1	0	28	2292	0	1	0
8595	3	2	1	0	28	2292	0	1	0
