% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.168214	1	1	1	3.41232e-11	71938	0
0.169214	1	1	1	3.41263e-11	71944.6	0
0.170214	1	1	1	3.41294e-11	71951.1	0
0.171214	1	1	1	3.41325e-11	71957.6	0
0.172214	1	1	1	3.41356e-11	71964.1	0
0.173214	1	1	1	3.41387e-11	71970.7	0
0.174214	1	1	1	3.41418e-11	71977.2	0
0.175214	1	1	1	3.41449e-11	71983.7	0
0.176214	1	1	1	3.4148e-11	71990.3	0
0.177214	1	1	1	3.41511e-11	71996.8	0
0.178214	1	1	1	3.41542e-11	72003.3	0
0.179214	1	1	1	3.41573e-11	72009.8	0
0.180214	1	1	1	3.41604e-11	72016.4	0
0.181214	1	1	1	3.41635e-11	72022.9	0
0.182214	1	1	1	3.41666e-11	72029.5	0
0.183214	1	1	1	3.41697e-11	72036	0
0.184214	1	1	1	3.41728e-11	72042.5	0
0.185214	1	1	1	3.41759e-11	72049.1	0
0.186214	1	1	1	3.4179e-11	72055.6	0
0.187214	1	1	1	3.41821e-11	72062.1	0
0.188214	1	1	1	3.41852e-11	72068.7	0
0.189214	1	1	1	3.41883e-11	72075.2	0
0.190214	1	1	1	3.41914e-11	72081.8	0
0.191214	1	1	1	3.41945e-11	72088.3	0
0.192214	1	1	1	3.41976e-11	72094.9	0
0.193214	1	1	1	3.42007e-11	72101.4	0
0.194214	1	1	1	3.42038e-11	72107.9	0
0.195214	1	1	1	3.42069e-11	72114.5	0
0.196214	1	1	1	3.421e-11	72121	0
0.197214	1	1	1	3.42131e-11	72127.6	0
0.198214	1	1	1	3.42162e-11	72134.1	0
0.199214	1	1	1	3.42193e-11	72140.7	0
0.200214	1	1	1	3.42224e-11	72147.2	0
0.201214	1	1	1	3.42255e-11	72153.8	0
0.202214	1	1	1	3.42287e-11	72160.3	0
0.203214	1	1	1	3.42318e-11	72166.9	0
0.204214	1	1	1	3.42349e-11	72173.4	0
0.205214	1	1	1	3.4238e-11	72180	0
0.206214	1	1	1	3.42411e-11	72186.6	0
0.207214	1	1	1	3.42442e-11	72193.1	0
0.208214	1	1	1	3.42473e-11	72199.7	0
0.209214	1	1	1	3.42504e-11	72206.2	0
0.210214	1	1	1	3.42535e-11	72212.8	0
0.211214	1	1	1	3.42566e-11	72219.4	0
0.212214	1	1	1	3.42598e-11	72225.9	0
0.213214	1	1	1	3.42629e-11	72232.5	0
0.214214	1	1	1	3.4266e-11	72239	0
0.215214	1	1	1	3.42691e-11	72245.6	0
0.216214	1	1	1	3.42722e-11	72252.2	0
0.217214	1	1	1	3.42753e-11	72258.7	0
0.218214	1	1	1	3.42784e-11	72265.3	0
0.219214	1	1	1	3.42816e-11	72271.9	0
0.220214	1	1	1	3.42847e-11	72278.4	0
0.221214	1	1	1	3.42878e-11	72285	0
0.222214	1	1	1	3.42909e-11	72291.6	0
0.223214	1	1	1	3.4294e-11	72298.2	0
0.224214	1	1	1	3.42971e-11	72304.7	0
0.225214	1	1	1	3.43003e-11	72311.3	0
0.226214	1	1	1	3.43034e-11	72317.9	0
0.227214	1	1	1	3.43065e-11	72324.4	0
0.228214	1	1	1	3.43096e-11	72331	0
0.229214	1	1	1	3.43127e-11	72337.6	0
0.230214	1	1	1	3.43159e-11	72344.2	0
0.231214	1	1	1	3.4319e-11	72350.8	0
0.232214	1	1	1	3.43221e-11	72357.3	0
0.233214	1	1	1	3.43252e-11	72363.9	0
0.234214	1	1	1	3.43283e-11	72370.5	0
0.235214	1	1	1	3.43315e-11	72377.1	0
0.236214	1	1	1	3.43346e-11	72383.7	0
0.237214	1	1	1	3.43377e-11	72390.2	0
0.238214	1	1	1	3.43408e-11	72396.8	0
0.239214	1	1	1	3.4344e-11	72403.4	0
0.240214	1	1	1	3.43471e-11	72410	0
0.241214	1	1	1	3.43502e-11	72416.6	0
0.242214	1	1	1	3.43533e-11	72423.2	0
0.243214	1	1	1	3.43565e-11	72429.8	0
0.244214	1	1	1	3.43596e-11	72436.4	0
0.245214	1	1	1	3.43627e-11	72443	0
0.246214	1	1	1	3.43658e-11	72449.5	0
0.247214	1	1	1	3.4369e-11	72456.1	0
0.248214	1	1	1	3.43721e-11	72462.7	0
0.249214	1	1	1	3.43752e-11	72469.3	0
0.250214	1	1	1	3.43783e-11	72475.9	0
0.251214	1	1	1	3.43815e-11	72482.5	0
0.252214	1	1	1	3.43846e-11	72489.1	0
0.253214	1	1	1	3.43877e-11	72495.7	0
0.254214	1	1	1	3.43909e-11	72502.3	0
0.255214	1	1	1	3.4394e-11	72508.9	0
0.256214	1	1	1	3.43971e-11	72515.5	0
0.257214	1	1	1	3.44003e-11	72522.1	0
0.258214	1	1	1	3.44034e-11	72528.7	0
0.259214	1	1	1	3.44065e-11	72535.3	0
0.260214	1	1	1	3.44097e-11	72541.9	0
0.261214	1	1	1	3.44128e-11	72548.5	0
0.262214	1	1	1	3.44159e-11	72555.1	0
0.263214	1	1	1	3.44191e-11	72561.7	0
0.264214	1	1	1	3.44222e-11	72568.4	0
0.265214	1	1	1	3.44253e-11	72575	0
0.266214	1	1	1	3.44285e-11	72581.6	0
0.267214	1	1	1	3.44316e-11	72588.2	0
0.268214	1	1	1	3.44347e-11	72594.8	0
0.269214	1	1	1	3.44379e-11	72601.4	0
0.270214	1	1	1	3.4441e-11	72608	0
0.271214	1	1	1	3.44441e-11	72614.6	0
0.272214	1	1	1	3.44473e-11	72621.3	0
0.273214	1	1	1	3.44504e-11	72627.9	0
0.274214	1	1	1	3.44536e-11	72634.5	0
0.275214	1	1	1	3.44567e-11	72641.1	0
0.276214	1	1	1	3.44598e-11	72647.7	0
0.277214	1	1	1	3.4463e-11	72654.3	0
0.278214	1	1	1	3.44661e-11	72661	0
0.279214	1	1	1	3.44693e-11	72667.6	0
0.280214	1	1	1	3.44724e-11	72674.2	0
0.281214	1	1	1	3.44755e-11	72680.8	0
0.282214	1	1	1	3.44787e-11	72687.5	0
0.283214	1	1	1	3.44818e-11	72694.1	0
0.284214	1	1	1	3.4485e-11	72700.7	0
0.285214	1	1	1	3.44881e-11	72707.3	0
0.286214	1	1	1	3.44913e-11	72714	0
0.287214	1	1	1	3.44944e-11	72720.6	0
0.288214	1	1	1	3.44976e-11	72727.2	0
0.289214	1	1	1	3.45007e-11	72733.9	0
0.290214	1	1	1	3.45038e-11	72740.5	0
0.291214	1	1	1	3.4507e-11	72747.1	0
0.292214	1	1	1	3.45101e-11	72753.8	0
0.293214	1	1	1	3.45133e-11	72760.4	0
0.294214	1	1	1	3.45164e-11	72767	0
0.295214	1	1	1	3.45196e-11	72773.7	0
0.296214	1	1	1	3.45227e-11	72780.3	0
0.297214	1	1	1	3.45259e-11	72786.9	0
0.298214	1	1	1	3.4529e-11	72793.6	0
0.299214	1	1	1	3.45322e-11	72800.2	0
0.300214	1	1	1	3.45353e-11	72806.9	0
0.301214	1	1	1	3.45385e-11	72813.5	0
0.302214	1	1	1	3.45416e-11	72820.1	0
0.303214	1	1	1	3.45448e-11	72826.8	0
0.304214	1	1	1	3.45479e-11	72833.4	0
0.305214	1	1	1	3.45511e-11	72840.1	0
0.306214	1	1	1	3.45542e-11	72846.7	0
0.307214	1	1	1	3.45574e-11	72853.4	0
0.308214	1	1	1	3.45605e-11	72860	0
0.309214	1	1	1	3.45637e-11	72866.7	0
0.310214	1	1	1	3.45668e-11	72873.3	0
0.311214	1	1	1	3.457e-11	72880	0
0.312214	1	1	1	3.45732e-11	72886.6	0
0.313214	1	1	1	3.45763e-11	72893.3	0
0.314214	1	1	1	3.45795e-11	72899.9	0
0.315214	1	1	1	3.45826e-11	72906.6	0
0.316214	1	1	1	3.45858e-11	72913.2	0
0.317214	1	1	1	3.45889e-11	72919.9	0
0.318214	1	1	1	3.45921e-11	72926.5	0
0.319214	1	1	1	3.45953e-11	72933.2	0
0.320214	1	1	1	3.45984e-11	72939.9	0
0.321214	1	1	1	3.46016e-11	72946.5	0
0.322214	1	1	1	3.46047e-11	72953.2	0
0.323214	1	1	1	3.46079e-11	72959.8	0
0.324214	1	1	1	3.46111e-11	72966.5	0
0.325214	1	1	1	3.46142e-11	72973.2	0
0.326214	1	1	1	3.46174e-11	72979.8	0
0.327214	1	1	1	3.46205e-11	72986.5	0
0.328214	1	1	1	3.46237e-11	72993.2	0
0.329214	1	1	1	3.46269e-11	72999.8	0
0.330214	1	1	1	3.463e-11	73006.5	0
0.331214	1	1	1	3.46332e-11	73013.2	0
0.332214	1	1	1	3.46363e-11	73019.8	0
0.333214	1	1	1	3.46395e-11	73026.5	0
0.334214	1	1	1	3.46427e-11	73033.2	0
0.335214	1	1	1	3.46458e-11	73039.8	0
0.336214	1	1	1	3.4649e-11	73046.5	0
0.337214	1	1	1	3.46522e-11	73053.2	0
0.338214	1	1	1	3.46553e-11	73059.9	0
0.339214	1	1	1	3.46585e-11	73066.5	0
0.340214	1	1	1	3.46617e-11	73073.2	0
0.341214	1	1	1	3.46648e-11	73079.9	0
0.342214	1	1	1	3.4668e-11	73086.6	0
0.343214	1	1	1	3.46712e-11	73093.3	0
0.344214	1	1	1	3.46743e-11	73099.9	0
0.345214	1	1	1	3.46775e-11	73106.6	0
0.346214	1	1	1	3.46807e-11	73113.3	0
0.347214	1	1	1	3.46839e-11	73120	0
0.348214	1	1	1	3.4687e-11	73126.7	0
0.349214	1	1	1	3.46902e-11	73133.4	0
0.350214	1	1	1	3.46934e-11	73140	0
0.351214	1	1	1	3.46965e-11	73146.7	0
0.352214	1	1	1	3.46997e-11	73153.4	0
0.353214	1	1	1	3.47029e-11	73160.1	0
0.354214	1	1	1	3.47061e-11	73166.8	0
0.355214	1	1	1	3.47092e-11	73173.5	0
0.356214	1	1	1	3.47124e-11	73180.2	0
0.357214	1	1	1	3.47156e-11	73186.9	0
0.358214	1	1	1	3.47188e-11	73193.6	0
0.359214	1	1	1	3.47219e-11	73200.3	0
0.360214	1	1	1	3.47251e-11	73207	0
0.361214	1	1	1	3.47283e-11	73213.7	0
0.362214	1	1	1	3.47315e-11	73220.3	0
0.363214	1	1	1	3.47346e-11	73227	0
0.364214	1	1	1	3.47378e-11	73233.7	0
0.365214	1	1	1	3.4741e-11	73240.4	0
0.366214	1	1	1	3.47442e-11	73247.1	0
0.367214	1	1	1	3.47474e-11	73253.8	0
0.368214	1	1	1	3.47505e-11	73260.6	0
0.369214	1	1	1	3.47537e-11	73267.3	0
0.370214	1	1	1	3.47569e-11	73274	0
0.371214	1	1	1	3.47601e-11	73280.7	0
0.372214	1	1	1	3.47633e-11	73287.4	0
0.373214	1	1	1	3.47664e-11	73294.1	0
0.374214	1	1	1	3.47696e-11	73300.8	0
0.375214	1	1	1	3.47728e-11	73307.5	0
0.376214	1	1	1	3.4776e-11	73314.2	0
0.377214	1	1	1	3.47792e-11	73320.9	0
0.378214	1	1	1	3.47823e-11	73327.6	0
0.379214	1	1	1	3.47855e-11	73334.3	0
0.380214	1	1	1	3.47887e-11	73341.1	0
0.381214	1	1	1	3.47919e-11	73347.8	0
0.382214	1	1	1	3.47951e-11	73354.5	0
0.383214	1	1	1	3.47983e-11	73361.2	0
0.384214	1	1	1	3.48015e-11	73367.9	0
0.385214	1	1	1	3.48046e-11	73374.6	0
0.386214	1	1	1	3.48078e-11	73381.4	0
0.387214	1	1	1	3.4811e-11	73388.1	0
0.388214	1	1	1	3.48142e-11	73394.8	0
0.389214	1	1	1	3.48174e-11	73401.5	0
0.390214	1	1	1	3.48206e-11	73408.2	0
0.391214	1	1	1	3.48238e-11	73415	0
0.392214	1	1	1	3.4827e-11	73421.7	0
0.393214	1	1	1	3.48302e-11	73428.4	0
0.394214	1	1	1	3.48333e-11	73435.1	0
0.395214	1	1	1	3.48365e-11	73441.9	0
0.396214	1	1	1	3.48397e-11	73448.6	0
0.397214	1	1	1	3.48429e-11	73455.3	0
0.398214	1	1	1	3.48461e-11	73462.1	0
0.399214	1	1	1	3.48493e-11	73468.8	0
0.400214	1	1	1	3.48525e-11	73475.5	0
0.401214	1	1	1	3.48557e-11	73482.3	0
0.402214	1	1	1	3.48589e-11	73489	0
0.403214	1	1	1	3.48621e-11	73495.7	0
0.404214	1	1	1	3.48653e-11	73502.5	0
0.405214	1	1	1	3.48685e-11	73509.2	0
0.406214	1	1	1	3.48717e-11	73515.9	0
0.407214	1	1	1	3.48749e-11	73522.7	0
0.408214	1	1	1	3.48781e-11	73529.4	0
0.409214	1	1	1	3.48813e-11	73536.1	0
0.410214	1	1	1	3.48845e-11	73542.9	0
0.411214	1	1	1	3.48877e-11	73549.6	0
0.412214	1	1	1	3.48909e-11	73556.4	0
0.413214	1	1	1	3.48941e-11	73563.1	0
0.414214	1	1	1	3.48973e-11	73569.9	0
0.415214	1	1	1	3.49005e-11	73576.6	0
0.416214	1	1	1	3.49037e-11	73583.4	0
0.417214	1	1	1	3.49069e-11	73590.1	0
0.418214	1	1	1	3.49101e-11	73596.9	0
0.419214	1	1	1	3.49133e-11	73603.6	0
0.420214	1	1	1	3.49165e-11	73610.4	0
0.421214	1	1	1	3.49197e-11	73617.1	0
0.422214	1	1	1	3.49229e-11	73623.9	0
0.423214	1	1	1	3.49261e-11	73630.6	0
0.424214	1	1	1	3.49293e-11	73637.4	0
0.425214	1	1	1	3.49325e-11	73644.1	0
0.426214	1	1	1	3.49357e-11	73650.9	0
0.427214	1	1	1	3.49389e-11	73657.6	0
0.428214	1	1	1	3.49421e-11	73664.4	0
0.429214	1	1	1	3.49453e-11	73671.1	0
0.430214	1	1	1	3.49485e-11	73677.9	0
0.431214	1	1	1	3.49517e-11	73684.7	0
0.432214	1	1	1	3.49549e-11	73691.4	0
0.433214	1	1	1	3.49581e-11	73698.2	0
0.434214	1	1	1	3.49613e-11	73705	0
0.435214	1	1	1	3.49645e-11	73711.7	0
0.436214	1	1	1	3.49677e-11	73718.5	0
0.437214	1	1	1	3.4971e-11	73725.3	0
0.438214	1	1	1	3.49742e-11	73732	0
0.439214	1	1	1	3.49774e-11	73738.8	0
0.440214	1	1	1	3.49806e-11	73745.6	0
0.441214	1	1	1	3.49838e-11	73752.3	0
0.442214	1	1	1	3.4987e-11	73759.1	0
0.443214	1	1	1	3.49902e-11	73765.9	0
0.444214	1	1	1	3.49934e-11	73772.6	0
0.445214	1	1	1	3.49966e-11	73779.4	0
0.446214	1	1	1	3.49999e-11	73786.2	0
0.447214	1	1	1	3.50031e-11	73793	0
0.448214	1	1	1	3.50063e-11	73799.7	0
0.449214	1	1	1	3.50095e-11	73806.5	0
0.450214	1	1	1	3.50127e-11	73813.3	0
0.451214	1	1	1	3.50159e-11	73820.1	0
0.452214	1	1	1	3.50192e-11	73826.9	0
0.453214	1	1	1	3.50224e-11	73833.6	0
0.454214	1	1	1	3.50256e-11	73840.4	0
0.455214	1	1	1	3.50288e-11	73847.2	0
0.456214	1	1	1	3.5032e-11	73854	0
0.457214	1	1	1	3.50352e-11	73860.8	0
0.458214	1	1	1	3.50385e-11	73867.6	0
0.459214	1	1	1	3.50417e-11	73874.3	0
0.460214	1	1	1	3.50449e-11	73881.1	0
0.461214	1	1	1	3.50481e-11	73887.9	0
0.462214	1	1	1	3.50513e-11	73894.7	0
0.463214	1	1	1	3.50546e-11	73901.5	0
0.464214	1	1	1	3.50578e-11	73908.3	0
0.465214	1	1	1	3.5061e-11	73915.1	0
0.466214	1	1	1	3.50642e-11	73921.9	0
0.467214	1	1	1	3.50674e-11	73928.7	0
0.468214	1	1	1	3.50707e-11	73935.5	0
0.469214	1	1	1	3.50739e-11	73942.3	0
0.470214	1	1	1	3.50771e-11	73949.1	0
0.471214	1	1	1	3.50803e-11	73955.9	0
0.472214	1	1	1	3.50836e-11	73962.7	0
0.473214	1	1	1	3.50868e-11	73969.5	0
0.474214	1	1	1	3.509e-11	73976.3	0
0.475214	1	1	1	3.50932e-11	73983.1	0
0.476214	1	1	1	3.50965e-11	73989.9	0
0.477214	1	1	1	3.50997e-11	73996.7	0
0.478214	1	1	1	3.51029e-11	74003.5	0
0.479214	1	1	1	3.51062e-11	74010.3	0
0.480214	1	1	1	3.51094e-11	74017.1	0
0.481214	1	1	1	3.51126e-11	74023.9	0
0.482214	1	1	1	3.51158e-11	74030.7	0
0.483214	1	1	1	3.51191e-11	74037.5	0
0.484214	1	1	1	3.51223e-11	74044.3	0
0.485214	1	1	1	3.51255e-11	74051.1	0
0.486214	1	1	1	3.51288e-11	74057.9	0
0.487214	1	1	1	3.5132e-11	74064.7	0
0.488214	1	1	1	3.51352e-11	74071.6	0
0.489214	1	1	1	3.51385e-11	74078.4	0
0.490214	1	1	1	3.51417e-11	74085.2	0
0.491214	1	1	1	3.51449e-11	74092	0
0.492214	1	1	1	3.51482e-11	74098.8	0
0.493214	1	1	1	3.51514e-11	74105.6	0
0.494214	1	1	1	3.51546e-11	74112.5	0
0.495214	1	1	1	3.51579e-11	74119.3	0
0.496214	1	1	1	3.51611e-11	74126.1	0
0.497214	1	1	1	3.51643e-11	74132.9	0
0.498214	1	1	1	3.51676e-11	74139.8	0
0.499214	1	1	1	3.51708e-11	74146.6	0
0.500214	1	1	1	3.5174e-11	74153.4	0
0.501214	1	1	1	3.51773e-11	74160.2	0
0.502214	1	1	1	3.51805e-11	74167.1	0
0.503214	1	1	1	3.51838e-11	74173.9	0
0.504214	1	1	1	3.5187e-11	74180.7	0
0.505214	1	1	1	3.51902e-11	74187.5	0
0.506214	1	1	1	3.51935e-11	74194.4	0
0.507214	1	1	1	3.51967e-11	74201.2	0
0.508214	1	1	1	3.52e-11	74208	0
0.509214	1	1	1	3.52032e-11	74214.9	0
0.510214	1	1	1	3.52064e-11	74221.7	0
0.511214	1	1	1	3.52097e-11	74228.5	0
0.512214	1	1	1	3.52129e-11	74235.4	0
0.513214	1	1	1	3.52162e-11	74242.2	0
0.514214	1	1	1	3.52194e-11	74249	0
0.515214	1	1	1	3.52227e-11	74255.9	0
0.516214	1	1	1	3.52259e-11	74262.7	0
0.517214	1	1	1	3.52291e-11	74269.6	0
0.518214	1	1	1	3.52324e-11	74276.4	0
0.519214	1	1	1	3.52356e-11	74283.3	0
0.520214	1	1	1	3.52389e-11	74290.1	0
0.521214	1	1	1	3.52421e-11	74296.9	0
0.522214	1	1	1	3.52454e-11	74303.8	0
0.523214	1	1	1	3.52486e-11	74310.6	0
0.524214	1	1	1	3.52519e-11	74317.5	0
0.525214	1	1	1	3.52551e-11	74324.3	0
0.526214	1	1	1	3.52584e-11	74331.2	0
0.527214	1	1	1	3.52616e-11	74338	0
0.528214	1	1	1	3.52649e-11	74344.9	0
0.529214	1	1	1	3.52681e-11	74351.7	0
0.530214	1	1	1	3.52714e-11	74358.6	0
0.531214	1	1	1	3.52746e-11	74365.4	0
0.532214	1	1	1	3.52779e-11	74372.3	0
0.533214	1	1	1	3.52811e-11	74379.2	0
0.534214	1	1	1	3.52844e-11	74386	0
