% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
396	1	1	1	0	28	2292	0	1	0
398	1	1	1	0	28	2292	0	1	0
406	1	1	1	0	28	2292	0	1	0
408	1	1	1	0	28	2292	0	1	0
416	1	1	1	0	28	2292	0	1	0
418	1	1	1	0	28	2292	0	1	0
426	1	1	1	0	28	2292	0	1	0
428	1	1	1	0	28	2292	0	1	0
436	1	1	1	0	28	2292	0	1	0
438	1	1	1	0	28	2292	0	1	0
446	1	1	1	0	28	2292	0	1	0
448	1	1	1	0	28	2292	0	1	0
456	1	1	1	0	28	2292	0	1	0
458	1	1	1	0	28	2292	0	1	0
466	1	1	1	0	28	2292	0	1	0
468	1	1	1	0	28	2292	0	1	0
476	1	1	1	0	28	2292	0	1	0
478	1	1	1	0	28	2292	0	1	0
486	1	1	1	0	28	2292	0	1	0
488	1	1	1	0	28	2292	0	1	0
496	1	1	1	0	28	2292	0	1	0
498	1	1	1	0	28	2292	0	1	0
506	1	1	1	0	28	2292	0	1	0
508	1	1	1	0	28	2292	0	1	0
516	1	1	1	0	28	2292	0	1	0
518	1	1	1	0	28	2292	0	1	0
526	1	1	1	0	28	2292	0	1	0
528	1	1	1	0	28	2292	0	1	0
536	1	1	1	0	28	2292	0	1	0
538	1	1	1	0	28	2292	0	1	0
546	1	1	1	0	28	2292	0	1	0
548	1	1	1	0	28	2292	0	1	0
556	1	1	1	0	28	2292	0	1	0
558	1	1	1	0	28	2292	0	1	0
566	1	1	1	0	28	2292	0	1	0
568	1	1	1	0	28	2292	0	1	0
576	1	1	1	0	28	2292	0	1	0
578	1	1	1	0	28	2292	0	1	0
586	1	1	1	0	28	2292	0	1	0
588	1	1	1	0	28	2292	0	1	0
596	1	1	1	0	28	2292	0	1	0
598	1	1	1	0	28	2292	0	1	0
606	1	1	1	0	28	2292	0	1	0
608	1	1	1	0	28	2292	0	1	0
616	1	1	1	0	28	2292	0	1	0
618	1	1	1	0	28	2292	0	1	0
626	1	1	1	0	28	2292	0	1	0
628	1	1	1	0	28	2292	0	1	0
636	1	1	1	0	28	2292	0	1	0
638	1	1	1	0	28	2292	0	1	0
646	1	1	1	0	28	2292	0	1	0
648	1	1	1	0	28	2292	0	1	0
656	1	1	1	0	28	2292	0	1	0
658	1	1	1	0	28	2292	0	1	0
666	1	1	1	0	28	2292	0	1	0
668	1	1	1	0	28	2292	0	1	0
676	1	1	1	0	28	2292	0	1	0
678	1	1	1	0	28	2292	0	1	0
686	1	1	1	0	28	2292	0	1	0
696	1	1	1	0	28	2292	0	1	0
698	1	1	1	0	28	2292	0	1	0
706	1	1	1	0	28	2292	0	1	0
708	1	1	1	0	28	2292	0	1	0
716	1	1	1	0	28	2292	0	1	0
718	1	1	1	0	28	2292	0	1	0
726	1	1	1	0	28	2292	0	1	0
728	1	1	1	0	28	2292	0	1	0
736	1	1	1	0	28	2292	0	1	0
738	1	1	1	0	28	2292	0	1	0
746	1	1	1	0	28	2292	0	1	0
748	1	1	1	0	28	2292	0	1	0
756	1	1	1	0	28	2292	0	1	0
758	1	1	1	0	28	2292	0	1	0
766	1	1	1	0	28	2292	0	1	0
768	1	1	1	0	28	2292	0	1	0
776	1	1	1	0	28	2292	0	1	0
778	1	1	1	0	28	2292	0	1	0
786	1	1	1	0	28	2292	0	1	0
788	1	1	1	0	28	2292	0	1	0
796	1	1	1	0	28	2292	0	1	0
798	1	1	1	0	28	2292	0	1	0
806	1	1	1	0	28	2292	0	1	0
808	1	1	1	0	28	2292	0	1	0
816	1	1	1	0	28	2292	0	1	0
818	1	1	1	0	28	2292	0	1	0
826	1	1	1	0	28	2292	0	1	0
828	1	1	1	0	28	2292	0	1	0
836	1	1	1	0	28	2292	0	1	0
838	1	1	1	0	28	2292	0	1	0
846	1	1	1	0	28	2292	0	1	0
848	1	1	1	0	28	2292	0	1	0
856	1	1	1	0	28	2292	0	1	0
858	1	1	1	0	28	2292	0	1	0
866	1	1	1	0	28	2292	0	1	0
868	1	1	1	0	28	2292	0	1	0
876	1	1	1	0	28	2292	0	1	0
878	1	1	1	0	28	2292	0	1	0
886	1	1	1	0	28	2292	0	1	0
888	1	1	1	0	28	2292	0	1	0
896	1	1	1	0	28	2292	0	1	0
898	1	1	1	0	28	2292	0	1	0
906	1	1	1	0	28	2292	0	1	0
908	1	1	1	0	28	2292	0	1	0
916	1	1	1	0	28	2292	0	1	0
918	1	1	1	0	28	2292	0	1	0
926	1	1	1	0	28	2292	0	1	0
928	1	1	1	0	28	2292	0	1	0
936	1	1	1	0	28	2292	0	1	0
938	1	1	1	0	28	2292	0	1	0
946	1	1	1	0	28	2292	0	1	0
948	1	1	1	0	28	2292	0	1	0
956	1	1	1	0	28	2292	0	1	0
958	1	1	1	0	28	2292	0	1	0
966	1	1	1	0	28	2292	0	1	0
968	1	1	1	0	28	2292	0	1	0
976	1	1	1	0	28	2292	0	1	0
978	1	1	1	0	28	2292	0	1	0
986	1	1	1	0	28	2292	0	1	0
988	1	1	1	0	28	2292	0	1	0
996	1	1	1	0	28	2292	0	1	0
998	1	1	1	0	28	2292	0	1	0
1006	1	1	1	0	28	2292	0	1	0
1008	1	1	1	0	28	2292	0	1	0
1016	1	1	1	0	28	2292	0	1	0
1018	1	1	1	0	28	2292	0	1	0
1026	1	1	1	0	28	2292	0	1	0
1028	1	1	1	0	28	2292	0	1	0
1036	1	1	1	0	28	2292	0	1	0
1038	1	1	1	0	28	2292	0	1	0
1046	1	1	1	0	28	2292	0	1	0
1048	1	1	1	0	28	2292	0	1	0
1056	1	1	1	0	28	2292	0	1	0
1058	1	1	1	0	28	2292	0	1	0
1066	1	1	1	0	28	2292	0	1	0
1068	1	1	1	0	28	2292	0	1	0
1076	1	1	1	0	28	2292	0	1	0
1078	1	1	1	0	28	2292	0	1	0
1086	1	1	1	0	28	2292	0	1	0
1088	1	1	1	0	28	2292	0	1	0
1096	1	1	1	0	28	2292	0	1	0
1098	1	1	1	0	28	2292	0	1	0
1106	1	1	1	0	28	2292	0	1	0
1108	1	1	1	0	28	2292	0	1	0
1116	1	1	1	0	28	2292	0	1	0
1118	1	1	1	0	28	2292	0	1	0
1126	1	1	1	0	28	2292	0	1	0
1128	1	1	1	0	28	2292	0	1	0
1136	1	1	1	0	28	2292	0	1	0
1138	1	1	1	0	28	2292	0	1	0
1146	1	1	1	0	28	2292	0	1	0
1148	1	1	1	0	28	2292	0	1	0
1156	1	1	1	0	28	2292	0	1	0
1158	1	1	1	0	28	2292	0	1	0
1166	1	1	1	0	28	2292	0	1	0
1168	1	1	1	0	28	2292	0	1	0
1176	1	1	1	0	28	2292	0	1	0
1178	1	1	1	0	28	2292	0	1	0
1186	1	1	1	0	28	2292	0	1	0
1188	1	1	1	0	28	2292	0	1	0
1196	1	1	1	0	28	2292	0	1	0
1206	1	1	1	0	28	2292	0	1	0
1208	1	1	1	0	28	2292	0	1	0
1216	1	1	1	0	28	2292	0	1	0
1218	1	1	1	0	28	2292	0	1	0
1226	1	1	1	0	28	2292	0	1	0
1228	1	1	1	0	28	2292	0	1	0
1236	1	1	1	0	28	2292	0	1	0
1238	1	1	1	0	28	2292	0	1	0
1246	1	1	1	0	28	2292	0	1	0
1248	1	1	1	0	28	2292	0	1	0
1256	1	1	1	0	28	2292	0	1	0
1258	1	1	1	0	28	2292	0	1	0
1266	1	1	1	0	28	2292	0	1	0
1268	1	1	1	0	28	2292	0	1	0
1276	1	1	1	0	28	2292	0	1	0
1278	1	1	1	0	28	2292	0	1	0
1286	1	1	1	0	28	2292	0	1	0
1288	1	1	1	0	28	2292	0	1	0
1296	1	1	1	0	28	2292	0	1	0
1306	1	1	1	0	28	2292	0	1	0
1308	1	1	1	0	28	2292	0	1	0
1316	1	1	1	0	28	2292	0	1	0
1318	1	1	1	0	28	2292	0	1	0
1326	1	1	1	0	28	2292	0	1	0
1328	1	1	1	0	28	2292	0	1	0
1336	1	1	1	0	28	2292	0	1	0
1338	1	1	1	0	28	2292	0	1	0
1346	1	1	1	0	28	2292	0	1	0
1348	1	1	1	0	28	2292	0	1	0
1356	1	1	1	0	28	2292	0	1	0
1358	1	1	1	0	28	2292	0	1	0
1366	1	1	1	0	28	2292	0	1	0
1368	1	1	1	0	28	2292	0	1	0
1376	1	1	1	0	28	2292	0	1	0
1378	1	1	1	0	28	2292	0	1	0
1386	1	1	1	0	28	2292	0	1	0
1388	1	1	1	0	28	2292	0	1	0
1396	1	1	1	0	28	2292	0	1	0
1398	1	1	1	0	28	2292	0	1	0
1406	1	1	1	0	28	2292	0	1	0
1408	1	1	1	0	28	2292	0	1	0
1416	1	1	1	0	28	2292	0	1	0
1418	1	1	1	0	28	2292	0	1	0
1426	1	1	1	0	28	2292	0	1	0
1428	1	1	1	0	28	2292	0	1	0
1436	1	1	1	0	28	2292	0	1	0
1438	1	1	1	0	28	2292	0	1	0
1446	1	1	1	0	28	2292	0	1	0
1448	1	1	1	0	28	2292	0	1	0
1456	1	1	1	0	28	2292	0	1	0
1458	1	1	1	0	28	2292	0	1	0
1466	1	1	1	0	28	2292	0	1	0
1468	1	1	1	0	28	2292	0	1	0
1476	1	1	1	0	28	2292	0	1	0
1478	1	1	1	0	28	2292	0	1	0
1486	1	1	1	0	28	2292	0	1	0
1488	1	1	1	0	28	2292	0	1	0
1496	1	1	1	0	28	2292	0	1	0
1498	1	1	1	0	28	2292	0	1	0
1506	1	1	1	0	28	2292	0	1	0
1508	1	1	1	0	28	2292	0	1	0
1516	1	1	1	0	28	2292	0	1	0
1518	1	1	1	0	28	2292	0	1	0
1526	1	1	1	0	28	2292	0	1	0
1528	1	1	1	0	28	2292	0	1	0
1536	1	1	1	0	28	2292	0	1	0
1538	1	1	1	0	28	2292	0	1	0
1546	1	1	1	0	28	2292	0	1	0
1548	1	1	1	0	28	2292	0	1	0
1556	1	1	1	0	28	2292	0	1	0
1558	1	1	1	0	28	2292	0	1	0
1566	1	1	1	0	28	2292	0	1	0
1568	1	1	1	0	28	2292	0	1	0
1576	1	1	1	0	28	2292	0	1	0
1578	1	1	1	0	28	2292	0	1	0
1586	1	1	1	0	28	2292	0	1	0
1588	1	1	1	0	28	2292	0	1	0
1596	1	1	1	0	28	2292	0	1	0
1598	1	1	1	0	28	2292	0	1	0
1606	1	1	1	0	28	2292	0	1	0
1608	1	1	1	0	28	2292	0	1	0
1616	1	1	1	0	28	2292	0	1	0
1618	1	1	1	0	28	2292	0	1	0
1626	1	1	1	0	28	2292	0	1	0
1628	1	1	1	0	28	2292	0	1	0
1636	1	1	1	0	28	2292	0	1	0
1638	1	1	1	0	28	2292	0	1	0
1646	1	1	1	0	28	2292	0	1	0
1648	1	1	1	0	28	2292	0	1	0
1656	1	1	1	0	28	2292	0	1	0
1658	1	1	1	0	28	2292	0	1	0
1666	1	1	1	0	28	2292	0	1	0
1668	1	1	1	0	28	2292	0	1	0
1676	1	1	1	0	28	2292	0	1	0
1678	1	1	1	0	28	2292	0	1	0
1686	1	1	1	0	28	2292	0	1	0
1688	1	1	1	0	28	2292	0	1	0
1696	1	1	1	0	28	2292	0	1	0
1698	1	1	1	0	28	2292	0	1	0
1706	1	1	1	0	28	2292	0	1	0
1708	1	1	1	0	28	2292	0	1	0
1716	1	1	1	0	28	2292	0	1	0
1718	1	1	1	0	28	2292	0	1	0
1726	1	1	1	0	28	2292	0	1	0
1728	1	1	1	0	28	2292	0	1	0
1736	1	1	1	0	28	2292	0	1	0
1738	1	1	1	0	28	2292	0	1	0
1746	1	1	1	0	28	2292	0	1	0
1748	1	1	1	0	28	2292	0	1	0
1756	1	1	1	0	28	2292	0	1	0
1758	1	1	1	0	28	2292	0	1	0
1766	1	1	1	0	28	2292	0	1	0
1768	1	1	1	0	28	2292	0	1	0
1776	1	1	1	0	28	2292	0	1	0
1778	1	1	1	0	28	2292	0	1	0
1786	1	1	1	0	28	2292	0	1	0
1788	1	1	1	0	28	2292	0	1	0
1796	1	1	1	0	28	2292	0	1	0
1798	1	1	1	0	28	2292	0	1	0
1806	1	1	1	0	28	2292	0	1	0
1808	1	1	1	0	28	2292	0	1	0
1816	1	1	1	0	28	2292	0	1	0
1818	1	1	1	0	28	2292	0	1	0
1826	1	1	1	0	28	2292	0	1	0
1828	1	1	1	0	28	2292	0	1	0
1836	1	1	1	0	28	2292	0	1	0
1838	1	1	1	0	28	2292	0	1	0
1846	1	1	1	0	28	2292	0	1	0
1848	1	1	1	0	28	2292	0	1	0
1856	1	1	1	0	28	2292	0	1	0
1858	1	1	1	0	28	2292	0	1	0
1866	1	1	1	0	28	2292	0	1	0
1868	1	1	1	0	28	2292	0	1	0
1876	1	1	1	0	28	2292	0	1	0
1878	1	1	1	0	28	2292	0	1	0
1886	1	1	1	0	28	2292	0	1	0
1888	1	1	1	0	28	2292	0	1	0
1896	1	1	1	0	28	2292	0	1	0
1898	1	1	1	0	28	2292	0	1	0
1906	1	1	1	0	28	2292	0	1	0
1908	1	1	1	0	28	2292	0	1	0
1916	1	1	1	0	28	2292	0	1	0
1918	1	1	1	0	28	2292	0	1	0
1926	1	1	1	0	28	2292	0	1	0
1928	1	1	1	0	28	2292	0	1	0
1936	1	1	1	0	28	2292	0	1	0
1938	1	1	1	0	28	2292	0	1	0
1946	1	1	1	0	28	2292	0	1	0
1948	1	1	1	0	28	2292	0	1	0
1956	1	1	1	0	28	2292	0	1	0
1958	1	1	1	0	28	2292	0	1	0
1966	1	1	1	0	28	2292	0	1	0
1968	1	1	1	0	28	2292	0	1	0
1976	1	1	1	0	28	2292	0	1	0
1978	1	1	1	0	28	2292	0	1	0
1986	1	1	1	0	28	2292	0	1	0
1988	1	1	1	0	28	2292	0	1	0
1996	1	1	1	0	28	2292	0	1	0
1998	1	1	1	0	28	2292	0	1	0
2006	1	1	1	0	28	2292	0	1	0
2008	1	1	1	0	28	2292	0	1	0
2016	1	1	1	0	28	2292	0	1	0
2018	1	1	1	0	28	2292	0	1	0
2026	1	1	1	0	28	2292	0	1	0
2028	1	1	1	0	28	2292	0	1	0
2036	1	1	1	0	28	2292	0	1	0
2038	1	1	1	0	28	2292	0	1	0
2046	1	1	1	0	28	2292	0	1	0
2048	1	1	1	0	28	2292	0	1	0
2056	1	1	1	0	28	2292	0	1	0
2058	1	1	1	0	28	2292	0	1	0
2066	1	1	1	0	28	2292	0	1	0
2068	1	1	1	0	28	2292	0	1	0
2076	1	1	1	0	28	2292	0	1	0
2078	1	1	1	0	28	2292	0	1	0
2086	1	1	1	0	28	2292	0	1	0
2088	1	1	1	0	28	2292	0	1	0
2096	1	1	1	0	28	2292	0	1	0
2098	1	1	1	0	28	2292	0	1	0
2106	1	1	1	0	28	2292	0	1	0
2108	1	1	1	0	28	2292	0	1	0
2116	1	1	1	0	28	2292	0	1	0
2118	1	1	1	0	28	2292	0	1	0
2126	1	1	1	0	28	2292	0	1	0
2128	1	1	1	0	28	2292	0	1	0
2136	1	1	1	0	28	2292	0	1	0
2138	1	1	1	0	28	2292	0	1	0
2146	1	1	1	0	28	2292	0	1	0
2148	1	1	1	0	28	2292	0	1	0
2156	1	1	1	0	28	2292	0	1	0
2158	1	1	1	0	28	2292	0	1	0
2166	1	1	1	0	28	2292	0	1	0
2168	1	1	1	0	28	2292	0	1	0
2176	1	1	1	0	28	2292	0	1	0
2178	1	1	1	0	28	2292	0	1	0
2186	1	1	1	0	28	2292	0	1	0
2188	1	1	1	0	28	2292	0	1	0
2196	1	1	1	0	28	2292	0	1	0
2198	1	1	1	0	28	2292	0	1	0
2206	1	1	1	0	28	2292	0	1	0
2208	1	1	1	0	28	2292	0	1	0
2216	1	1	1	0	28	2292	0	1	0
2218	1	1	1	0	28	2292	0	1	0
2226	1	1	1	0	28	2292	0	1	0
2228	1	1	1	0	28	2292	0	1	0
2236	1	1	1	0	28	2292	0	1	0
2238	1	1	1	0	28	2292	0	1	0
2246	1	1	1	0	28	2292	0	1	0
2248	1	1	1	0	28	2292	0	1	0
2256	1	1	1	0	28	2292	0	1	0
2258	1	1	1	0	28	2292	0	1	0
2266	1	1	1	0	28	2292	0	1	0
2268	1	1	1	0	28	2292	0	1	0
2276	1	1	1	0	28	2292	0	1	0
2278	1	1	1	0	28	2292	0	1	0
2286	1	1	1	0	28	2292	0	1	0
2288	1	1	1	0	28	2292	0	1	0
2296	1	1	1	0	28	2292	0	1	0
2298	1	1	1	0	28	2292	0	1	0
2306	1	1	1	0	28	2292	0	1	0
2308	1	1	1	0	28	2292	0	1	0
2316	1	1	1	0	28	2292	0	1	0
2318	1	1	1	0	28	2292	0	1	0
2326	1	1	1	0	28	2292	0	1	0
2328	1	1	1	0	28	2292	0	1	0
2336	1	1	1	0	28	2292	0	1	0
2338	1	1	1	0	28	2292	0	1	0
2346	1	1	1	0	28	2292	0	1	0
2348	1	1	1	0	28	2292	0	1	0
2356	1	1	1	0	28	2292	0	1	0
2358	1	1	1	0	28	2292	0	1	0
2366	1	1	1	0	28	2292	0	1	0
2368	1	1	1	0	28	2292	0	1	0
2376	1	1	1	0	28	2292	0	1	0
2378	1	1	1	0	28	2292	0	1	0
2386	1	1	1	0	28	2292	0	1	0
2388	1	1	1	0	28	2292	0	1	0
2396	1	1	1	0	28	2292	0	1	0
2398	1	1	1	0	28	2292	0	1	0
2406	1	1	1	0	28	2292	0	1	0
2408	1	1	1	0	28	2292	0	1	0
2416	1	1	1	0	28	2292	0	1	0
2418	1	1	1	0	28	2292	0	1	0
2426	1	1	1	0	28	2292	0	1	0
2428	1	1	1	0	28	2292	0	1	0
2436	1	1	1	0	28	2292	0	1	0
2438	1	1	1	0	28	2292	0	1	0
2446	1	1	1	0	28	2292	0	1	0
2448	1	1	1	0	28	2292	0	1	0
2456	1	1	1	0	28	2292	0	1	0
2458	1	1	1	0	28	2292	0	1	0
2466	1	1	1	0	28	2292	0	1	0
2468	1	1	1	0	28	2292	0	1	0
2476	1	1	1	0	28	2292	0	1	0
2478	1	1	1	0	28	2292	0	1	0
2486	1	1	1	0	28	2292	0	1	0
2488	1	1	1	0	28	2292	0	1	0
2496	1	1	1	0	28	2292	0	1	0
2498	1	1	1	0	28	2292	0	1	0
2506	1	1	1	0	28	2292	0	1	0
2508	1	1	1	0	28	2292	0	1	0
2516	1	1	1	0	28	2292	0	1	0
2518	1	1	1	0	28	2292	0	1	0
2526	1	1	1	0	28	2292	0	1	0
2528	1	1	1	0	28	2292	0	1	0
2536	1	1	1	0	28	2292	0	1	0
2538	1	1	1	0	28	2292	0	1	0
2546	1	1	1	0	28	2292	0	1	0
2548	1	1	1	0	28	2292	0	1	0
2556	1	1	1	0	28	2292	0	1	0
2558	1	1	1	0	28	2292	0	1	0
2566	1	1	1	0	28	2292	0	1	0
2568	1	1	1	0	28	2292	0	1	0
2576	1	1	1	0	28	2292	0	1	0
2578	1	1	1	0	28	2292	0	1	0
2586	1	1	1	0	28	2292	0	1	0
2588	1	1	1	0	28	2292	0	1	0
2596	1	1	1	0	28	2292	0	1	0
2598	1	1	1	0	28	2292	0	1	0
2606	1	1	1	0	28	2292	0	1	0
2608	1	1	1	0	28	2292	0	1	0
2616	1	1	1	0	28	2292	0	1	0
2618	1	1	1	0	28	2292	0	1	0
2626	1	1	1	0	28	2292	0	1	0
2628	1	1	1	0	28	2292	0	1	0
2636	1	1	1	0	28	2292	0	1	0
2638	1	1	1	0	28	2292	0	1	0
2646	1	1	1	0	28	2292	0	1	0
2648	1	1	1	0	28	2292	0	1	0
2656	1	1	1	0	28	2292	0	1	0
2658	1	1	1	0	28	2292	0	1	0
2666	1	1	1	0	28	2292	0	1	0
2668	1	1	1	0	28	2292	0	1	0
2676	1	1	1	0	28	2292	0	1	0
2678	1	1	1	0	28	2292	0	1	0
2686	1	1	1	0	28	2292	0	1	0
2688	1	1	1	0	28	2292	0	1	0
2696	1	1	1	0	28	2292	0	1	0
2698	1	1	1	0	28	2292	0	1	0
2706	1	1	1	0	28	2292	0	1	0
2708	1	1	1	0	28	2292	0	1	0
2716	1	1	1	0	28	2292	0	1	0
2718	1	1	1	0	28	2292	0	1	0
2726	1	1	1	0	28	2292	0	1	0
2728	1	1	1	0	28	2292	0	1	0
2736	1	1	1	0	28	2292	0	1	0
2738	1	1	1	0	28	2292	0	1	0
2746	1	1	1	0	28	2292	0	1	0
2748	1	1	1	0	28	2292	0	1	0
2756	1	1	1	0	28	2292	0	1	0
2758	1	1	1	0	28	2292	0	1	0
2766	1	1	1	0	28	2292	0	1	0
2768	1	1	1	0	28	2292	0	1	0
2776	1	1	1	0	28	2292	0	1	0
2778	1	1	1	0	28	2292	0	1	0
2786	1	1	1	0	28	2292	0	1	0
2788	1	1	1	0	28	2292	0	1	0
2796	1	1	1	0	28	2292	0	1	0
2798	1	1	1	0	28	2292	0	1	0
2806	1	1	1	0	28	2292	0	1	0
2808	1	1	1	0	28	2292	0	1	0
2816	1	1	1	0	28	2292	0	1	0
2818	1	1	1	0	28	2292	0	1	0
2826	1	1	1	0	28	2292	0	1	0
2828	1	1	1	0	28	2292	0	1	0
2836	1	1	1	0	28	2292	0	1	0
2838	1	1	1	0	28	2292	0	1	0
2846	1	1	1	0	28	2292	0	1	0
2848	1	1	1	0	28	2292	0	1	0
2856	1	1	1	0	28	2292	0	1	0
2858	1	1	1	0	28	2292	0	1	0
2866	1	1	1	0	28	2292	0	1	0
2868	1	1	1	0	28	2292	0	1	0
2876	1	1	1	0	28	2292	0	1	0
2878	1	1	1	0	28	2292	0	1	0
2886	1	1	1	0	28	2292	0	1	0
2888	1	1	1	0	28	2292	0	1	0
2896	1	1	1	0	28	2292	0	1	0
2898	1	1	1	0	28	2292	0	1	0
2906	1	1	1	0	28	2292	0	1	0
2908	1	1	1	0	28	2292	0	1	0
2916	1	1	1	0	28	2292	0	1	0
2918	1	1	1	0	28	2292	0	1	0
2926	1	1	1	0	28	2292	0	1	0
2928	1	1	1	0	28	2292	0	1	0
2936	1	1	1	0	28	2292	0	1	0
2938	1	1	1	0	28	2292	0	1	0
2946	1	1	1	0	28	2292	0	1	0
2948	1	1	1	0	28	2292	0	1	0
2956	1	1	1	0	28	2292	0	1	0
2958	1	1	1	0	28	2292	0	1	0
2966	1	1	1	0	28	2292	0	1	0
2968	1	1	1	0	28	2292	0	1	0
2976	1	1	1	0	28	2292	0	1	0
2978	1	1	1	0	28	2292	0	1	0
2986	1	1	1	0	28	2292	0	1	0
2988	1	1	1	0	28	2292	0	1	0
2996	1	1	1	0	28	2292	0	1	0
2998	1	1	1	0	28	2292	0	1	0
3006	1	1	1	0	28	2292	0	1	0
3008	1	1	1	0	28	2292	0	1	0
3016	1	1	1	0	28	2292	0	1	0
3018	1	1	1	0	28	2292	0	1	0
3028	1	1	1	0	28	2292	0	1	0
3036	1	1	1	0	28	2292	0	1	0
3038	1	1	1	0	28	2292	0	1	0
3046	1	1	1	0	28	2292	0	1	0
3048	1	1	1	0	28	2292	0	1	0
3056	1	1	1	0	28	2292	0	1	0
3058	1	1	1	0	28	2292	0	1	0
3066	1	1	1	0	28	2292	0	1	0
3068	1	1	1	0	28	2292	0	1	0
3076	1	1	1	0	28	2292	0	1	0
3078	1	1	1	0	28	2292	0	1	0
3086	1	1	1	0	28	2292	0	1	0
3088	1	1	1	0	28	2292	0	1	0
3096	1	1	1	0	28	2292	0	1	0
3098	1	1	1	0	28	2292	0	1	0
3106	1	1	1	0	28	2292	0	1	0
3108	1	1	1	0	28	2292	0	1	0
3116	1	1	1	0	28	2292	0	1	0
3118	1	1	1	0	28	2292	0	1	0
3126	1	1	1	0	28	2292	0	1	0
3128	1	1	1	0	28	2292	0	1	0
3136	1	1	1	0	28	2292	0	1	0
3138	1	1	1	0	28	2292	0	1	0
3146	1	1	1	0	28	2292	0	1	0
3148	1	1	1	0	28	2292	0	1	0
3156	1	1	1	0	28	2292	0	1	0
3158	1	1	1	0	28	2292	0	1	0
3166	1	1	1	0	28	2292	0	1	0
3168	1	1	1	0	28	2292	0	1	0
3176	1	1	1	0	28	2292	0	1	0
3178	1	1	1	0	28	2292	0	1	0
3186	1	1	1	0	28	2292	0	1	0
3188	1	1	1	0	28	2292	0	1	0
3196	1	1	1	0	28	2292	0	1	0
3198	1	1	1	0	28	2292	0	1	0
3206	1	1	1	0	28	2292	0	1	0
3208	1	1	1	0	28	2292	0	1	0
3216	1	1	1	0	28	2292	0	1	0
3218	1	1	1	0	28	2292	0	1	0
3226	1	1	1	0	28	2292	0	1	0
3228	1	1	1	0	28	2292	0	1	0
3236	1	1	1	0	28	2292	0	1	0
