% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
18.447	1	1	1845	8	1	28	2196	0	0	0
18.455	1	1	1846	6	1	28	2196	0	0	0
18.457	1	1	1846	8	1	28	2196	0	0	0
18.465	1	1	1847	6	1	28	2196	0	0	0
18.467	1	1	1847	8	1	28	2196	0	0	0
18.475	1	1	1848	6	1	28	2196	0	0	0
18.477	1	1	1848	8	1	28	2196	0	0	0
18.485	1	1	1849	6	1	28	2196	0	0	0
18.487	1	1	1849	8	1	28	2196	0	0	0
18.495	1	1	1850	6	1	28	2196	0	0	0
18.497	1	1	1850	8	1	28	2196	0	0	0
18.505	1	1	1851	6	1	28	2196	0	0	0
18.507	1	1	1851	8	1	28	2196	0	0	0
18.515	1	1	1852	6	1	28	2196	0	0	0
18.517	1	1	1852	8	1	28	2196	0	0	0
18.525	1	1	1853	6	1	28	2196	0	0	0
18.527	1	1	1853	8	1	28	2196	0	0	0
18.535	1	1	1854	6	1	28	2196	0	0	0
18.537	1	1	1854	8	1	28	2196	0	0	0
18.545	1	1	1855	6	1	28	2196	0	0	0
18.547	1	1	1855	8	1	28	2196	0	0	0
18.555	1	1	1856	6	1	28	2196	0	0	0
18.557	1	1	1856	8	1	28	2196	0	0	0
18.565	1	1	1857	6	1	28	2196	0	0	0
18.567	1	1	1857	8	1	28	2196	0	0	0
18.575	1	1	1858	6	1	28	2196	0	0	0
18.577	1	1	1858	8	1	28	2196	0	0	0
18.585	1	1	1859	6	1	28	2196	0	0	0
18.587	1	1	1859	8	1	28	2196	0	0	0
18.595	1	1	1860	6	1	28	2196	0	0	0
18.597	1	1	1860	8	1	28	2196	0	0	0
18.605	1	1	1861	6	1	28	2196	0	0	0
18.607	1	1	1861	8	1	28	2196	0	0	0
18.615	1	1	1862	6	1	28	2196	0	0	0
18.617	1	1	1862	8	1	28	2196	0	0	0
18.625	1	1	1863	6	1	28	2196	0	0	0
18.627	1	1	1863	8	1	28	2196	0	0	0
18.635	1	1	1864	6	1	28	2196	0	0	0
18.637	1	1	1864	8	1	28	2196	0	0	0
18.645	1	1	1865	6	1	28	2196	0	0	0
18.647	1	1	1865	8	1	28	2196	0	0	0
18.655	1	1	1866	6	1	28	2196	0	0	0
18.657	1	1	1866	8	1	28	2196	0	0	0
18.665	1	1	1867	6	1	28	2196	0	0	0
18.667	1	1	1867	8	1	28	2196	0	0	0
18.675	1	1	1868	6	1	28	2196	0	0	0
18.677	1	1	1868	8	1	28	2196	0	0	0
18.685	1	1	1869	6	1	28	2196	0	0	0
18.687	1	1	1869	8	1	28	2196	0	0	0
18.695	1	1	1870	6	1	28	2196	0	0	0
18.697	1	1	1870	8	1	28	2196	0	0	0
18.705	1	1	1871	6	1	28	2196	0	0	0
18.707	1	1	1871	8	1	28	2196	0	0	0
18.715	1	1	1872	6	1	28	2196	0	0	0
18.717	1	1	1872	8	1	28	2196	0	0	0
18.725	1	1	1873	6	1	28	2196	0	0	0
18.727	1	1	1873	8	1	28	2196	0	0	0
18.735	1	1	1874	6	1	28	2196	0	0	0
18.737	1	1	1874	8	1	28	2196	0	0	0
18.745	1	1	1875	6	1	28	2196	0	0	0
18.747	1	1	1875	8	1	28	2196	0	0	0
18.755	1	1	1876	6	1	28	2196	0	0	0
18.757	1	1	1876	8	1	28	2196	0	0	0
18.765	1	1	1877	6	1	28	2196	0	0	0
18.767	1	1	1877	8	1	28	2196	0	0	0
18.775	1	1	1878	6	1	28	2196	0	0	0
18.777	1	1	1878	8	1	28	2196	0	0	0
18.785	1	1	1879	6	1	28	2196	0	0	0
18.787	1	1	1879	8	1	28	2196	0	0	0
18.795	1	1	1880	6	1	28	2196	0	0	0
18.797	1	1	1880	8	1	28	2196	0	0	0
18.805	1	1	1881	6	1	28	2196	0	0	0
18.807	1	1	1881	8	1	28	2196	0	0	0
18.815	1	1	1882	6	1	28	2196	0	0	0
18.817	1	1	1882	8	1	28	2196	0	0	0
18.825	1	1	1883	6	1	28	2196	0	0	0
18.827	1	1	1883	8	1	28	2196	0	0	0
18.835	1	1	1884	6	1	28	2196	0	0	0
18.837	1	1	1884	8	1	28	2196	0	0	0
18.845	1	1	1885	6	1	28	2196	0	0	0
18.847	1	1	1885	8	1	28	2196	0	0	0
18.855	1	1	1886	6	1	28	2196	0	0	0
18.857	1	1	1886	8	1	28	2196	0	0	0
18.865	1	1	1887	6	1	28	2196	0	0	0
18.867	1	1	1887	8	1	28	2196	0	0	0
18.875	1	1	1888	6	1	28	2196	0	0	0
18.877	1	1	1888	8	1	28	2196	0	0	0
18.885	1	1	1889	6	1	28	2196	0	0	0
18.887	1	1	1889	8	1	28	2196	0	0	0
18.895	1	1	1890	6	1	28	2196	0	0	0
18.897	1	1	1890	8	1	28	2196	0	0	0
18.905	1	1	1891	6	1	28	2196	0	0	0
18.907	1	1	1891	8	1	28	2196	0	0	0
18.915	1	1	1892	6	1	28	2196	0	0	0
18.917	1	1	1892	8	1	28	2196	0	0	0
18.925	1	1	1893	6	1	28	2196	0	0	0
18.927	1	1	1893	8	1	28	2196	0	0	0
18.935	1	1	1894	6	1	28	2196	0	0	0
18.937	1	1	1894	8	1	28	2196	0	0	0
18.945	1	1	1895	6	1	28	2196	0	0	0
18.947	1	1	1895	8	1	28	2196	0	0	0
18.955	1	1	1896	6	1	28	2196	0	0	0
18.957	1	1	1896	8	1	28	2196	0	0	0
18.965	1	1	1897	6	1	28	2196	0	0	0
18.967	1	1	1897	8	1	28	2196	0	0	0
18.975	1	1	1898	6	1	28	2196	0	0	0
18.977	1	1	1898	8	1	28	2196	0	0	0
18.985	1	1	1899	6	1	28	2196	0	0	0
18.987	1	1	1899	8	1	28	2196	0	0	0
18.995	1	1	1900	6	1	28	2196	0	0	0
18.997	1	1	1900	8	1	28	2196	0	0	0
19.005	1	1	1901	6	1	28	2196	0	0	0
19.007	1	1	1901	8	1	28	2196	0	0	0
19.015	1	1	1902	6	1	28	2196	0	0	0
19.017	1	1	1902	8	1	28	2196	0	0	0
19.025	1	1	1903	6	1	28	2196	0	0	0
19.027	1	1	1903	8	1	28	2196	0	0	0
19.035	1	1	1904	6	1	28	2196	0	0	0
19.037	1	1	1904	8	1	28	2196	0	0	0
19.045	1	1	1905	6	1	28	2196	0	0	0
19.047	1	1	1905	8	1	28	2196	0	0	0
19.055	1	1	1906	6	1	28	2196	0	0	0
19.057	1	1	1906	8	1	28	2196	0	0	0
19.065	1	1	1907	6	1	28	2196	0	0	0
19.067	1	1	1907	8	1	28	2196	0	0	0
19.075	1	1	1908	6	1	28	2196	0	0	0
19.077	1	1	1908	8	1	28	2196	0	0	0
19.085	1	1	1909	6	1	28	2196	0	0	0
19.087	1	1	1909	8	1	28	2196	0	0	0
19.095	1	1	1910	6	1	28	2196	0	0	0
19.097	1	1	1910	8	1	28	2196	0	0	0
19.105	1	1	1911	6	1	28	2196	0	0	0
19.107	1	1	1911	8	1	28	2196	0	0	0
19.115	1	1	1912	6	1	28	2196	0	0	0
19.117	1	1	1912	8	1	28	2196	0	0	0
19.125	1	1	1913	6	1	28	2196	0	0	0
19.127	1	1	1913	8	1	28	2196	0	0	0
19.135	1	1	1914	6	1	28	2196	0	0	0
19.137	1	1	1914	8	1	28	2196	0	0	0
19.145	1	1	1915	6	1	28	2196	0	0	0
19.147	1	1	1915	8	1	28	2196	0	0	0
19.155	1	1	1916	6	1	28	2196	0	0	0
19.157	1	1	1916	8	1	28	2196	0	0	0
19.165	1	1	1917	6	1	28	2196	0	0	0
19.167	1	1	1917	8	1	28	2196	0	0	0
19.175	1	1	1918	6	1	28	2196	0	0	0
19.177	1	1	1918	8	1	28	2196	0	0	0
19.185	1	1	1919	6	1	28	2196	0	0	0
19.187	1	1	1919	8	1	28	2196	0	0	0
19.195	1	1	1920	6	1	28	2196	0	0	0
19.197	1	1	1920	8	1	28	2196	0	0	0
19.205	1	1	1921	6	1	28	2196	0	0	0
19.207	1	1	1921	8	1	28	2196	0	0	0
19.215	1	1	1922	6	1	28	2196	0	0	0
19.217	1	1	1922	8	1	28	2196	0	0	0
19.225	1	1	1923	6	1	28	2196	0	0	0
19.227	1	1	1923	8	1	28	2196	0	0	0
19.235	1	1	1924	6	1	28	2196	0	0	0
19.237	1	1	1924	8	1	28	2196	0	0	0
19.245	1	1	1925	6	1	28	2196	0	0	0
19.247	1	1	1925	8	1	28	2196	0	0	0
19.255	1	1	1926	6	1	28	2196	0	0	0
19.257	1	1	1926	8	1	28	2196	0	0	0
19.265	1	1	1927	6	1	28	2196	0	0	0
19.267	1	1	1927	8	1	28	2196	0	0	0
19.275	1	1	1928	6	1	28	2196	0	0	0
19.277	1	1	1928	8	1	28	2196	0	0	0
19.285	1	1	1929	6	1	28	2196	0	0	0
19.287	1	1	1929	8	1	28	2196	0	0	0
19.295	1	1	1930	6	1	28	2196	0	0	0
19.297	1	1	1930	8	1	28	2196	0	0	0
19.305	1	1	1931	6	1	28	2196	0	0	0
19.307	1	1	1931	8	1	28	2196	0	0	0
19.315	1	1	1932	6	1	28	2196	0	0	0
19.317	1	1	1932	8	1	28	2196	0	0	0
19.325	1	1	1933	6	1	28	2196	0	0	0
19.327	1	1	1933	8	1	28	2196	0	0	0
19.335	1	1	1934	6	1	28	2196	0	0	0
19.337	1	1	1934	8	1	28	2196	0	0	0
19.345	1	1	1935	6	1	28	2196	0	0	0
19.347	1	1	1935	8	1	28	2196	0	0	0
19.355	1	1	1936	6	1	28	2196	0	0	0
19.357	1	1	1936	8	1	28	2196	0	0	0
19.365	1	1	1937	6	1	28	2196	0	0	0
19.367	1	1	1937	8	1	28	2196	0	0	0
19.375	1	1	1938	6	1	28	2196	0	0	0
19.377	1	1	1938	8	1	28	2196	0	0	0
19.385	1	1	1939	6	1	28	2196	0	0	0
19.387	1	1	1939	8	1	28	2196	0	0	0
19.395	1	1	1940	6	1	28	2196	0	0	0
19.397	1	1	1940	8	1	28	2196	0	0	0
19.405	1	1	1941	6	1	28	2196	0	0	0
19.407	1	1	1941	8	1	28	2196	0	0	0
19.415	1	1	1942	6	1	28	2196	0	0	0
19.417	1	1	1942	8	1	28	2196	0	0	0
19.425	1	1	1943	6	1	28	2196	0	0	0
19.427	1	1	1943	8	1	28	2196	0	0	0
19.435	1	1	1944	6	1	28	2196	0	0	0
19.437	1	1	1944	8	1	28	2196	0	0	0
19.445	1	1	1945	6	1	28	2196	0	0	0
19.447	1	1	1945	8	1	28	2196	0	0	0
19.455	1	1	1946	6	1	28	2196	0	0	0
19.457	1	1	1946	8	1	28	2196	0	0	0
19.465	1	1	1947	6	1	28	2196	0	0	0
19.467	1	1	1947	8	1	28	2196	0	0	0
19.475	1	1	1948	6	1	28	2196	0	0	0
19.477	1	1	1948	8	1	28	2196	0	0	0
19.485	1	1	1949	6	1	28	2196	0	0	0
19.487	1	1	1949	8	1	28	2196	0	0	0
19.495	1	1	1950	6	1	28	2196	0	0	0
19.497	1	1	1950	8	1	28	2196	0	0	0
19.505	1	1	1951	6	1	28	2196	0	0	0
19.507	1	1	1951	8	1	28	2196	0	0	0
19.515	1	1	1952	6	1	28	2196	0	0	0
19.517	1	1	1952	8	1	28	2196	0	0	0
19.525	1	1	1953	6	1	28	2196	0	0	0
19.527	1	1	1953	8	1	28	2196	0	0	0
19.535	1	1	1954	6	1	28	2196	0	0	0
19.537	1	1	1954	8	1	28	2196	0	0	0
19.545	1	1	1955	6	1	28	2196	0	0	0
19.547	1	1	1955	8	1	28	2196	0	0	0
19.555	1	1	1956	6	1	28	2196	0	0	0
19.557	1	1	1956	8	1	28	2196	0	0	0
19.565	1	1	1957	6	1	28	2196	0	0	0
19.567	1	1	1957	8	1	28	2196	0	0	0
19.575	1	1	1958	6	1	28	2196	0	0	0
19.577	1	1	1958	8	1	28	2196	0	0	0
19.585	1	1	1959	6	1	28	2196	0	0	0
19.587	1	1	1959	8	1	28	2196	0	0	0
19.595	1	1	1960	6	1	28	2196	0	0	0
19.597	1	1	1960	8	1	28	2196	0	0	0
19.605	1	1	1961	6	1	28	2196	0	0	0
19.607	1	1	1961	8	1	28	2196	0	0	0
19.615	1	1	1962	6	1	28	2196	0	0	0
19.617	1	1	1962	8	1	28	2196	0	0	0
19.625	1	1	1963	6	1	28	2196	0	0	0
19.627	1	1	1963	8	1	28	2196	0	0	0
19.635	1	1	1964	6	1	28	2196	0	0	0
19.637	1	1	1964	8	1	28	2196	0	0	0
19.645	1	1	1965	6	1	28	2196	0	0	0
19.647	1	1	1965	8	1	28	2196	0	0	0
19.655	1	1	1966	6	1	28	2196	0	0	0
19.657	1	1	1966	8	1	28	2196	0	0	0
19.665	1	1	1967	6	1	28	2196	0	0	0
19.667	1	1	1967	8	1	28	2196	0	0	0
19.675	1	1	1968	6	1	28	2196	0	0	0
19.677	1	1	1968	8	1	28	2196	0	0	0
19.685	1	1	1969	6	1	28	2196	0	0	0
19.687	1	1	1969	8	1	28	2196	0	0	0
19.695	1	1	1970	6	1	28	2196	0	0	0
19.697	1	1	1970	8	1	28	2196	0	0	0
19.705	1	1	1971	6	1	28	2196	0	0	0
19.707	1	1	1971	8	1	28	2196	0	0	0
19.715	1	1	1972	6	1	28	2196	0	0	0
19.717	1	1	1972	8	1	28	2196	0	0	0
19.725	1	1	1973	6	1	28	2196	0	0	0
19.727	1	1	1973	8	1	28	2196	0	0	0
19.735	1	1	1974	6	1	28	2196	0	0	0
19.737	1	1	1974	8	1	28	2196	0	0	0
19.745	1	1	1975	6	1	28	2196	0	0	0
19.747	1	1	1975	8	1	28	2196	0	0	0
19.755	1	1	1976	6	1	28	2196	0	0	0
19.757	1	1	1976	8	1	28	2196	0	0	0
19.765	1	1	1977	6	1	28	2196	0	0	0
19.767	1	1	1977	8	1	28	2196	0	0	0
19.775	1	1	1978	6	1	28	2196	0	0	0
19.777	1	1	1978	8	1	28	2196	0	0	0
19.785	1	1	1979	6	1	28	2196	0	0	0
19.787	1	1	1979	8	1	28	2196	0	0	0
19.795	1	1	1980	6	1	28	2196	0	0	0
19.797	1	1	1980	8	1	28	2196	0	0	0
19.805	1	1	1981	6	1	28	2196	0	0	0
19.807	1	1	1981	8	1	28	2196	0	0	0
19.815	1	1	1982	6	1	28	2196	0	0	0
19.817	1	1	1982	8	1	28	2196	0	0	0
19.825	1	1	1983	6	1	28	2196	0	0	0
19.827	1	1	1983	8	1	28	2196	0	0	0
19.835	1	1	1984	6	1	28	2196	0	0	0
19.837	1	1	1984	8	1	28	2196	0	0	0
19.845	1	1	1985	6	1	28	2196	0	0	0
19.847	1	1	1985	8	1	28	2196	0	0	0
19.855	1	1	1986	6	1	28	2196	0	0	0
19.857	1	1	1986	8	1	28	2196	0	0	0
19.865	1	1	1987	6	1	28	2196	0	0	0
19.867	1	1	1987	8	1	28	2196	0	0	0
19.875	1	1	1988	6	1	28	2196	0	0	0
19.877	1	1	1988	8	1	28	2196	0	0	0
19.885	1	1	1989	6	1	28	2196	0	0	0
19.887	1	1	1989	8	1	28	2196	0	0	0
19.895	1	1	1990	6	1	28	2196	0	0	0
19.897	1	1	1990	8	1	28	2196	0	0	0
19.905	1	1	1991	6	1	28	2196	0	0	0
19.907	1	1	1991	8	1	28	2196	0	0	0
19.915	1	1	1992	6	1	28	2196	0	0	0
19.917	1	1	1992	8	1	28	2196	0	0	0
19.925	1	1	1993	6	1	28	2196	0	0	0
19.927	1	1	1993	8	1	28	2196	0	0	0
19.935	1	1	1994	6	1	28	2196	0	0	0
19.937	1	1	1994	8	1	28	2196	0	0	0
19.945	1	1	1995	6	1	28	2196	0	0	0
19.947	1	1	1995	8	1	28	2196	0	0	0
19.955	1	1	1996	6	1	28	2196	0	0	0
19.957	1	1	1996	8	1	28	2196	0	0	0
19.965	1	1	1997	6	1	28	2196	0	0	0
19.967	1	1	1997	8	1	28	2196	0	0	0
19.975	1	1	1998	6	1	28	2196	0	0	0
19.977	1	1	1998	8	1	28	2196	0	0	0
19.985	1	1	1999	6	1	28	2196	0	0	0
19.987	1	1	1999	8	1	28	2196	0	0	0
19.995	1	1	2000	6	1	28	2196	0	0	0
19.997	1	1	2000	8	1	28	2196	0	0	0
20.005	1	1	2001	6	1	28	2196	0	0	0
20.007	1	1	2001	8	1	28	2196	0	0	0
20.015	1	1	2002	6	1	28	2196	0	0	0
20.017	1	1	2002	8	1	28	2196	0	0	0
20.025	1	1	2003	6	1	28	2196	0	0	0
20.027	1	1	2003	8	1	28	2196	0	0	0
20.035	1	1	2004	6	1	28	2196	0	0	0
20.037	1	1	2004	8	1	28	2196	0	0	0
20.045	1	1	2005	6	1	28	2196	0	0	0
20.047	1	1	2005	8	1	28	2196	0	0	0
20.055	1	1	2006	6	1	28	2196	0	0	0
20.057	1	1	2006	8	1	28	2196	0	0	0
20.065	1	1	2007	6	1	28	2196	0	0	0
20.067	1	1	2007	8	1	28	2196	0	0	0
20.075	1	1	2008	6	1	28	2196	0	0	0
20.077	1	1	2008	8	1	28	2196	0	0	0
20.085	1	1	2009	6	1	28	2196	0	0	0
20.087	1	1	2009	8	1	28	2196	0	0	0
20.095	1	1	2010	6	1	28	2196	0	0	0
20.097	1	1	2010	8	1	28	2196	0	0	0
20.105	1	1	2011	6	1	28	2196	0	0	0
20.107	1	1	2011	8	1	28	2196	0	0	0
20.115	1	1	2012	6	1	28	2196	0	0	0
20.117	1	1	2012	8	1	28	2196	0	0	0
20.125	1	1	2013	6	1	28	2196	0	0	0
20.127	1	1	2013	8	1	28	2196	0	0	0
20.135	1	1	2014	6	1	28	2196	0	0	0
20.137	1	1	2014	8	1	28	2196	0	0	0
20.145	1	1	2015	6	1	28	2196	0	0	0
20.147	1	1	2015	8	1	28	2196	0	0	0
20.155	1	1	2016	6	1	28	2196	0	0	0
20.157	1	1	2016	8	1	28	2196	0	0	0
20.165	1	1	2017	6	1	28	2196	0	0	0
20.167	1	1	2017	8	1	28	2196	0	0	0
20.175	1	1	2018	6	1	28	2196	0	0	0
20.177	1	1	2018	8	1	28	2196	0	0	0
20.185	1	1	2019	6	1	28	2196	0	0	0
20.187	1	1	2019	8	1	28	2196	0	0	0
20.195	1	1	2020	6	1	28	2196	0	0	0
20.197	1	1	2020	8	1	28	2196	0	0	0
20.205	1	1	2021	6	1	28	2196	0	0	0
20.207	1	1	2021	8	1	28	2196	0	0	0
20.215	1	1	2022	6	1	28	2196	0	0	0
20.217	1	1	2022	8	1	28	2196	0	0	0
20.225	1	1	2023	6	1	28	2196	0	0	0
20.227	1	1	2023	8	1	28	2196	0	0	0
20.235	1	1	2024	6	1	28	2196	0	0	0
20.237	1	1	2024	8	1	28	2196	0	0	0
20.245	1	1	2025	6	1	28	2196	0	0	0
20.247	1	1	2025	8	1	28	2196	0	0	0
20.255	1	1	2026	6	1	28	2196	0	0	0
20.257	1	1	2026	8	1	28	2196	0	0	0
20.265	1	1	2027	6	1	28	2196	0	0	0
20.267	1	1	2027	8	1	28	2196	0	0	0
20.275	1	1	2028	6	1	28	2196	0	0	0
20.277	1	1	2028	8	1	28	2196	0	0	0
20.285	1	1	2029	6	1	28	2196	0	0	0
20.287	1	1	2029	8	1	28	2196	0	0	0
20.295	1	1	2030	6	1	28	2196	0	0	0
20.297	1	1	2030	8	1	28	2196	0	0	0
20.305	1	1	2031	6	1	28	2196	0	0	0
20.307	1	1	2031	8	1	28	2196	0	0	0
20.315	1	1	2032	6	1	28	2196	0	0	0
20.317	1	1	2032	8	1	28	2196	0	0	0
20.325	1	1	2033	6	1	28	2196	0	0	0
20.327	1	1	2033	8	1	28	2196	0	0	0
20.335	1	1	2034	6	1	28	2196	0	0	0
20.337	1	1	2034	8	1	28	2196	0	0	0
20.345	1	1	2035	6	1	28	2196	0	0	0
20.347	1	1	2035	8	1	28	2196	0	0	0
20.355	1	1	2036	6	1	28	2196	0	0	0
20.357	1	1	2036	8	1	28	2196	0	0	0
20.365	1	1	2037	6	1	28	2196	0	0	0
20.367	1	1	2037	8	1	28	2196	0	0	0
20.375	1	1	2038	6	1	28	2196	0	0	0
20.377	1	1	2038	8	1	28	2196	0	0	0
20.385	1	1	2039	6	1	28	2196	0	0	0
20.387	1	1	2039	8	1	28	2196	0	0	0
20.395	1	1	2040	6	1	28	2196	0	0	0
20.397	1	1	2040	8	1	28	2196	0	0	0
20.405	1	1	2041	6	1	28	2196	0	0	0
20.407	1	1	2041	8	1	28	2196	0	0	0
20.415	1	1	2042	6	1	28	2196	0	0	0
20.417	1	1	2042	8	1	28	2196	0	0	0
20.425	1	1	2043	6	1	28	2196	0	0	0
20.427	1	1	2043	8	1	28	2196	0	0	0
20.435	1	1	2044	6	1	28	2196	0	0	0
20.437	1	1	2044	8	1	28	2196	0	0	0
20.445	1	1	2045	6	1	28	2196	0	0	0
20.447	1	1	2045	8	1	28	2196	0	0	0
20.455	1	1	2046	6	1	28	2196	0	0	0
20.457	1	1	2046	8	1	28	2196	0	0	0
20.465	1	1	2047	6	1	28	2196	0	0	0
20.467	1	1	2047	8	1	28	2196	0	0	0
20.475	1	1	2048	6	1	28	2196	0	0	0
20.477	1	1	2048	8	1	28	2196	0	0	0
20.485	1	1	2049	6	1	28	2196	0	0	0
20.487	1	1	2049	8	1	28	2196	0	0	0
20.495	1	1	2050	6	1	28	2196	0	0	0
20.497	1	1	2050	8	1	28	2196	0	0	0
20.505	1	1	2051	6	1	28	2196	0	0	0
20.507	1	1	2051	8	1	28	2196	0	0	0
20.515	1	1	2052	6	1	28	2196	0	0	0
20.517	1	1	2052	8	1	28	2196	0	0	0
20.525	1	1	2053	6	1	28	2196	0	0	0
20.527	1	1	2053	8	1	28	2196	0	0	0
20.535	1	1	2054	6	1	28	2196	0	0	0
20.537	1	1	2054	8	1	28	2196	0	0	0
20.545	1	1	2055	6	1	28	2196	0	0	0
20.547	1	1	2055	8	1	28	2196	0	0	0
20.555	1	1	2056	6	1	28	2196	0	0	0
20.557	1	1	2056	8	1	28	2196	0	0	0
20.565	1	1	2057	6	1	28	2196	0	0	0
20.567	1	1	2057	8	1	28	2196	0	0	0
20.575	1	1	2058	6	1	28	2196	0	0	0
20.577	1	1	2058	8	1	28	2196	0	0	0
20.585	1	1	2059	6	1	28	2196	0	0	0
20.587	1	1	2059	8	1	28	2196	0	0	0
20.595	1	1	2060	6	1	28	2196	0	0	0
20.597	1	1	2060	8	1	28	2196	0	0	0
20.605	1	1	2061	6	1	28	2196	0	0	0
20.607	1	1	2061	8	1	28	2196	0	0	0
20.615	1	1	2062	6	1	28	2196	0	0	0
20.617	1	1	2062	8	1	28	2196	0	0	0
20.625	1	1	2063	6	1	28	2196	0	0	0
20.627	1	1	2063	8	1	28	2196	0	0	0
20.635	1	1	2064	6	1	28	2196	0	0	0
20.637	1	1	2064	8	1	28	2196	0	0	0
20.645	1	1	2065	6	1	28	2196	0	0	0
20.647	1	1	2065	8	1	28	2196	0	0	0
20.655	1	1	2066	6	1	28	2196	0	0	0
20.657	1	1	2066	8	1	28	2196	0	0	0
20.665	1	1	2067	6	1	28	2196	0	0	0
20.667	1	1	2067	8	1	28	2196	0	0	0
20.675	1	1	2068	6	1	28	2196	0	0	0
20.677	1	1	2068	8	1	28	2196	0	0	0
20.685	1	1	2069	6	1	28	2196	0	0	0
20.687	1	1	2069	8	1	28	2196	0	0	0
20.695	1	1	2070	6	1	28	2196	0	0	0
20.697	1	1	2070	8	1	28	2196	0	0	0
20.705	1	1	2071	6	1	28	2196	0	0	0
20.707	1	1	2071	8	1	28	2196	0	0	0
20.715	1	1	2072	6	1	28	2196	0	0	0
20.717	1	1	2072	8	1	28	2196	0	0	0
20.725	1	1	2073	6	1	28	2196	0	0	0
20.727	1	1	2073	8	1	28	2196	0	0	0
20.735	1	1	2074	6	1	28	2196	0	0	0
20.737	1	1	2074	8	1	28	2196	0	0	0
20.745	1	1	2075	6	1	28	2196	0	0	0
20.747	1	1	2075	8	1	28	2196	0	0	0
20.755	1	1	2076	6	1	28	2196	0	0	0
20.757	1	1	2076	8	1	28	2196	0	0	0
20.765	1	1	2077	6	1	28	2196	0	0	0
20.767	1	1	2077	8	1	28	2196	0	0	0
20.775	1	1	2078	6	1	28	2196	0	0	0
20.777	1	1	2078	8	1	28	2196	0	0	0
20.785	1	1	2079	6	1	28	2196	0	0	0
20.787	1	1	2079	8	1	28	2196	0	0	0
20.795	1	1	2080	6	1	28	2196	0	0	0
20.797	1	1	2080	8	1	28	2196	0	0	0
20.805	1	1	2081	6	1	28	2196	0	0	0
20.807	1	1	2081	8	1	28	2196	0	0	0
20.815	1	1	2082	6	1	28	2196	0	0	0
20.817	1	1	2082	8	1	28	2196	0	0	0
20.825	1	1	2083	6	1	28	2196	0	0	0
20.827	1	1	2083	8	1	28	2196	0	0	0
20.835	1	1	2084	6	1	28	2196	0	0	0
20.837	1	1	2084	8	1	28	2196	0	0	0
20.845	1	1	2085	6	1	28	2196	0	0	0
20.847	1	1	2085	8	1	28	2196	0	0	0
20.855	1	1	2086	6	1	28	2196	0	0	0
20.857	1	1	2086	8	1	28	2196	0	0	0
20.865	1	1	2087	6	1	28	2196	0	0	0
20.867	1	1	2087	8	1	28	2196	0	0	0
20.875	1	1	2088	6	1	28	2196	0	0	0
20.877	1	1	2088	8	1	28	2196	0	0	0
20.885	1	1	2089	6	1	28	2196	0	0	0
20.887	1	1	2089	8	1	28	2196	0	0	0
20.895	1	1	2090	6	1	28	2196	0	0	0
20.897	1	1	2090	8	1	28	2196	0	0	0
20.905	1	1	2091	6	1	28	2196	0	0	0
20.907	1	1	2091	8	1	28	2196	0	0	0
20.915	1	1	2092	6	1	28	2196	0	0	0
20.917	1	1	2092	8	1	28	2196	0	0	0
20.925	1	1	2093	6	1	28	2196	0	0	0
20.927	1	1	2093	8	1	28	2196	0	0	0
20.935	1	1	2094	6	1	28	2196	0	0	0
20.937	1	1	2094	8	1	28	2196	0	0	0
20.945	1	1	2095	6	1	28	2196	0	0	0
20.947	1	1	2095	8	1	28	2196	0	0	0
20.955	1	1	2096	6	1	28	2196	0	0	0
20.957	1	1	2096	8	1	28	2196	0	0	0
20.965	1	1	2097	6	1	28	2196	0	0	0
20.967	1	1	2097	8	1	28	2196	0	0	0
20.975	1	1	2098	6	1	28	2196	0	0	0
20.977	1	1	2098	8	1	28	2196	0	0	0
20.985	1	1	2099	6	1	28	2196	0	0	0
20.987	1	1	2099	8	1	28	2196	0	0	0
20.995	1	1	2100	6	1	28	2196	0	0	0
20.997	1	1	2100	8	1	28	2196	0	0	0
21.005	1	1	2101	6	1	28	2196	0	0	0
21.007	1	1	2101	8	1	28	2196	0	0	0
21.015	1	1	2102	6	1	28	2196	0	0	0
21.017	1	1	2102	8	1	28	2196	0	0	0
21.025	1	1	2103	6	1	28	2196	0	0	0
21.027	1	1	2103	8	1	28	2196	0	0	0
21.035	1	1	2104	6	1	28	2196	0	0	0
21.037	1	1	2104	8	1	28	2196	0	0	0
21.045	1	1	2105	6	1	28	2196	0	0	0
21.047	1	1	2105	8	1	28	2196	0	0	0
21.055	1	1	2106	6	1	28	2196	0	0	0
21.057	1	1	2106	8	1	28	2196	0	0	0
21.065	1	1	2107	6	1	28	2196	0	0	0
21.067	1	1	2107	8	1	28	2196	0	0	0
21.075	1	1	2108	6	1	28	2196	0	0	0
21.077	1	1	2108	8	1	28	2196	0	0	0
21.085	1	1	2109	6	1	28	2196	0	0	0
21.087	1	1	2109	8	1	28	2196	0	0	0
21.095	1	1	2110	6	1	28	2196	0	0	0
21.097	1	1	2110	8	1	28	2196	0	0	0
21.105	1	1	2111	6	1	28	2196	0	0	0
21.107	1	1	2111	8	1	28	2196	0	0	0
21.115	1	1	2112	6	1	28	2196	0	0	0
21.117	1	1	2112	8	1	28	2196	0	0	0
21.125	1	1	2113	6	1	28	2196	0	0	0
