% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
18999	1	1	1	0	28	2196	0	1	0
19007	1	1	1	0	28	2196	0	1	0
19009	1	1	1	0	28	2196	0	1	0
19017	1	1	1	0	28	2196	0	1	0
19019	1	1	1	0	28	2196	0	1	0
19027	1	1	1	0	28	2196	0	1	0
19029	1	1	1	0	28	2196	0	1	0
19037	1	1	1	0	28	2196	0	1	0
19039	1	1	1	0	28	2196	0	1	0
19047	1	1	1	0	28	2196	0	1	0
19049	1	1	1	0	28	2196	0	1	0
19057	1	1	1	0	28	2196	0	1	0
19059	1	1	1	0	28	2196	0	1	0
19067	1	1	1	0	28	2196	0	1	0
19069	1	1	1	0	28	2196	0	1	0
19077	1	1	1	0	28	2196	0	1	0
19079	1	1	1	0	28	2196	0	1	0
19087	1	1	1	0	28	2196	0	1	0
19089	1	1	1	0	28	2196	0	1	0
19097	1	1	1	0	28	2196	0	1	0
19099	1	1	1	0	28	2196	0	1	0
19107	1	1	1	0	28	2196	0	1	0
19109	1	1	1	0	28	2196	0	1	0
19117	1	1	1	0	28	2196	0	1	0
19119	1	1	1	0	28	2196	0	1	0
19127	1	1	1	0	28	2196	0	1	0
19129	1	1	1	0	28	2196	0	1	0
19137	1	1	1	0	28	2196	0	1	0
19139	1	1	1	0	28	2196	0	1	0
19147	1	1	1	0	28	2196	0	1	0
19149	1	1	1	0	28	2196	0	1	0
19157	1	1	1	0	28	2196	0	1	0
19159	1	1	1	0	28	2196	0	1	0
19167	1	1	1	0	28	2196	0	1	0
19169	1	1	1	0	28	2196	0	1	0
19177	1	1	1	0	28	2196	0	1	0
19179	1	1	1	0	28	2196	0	1	0
19187	1	1	1	0	28	2196	0	1	0
19189	1	1	1	0	28	2196	0	1	0
19197	1	1	1	0	28	2196	0	1	0
19199	1	1	1	0	28	2196	0	1	0
19207	1	1	1	0	28	2196	0	1	0
19209	1	1	1	0	28	2196	0	1	0
19217	1	1	1	0	28	2196	0	1	0
19219	1	1	1	0	28	2196	0	1	0
19227	1	1	1	0	28	2196	0	1	0
19229	1	1	1	0	28	2196	0	1	0
19237	1	1	1	0	28	2196	0	1	0
19239	1	1	1	0	28	2196	0	1	0
19247	1	1	1	0	28	2196	0	1	0
19249	1	1	1	0	28	2196	0	1	0
19257	1	1	1	0	28	2196	0	1	0
19259	1	1	1	0	28	2196	0	1	0
19267	1	1	1	0	28	2196	0	1	0
19269	1	1	1	0	28	2196	0	1	0
19277	1	1	1	0	28	2196	0	1	0
19279	1	1	1	0	28	2196	0	1	0
19287	1	1	1	0	28	2196	0	1	0
19289	1	1	1	0	28	2196	0	1	0
19297	1	1	1	0	28	2196	0	1	0
19299	1	1	1	0	28	2196	0	1	0
19307	1	1	1	0	28	2196	0	1	0
19309	1	1	1	0	28	2196	0	1	0
19317	1	1	1	0	28	2196	0	1	0
19319	1	1	1	0	28	2196	0	1	0
19327	1	1	1	0	28	2196	0	1	0
19329	1	1	1	0	28	2196	0	1	0
19337	1	1	1	0	28	2196	0	1	0
19339	1	1	1	0	28	2196	0	1	0
19347	1	1	1	0	28	2196	0	1	0
19349	1	1	1	0	28	2196	0	1	0
19357	1	1	1	0	28	2196	0	1	0
19359	1	1	1	0	28	2196	0	1	0
19367	1	1	1	0	28	2196	0	1	0
19369	1	1	1	0	28	2196	0	1	0
19377	1	1	1	0	28	2196	0	1	0
19379	1	1	1	0	28	2196	0	1	0
19387	1	1	1	0	28	2196	0	1	0
19389	1	1	1	0	28	2196	0	1	0
19397	1	1	1	0	28	2196	0	1	0
19399	1	1	1	0	28	2196	0	1	0
19407	1	1	1	0	28	2196	0	1	0
19409	1	1	1	0	28	2196	0	1	0
19417	1	1	1	0	28	2196	0	1	0
19419	1	1	1	0	28	2196	0	1	0
19427	1	1	1	0	28	2196	0	1	0
19429	1	1	1	0	28	2196	0	1	0
19437	1	1	1	0	28	2196	0	1	0
19439	1	1	1	0	28	2196	0	1	0
19447	1	1	1	0	28	2196	0	1	0
19449	1	1	1	0	28	2196	0	1	0
19457	1	1	1	0	28	2196	0	1	0
19459	1	1	1	0	28	2196	0	1	0
19467	1	1	1	0	28	2196	0	1	0
19469	1	1	1	0	28	2196	0	1	0
19477	1	1	1	0	28	2196	0	1	0
19479	1	1	1	0	28	2196	0	1	0
19487	1	1	1	0	28	2196	0	1	0
19489	1	1	1	0	28	2196	0	1	0
19497	1	1	1	0	28	2196	0	1	0
19499	1	1	1	0	28	2196	0	1	0
19507	1	1	1	0	28	2196	0	1	0
19509	1	1	1	0	28	2196	0	1	0
19517	1	1	1	0	28	2196	0	1	0
19519	1	1	1	0	28	2196	0	1	0
19527	1	1	1	0	28	2196	0	1	0
19529	1	1	1	0	28	2196	0	1	0
19537	1	1	1	0	28	2196	0	1	0
19539	1	1	1	0	28	2196	0	1	0
19547	1	1	1	0	28	2196	0	1	0
19549	1	1	1	0	28	2196	0	1	0
19557	1	1	1	0	28	2196	0	1	0
19559	1	1	1	0	28	2196	0	1	0
19567	1	1	1	0	28	2196	0	1	0
19569	1	1	1	0	28	2196	0	1	0
19577	1	1	1	0	28	2196	0	1	0
19579	1	1	1	0	28	2196	0	1	0
19587	1	1	1	0	28	2196	0	1	0
19589	1	1	1	0	28	2196	0	1	0
19597	1	1	1	0	28	2196	0	1	0
19599	1	1	1	0	28	2196	0	1	0
19607	1	1	1	0	28	2196	0	1	0
19609	1	1	1	0	28	2196	0	1	0
19617	1	1	1	0	28	2196	0	1	0
19619	1	1	1	0	28	2196	0	1	0
19627	1	1	1	0	28	2196	0	1	0
19629	1	1	1	0	28	2196	0	1	0
19637	1	1	1	0	28	2196	0	1	0
19639	1	1	1	0	28	2196	0	1	0
19647	1	1	1	0	28	2196	0	1	0
19649	1	1	1	0	28	2196	0	1	0
19657	1	1	1	0	28	2196	0	1	0
19659	1	1	1	0	28	2196	0	1	0
19667	1	1	1	0	28	2196	0	1	0
19669	1	1	1	0	28	2196	0	1	0
19677	1	1	1	0	28	2196	0	1	0
19679	1	1	1	0	28	2196	0	1	0
19687	1	1	1	0	28	2196	0	1	0
19689	1	1	1	0	28	2196	0	1	0
19697	1	1	1	0	28	2196	0	1	0
19699	1	1	1	0	28	2196	0	1	0
19707	1	1	1	0	28	2196	0	1	0
19709	1	1	1	0	28	2196	0	1	0
19717	1	1	1	0	28	2196	0	1	0
19719	1	1	1	0	28	2196	0	1	0
19727	1	1	1	0	28	2196	0	1	0
19729	1	1	1	0	28	2196	0	1	0
19737	1	1	1	0	28	2196	0	1	0
19739	1	1	1	0	28	2196	0	1	0
19747	1	1	1	0	28	2196	0	1	0
19749	1	1	1	0	28	2196	0	1	0
19757	1	1	1	0	28	2196	0	1	0
19759	1	1	1	0	28	2196	0	1	0
19767	1	1	1	0	28	2196	0	1	0
19769	1	1	1	0	28	2196	0	1	0
19777	1	1	1	0	28	2196	0	1	0
19779	1	1	1	0	28	2196	0	1	0
19787	1	1	1	0	28	2196	0	1	0
19789	1	1	1	0	28	2196	0	1	0
19797	1	1	1	0	28	2196	0	1	0
19799	1	1	1	0	28	2196	0	1	0
19807	1	1	1	0	28	2196	0	1	0
19809	1	1	1	0	28	2196	0	1	0
19817	1	1	1	0	28	2196	0	1	0
19819	1	1	1	0	28	2196	0	1	0
19827	1	1	1	0	28	2196	0	1	0
19829	1	1	1	0	28	2196	0	1	0
19837	1	1	1	0	28	2196	0	1	0
19839	1	1	1	0	28	2196	0	1	0
19847	1	1	1	0	28	2196	0	1	0
19849	1	1	1	0	28	2196	0	1	0
19857	1	1	1	0	28	2196	0	1	0
19859	1	1	1	0	28	2196	0	1	0
19867	1	1	1	0	28	2196	0	1	0
19869	1	1	1	0	28	2196	0	1	0
19877	1	1	1	0	28	2196	0	1	0
19879	1	1	1	0	28	2196	0	1	0
19887	1	1	1	0	28	2196	0	1	0
19889	1	1	1	0	28	2196	0	1	0
19897	1	1	1	0	28	2196	0	1	0
19899	1	1	1	0	28	2196	0	1	0
19907	1	1	1	0	28	2196	0	1	0
19909	1	1	1	0	28	2196	0	1	0
19917	1	1	1	0	28	2196	0	1	0
19919	1	1	1	0	28	2196	0	1	0
19927	1	1	1	0	28	2196	0	1	0
19929	1	1	1	0	28	2196	0	1	0
19937	1	1	1	0	28	2196	0	1	0
19939	1	1	1	0	28	2196	0	1	0
19947	1	1	1	0	28	2196	0	1	0
19949	1	1	1	0	28	2196	0	1	0
19957	1	1	1	0	28	2196	0	1	0
19959	1	1	1	0	28	2196	0	1	0
19967	1	1	1	0	28	2196	0	1	0
19969	1	1	1	0	28	2196	0	1	0
19977	1	1	1	0	28	2196	0	1	0
19979	1	1	1	0	28	2196	0	1	0
19987	1	1	1	0	28	2196	0	1	0
19989	1	1	1	0	28	2196	0	1	0
19997	1	1	1	0	28	2196	0	1	0
19999	1	1	1	0	28	2196	0	1	0
20007	1	1	1	0	28	2196	0	1	0
20009	1	1	1	0	28	2196	0	1	0
20017	1	1	1	0	28	2196	0	1	0
20019	1	1	1	0	28	2196	0	1	0
20027	1	1	1	0	28	2196	0	1	0
20029	1	1	1	0	28	2196	0	1	0
20037	1	1	1	0	28	2196	0	1	0
20039	1	1	1	0	28	2196	0	1	0
20047	1	1	1	0	28	2196	0	1	0
20049	1	1	1	0	28	2196	0	1	0
20057	1	1	1	0	28	2196	0	1	0
20059	1	1	1	0	28	2196	0	1	0
20067	1	1	1	0	28	2196	0	1	0
20069	1	1	1	0	28	2196	0	1	0
20077	1	1	1	0	28	2196	0	1	0
20079	1	1	1	0	28	2196	0	1	0
20087	1	1	1	0	28	2196	0	1	0
20089	1	1	1	0	28	2196	0	1	0
20097	1	1	1	0	28	2196	0	1	0
20099	1	1	1	0	28	2196	0	1	0
20107	1	1	1	0	28	2196	0	1	0
20109	1	1	1	0	28	2196	0	1	0
20117	1	1	1	0	28	2196	0	1	0
20119	1	1	1	0	28	2196	0	1	0
20127	1	1	1	0	28	2196	0	1	0
20129	1	1	1	0	28	2196	0	1	0
20137	1	1	1	0	28	2196	0	1	0
20139	1	1	1	0	28	2196	0	1	0
20147	1	1	1	0	28	2196	0	1	0
20149	1	1	1	0	28	2196	0	1	0
20157	1	1	1	0	28	2196	0	1	0
20159	1	1	1	0	28	2196	0	1	0
20167	1	1	1	0	28	2196	0	1	0
20169	1	1	1	0	28	2196	0	1	0
20177	1	1	1	0	28	2196	0	1	0
20179	1	1	1	0	28	2196	0	1	0
20187	1	1	1	0	28	2196	0	1	0
20189	1	1	1	0	28	2196	0	1	0
20197	1	1	1	0	28	2196	0	1	0
20199	1	1	1	0	28	2196	0	1	0
20207	1	1	1	0	28	2196	0	1	0
20209	1	1	1	0	28	2196	0	1	0
20217	1	1	1	0	28	2196	0	1	0
20219	1	1	1	0	28	2196	0	1	0
20227	1	1	1	0	28	2196	0	1	0
20229	1	1	1	0	28	2196	0	1	0
20237	1	1	1	0	28	2196	0	1	0
20239	1	1	1	0	28	2196	0	1	0
20247	1	1	1	0	28	2196	0	1	0
20249	1	1	1	0	28	2196	0	1	0
20257	1	1	1	0	28	2196	0	1	0
20259	1	1	1	0	28	2196	0	1	0
20267	1	1	1	0	28	2196	0	1	0
20269	1	1	1	0	28	2196	0	1	0
20277	1	1	1	0	28	2196	0	1	0
20279	1	1	1	0	28	2196	0	1	0
20287	1	1	1	0	28	2196	0	1	0
20289	1	1	1	0	28	2196	0	1	0
20297	1	1	1	0	28	2196	0	1	0
20299	1	1	1	0	28	2196	0	1	0
20307	1	1	1	0	28	2196	0	1	0
20309	1	1	1	0	28	2196	0	1	0
20317	1	1	1	0	28	2196	0	1	0
20319	1	1	1	0	28	2196	0	1	0
20327	1	1	1	0	28	2196	0	1	0
20329	1	1	1	0	28	2196	0	1	0
20337	1	1	1	0	28	2196	0	1	0
20339	1	1	1	0	28	2196	0	1	0
20347	1	1	1	0	28	2196	0	1	0
20349	1	1	1	0	28	2196	0	1	0
20357	1	1	1	0	28	2196	0	1	0
20359	1	1	1	0	28	2196	0	1	0
20367	1	1	1	0	28	2196	0	1	0
20369	1	1	1	0	28	2196	0	1	0
20377	1	1	1	0	28	2196	0	1	0
20379	1	1	1	0	28	2196	0	1	0
20387	1	1	1	0	28	2196	0	1	0
20389	1	1	1	0	28	2196	0	1	0
20397	1	1	1	0	28	2196	0	1	0
20399	1	1	1	0	28	2196	0	1	0
20407	1	1	1	0	28	2196	0	1	0
20409	1	1	1	0	28	2196	0	1	0
20417	1	1	1	0	28	2196	0	1	0
20419	1	1	1	0	28	2196	0	1	0
20427	1	1	1	0	28	2196	0	1	0
20429	1	1	1	0	28	2196	0	1	0
20437	1	1	1	0	28	2196	0	1	0
20439	1	1	1	0	28	2196	0	1	0
20447	1	1	1	0	28	2196	0	1	0
20449	1	1	1	0	28	2196	0	1	0
20457	1	1	1	0	28	2196	0	1	0
20459	1	1	1	0	28	2196	0	1	0
20467	1	1	1	0	28	2196	0	1	0
20469	1	1	1	0	28	2196	0	1	0
20477	1	1	1	0	28	2196	0	1	0
20479	1	1	1	0	28	2196	0	1	0
20487	1	1	1	0	28	2196	0	1	0
20489	1	1	1	0	28	2196	0	1	0
20497	1	1	1	0	28	2196	0	1	0
20499	1	1	1	0	28	2196	0	1	0
20507	1	1	1	0	28	2196	0	1	0
20509	1	1	1	0	28	2196	0	1	0
20517	1	1	1	0	28	2196	0	1	0
20519	1	1	1	0	28	2196	0	1	0
20527	1	1	1	0	28	2196	0	1	0
20529	1	1	1	0	28	2196	0	1	0
20537	1	1	1	0	28	2196	0	1	0
20539	1	1	1	0	28	2196	0	1	0
20547	1	1	1	0	28	2196	0	1	0
20549	1	1	1	0	28	2196	0	1	0
20557	1	1	1	0	28	2196	0	1	0
20559	1	1	1	0	28	2196	0	1	0
20567	1	1	1	0	28	2196	0	1	0
20569	1	1	1	0	28	2196	0	1	0
20577	1	1	1	0	28	2196	0	1	0
20579	1	1	1	0	28	2196	0	1	0
20587	1	1	1	0	28	2196	0	1	0
20589	1	1	1	0	28	2196	0	1	0
20597	1	1	1	0	28	2196	0	1	0
20599	1	1	1	0	28	2196	0	1	0
20607	1	1	1	0	28	2196	0	1	0
20609	1	1	1	0	28	2196	0	1	0
20617	1	1	1	0	28	2196	0	1	0
20619	1	1	1	0	28	2196	0	1	0
20627	1	1	1	0	28	2196	0	1	0
20629	1	1	1	0	28	2196	0	1	0
20637	1	1	1	0	28	2196	0	1	0
20639	1	1	1	0	28	2196	0	1	0
20647	1	1	1	0	28	2196	0	1	0
20649	1	1	1	0	28	2196	0	1	0
20657	1	1	1	0	28	2196	0	1	0
20659	1	1	1	0	28	2196	0	1	0
20667	1	1	1	0	28	2196	0	1	0
20669	1	1	1	0	28	2196	0	1	0
20677	1	1	1	0	28	2196	0	1	0
20679	1	1	1	0	28	2196	0	1	0
20687	1	1	1	0	28	2196	0	1	0
20689	1	1	1	0	28	2196	0	1	0
20697	1	1	1	0	28	2196	0	1	0
20699	1	1	1	0	28	2196	0	1	0
20707	1	1	1	0	28	2196	0	1	0
20709	1	1	1	0	28	2196	0	1	0
20717	1	1	1	0	28	2196	0	1	0
20719	1	1	1	0	28	2196	0	1	0
20727	1	1	1	0	28	2196	0	1	0
20729	1	1	1	0	28	2196	0	1	0
20737	1	1	1	0	28	2196	0	1	0
20739	1	1	1	0	28	2196	0	1	0
20747	1	1	1	0	28	2196	0	1	0
20749	1	1	1	0	28	2196	0	1	0
20757	1	1	1	0	28	2196	0	1	0
20759	1	1	1	0	28	2196	0	1	0
20767	1	1	1	0	28	2196	0	1	0
20769	1	1	1	0	28	2196	0	1	0
20777	1	1	1	0	28	2196	0	1	0
20779	1	1	1	0	28	2196	0	1	0
20787	1	1	1	0	28	2196	0	1	0
20789	1	1	1	0	28	2196	0	1	0
20797	1	1	1	0	28	2196	0	1	0
20799	1	1	1	0	28	2196	0	1	0
20807	1	1	1	0	28	2196	0	1	0
20809	1	1	1	0	28	2196	0	1	0
20817	1	1	1	0	28	2196	0	1	0
20819	1	1	1	0	28	2196	0	1	0
20827	1	1	1	0	28	2196	0	1	0
20829	1	1	1	0	28	2196	0	1	0
20837	1	1	1	0	28	2196	0	1	0
20839	1	1	1	0	28	2196	0	1	0
20847	1	1	1	0	28	2196	0	1	0
20849	1	1	1	0	28	2196	0	1	0
20857	1	1	1	0	28	2196	0	1	0
20859	1	1	1	0	28	2196	0	1	0
20867	1	1	1	0	28	2196	0	1	0
20869	1	1	1	0	28	2196	0	1	0
20877	1	1	1	0	28	2196	0	1	0
20879	1	1	1	0	28	2196	0	1	0
20887	1	1	1	0	28	2196	0	1	0
20889	1	1	1	0	28	2196	0	1	0
20897	1	1	1	0	28	2196	0	1	0
20899	1	1	1	0	28	2196	0	1	0
20907	1	1	1	0	28	2196	0	1	0
20909	1	1	1	0	28	2196	0	1	0
20917	1	1	1	0	28	2196	0	1	0
20919	1	1	1	0	28	2196	0	1	0
20927	1	1	1	0	28	2196	0	1	0
20929	1	1	1	0	28	2196	0	1	0
20937	1	1	1	0	28	2196	0	1	0
20939	1	1	1	0	28	2196	0	1	0
20947	1	1	1	0	28	2196	0	1	0
20949	1	1	1	0	28	2196	0	1	0
20957	1	1	1	0	28	2196	0	1	0
20959	1	1	1	0	28	2196	0	1	0
20967	1	1	1	0	28	2196	0	1	0
20969	1	1	1	0	28	2196	0	1	0
20977	1	1	1	0	28	2196	0	1	0
20979	1	1	1	0	28	2196	0	1	0
20987	1	1	1	0	28	2196	0	1	0
20989	1	1	1	0	28	2196	0	1	0
20997	1	1	1	0	28	2196	0	1	0
20999	1	1	1	0	28	2196	0	1	0
21007	1	1	1	0	28	2196	0	1	0
21009	1	1	1	0	28	2196	0	1	0
21017	1	1	1	0	28	2196	0	1	0
21019	1	1	1	0	28	2196	0	1	0
21027	1	1	1	0	28	2196	0	1	0
21029	1	1	1	0	28	2196	0	1	0
21037	1	1	1	0	28	2196	0	1	0
21039	1	1	1	0	28	2196	0	1	0
21047	1	1	1	0	28	2196	0	1	0
21049	1	1	1	0	28	2196	0	1	0
21057	1	1	1	0	28	2196	0	1	0
21059	1	1	1	0	28	2196	0	1	0
21067	1	1	1	0	28	2196	0	1	0
21069	1	1	1	0	28	2196	0	1	0
21077	1	1	1	0	28	2196	0	1	0
21079	1	1	1	0	28	2196	0	1	0
21087	1	1	1	0	28	2196	0	1	0
21089	1	1	1	0	28	2196	0	1	0
21097	1	1	1	0	28	2196	0	1	0
21099	1	1	1	0	28	2196	0	1	0
21107	1	1	1	0	28	2196	0	1	0
21109	1	1	1	0	28	2196	0	1	0
21117	1	1	1	0	28	2196	0	1	0
21119	1	1	1	0	28	2196	0	1	0
21127	1	1	1	0	28	2196	0	1	0
21129	1	1	1	0	28	2196	0	1	0
21137	1	1	1	0	28	2196	0	1	0
21139	1	1	1	0	28	2196	0	1	0
21147	1	1	1	0	28	2196	0	1	0
21149	1	1	1	0	28	2196	0	1	0
21157	1	1	1	0	28	2196	0	1	0
21159	1	1	1	0	28	2196	0	1	0
21167	1	1	1	0	28	2196	0	1	0
21169	1	1	1	0	28	2196	0	1	0
21177	1	1	1	0	28	2196	0	1	0
21179	1	1	1	0	28	2196	0	1	0
21187	1	1	1	0	28	2196	0	1	0
21189	1	1	1	0	28	2196	0	1	0
21197	1	1	1	0	28	2196	0	1	0
21199	1	1	1	0	28	2196	0	1	0
21207	1	1	1	0	28	2196	0	1	0
21209	1	1	1	0	28	2196	0	1	0
21217	1	1	1	0	28	2196	0	1	0
21219	1	1	1	0	28	2196	0	1	0
21227	1	1	1	0	28	2196	0	1	0
21229	1	1	1	0	28	2196	0	1	0
21237	1	1	1	0	28	2196	0	1	0
21239	1	1	1	0	28	2196	0	1	0
21247	1	1	1	0	28	2196	0	1	0
21249	1	1	1	0	28	2196	0	1	0
21257	1	1	1	0	28	2196	0	1	0
21259	1	1	1	0	28	2196	0	1	0
21267	1	1	1	0	28	2196	0	1	0
21269	1	1	1	0	28	2196	0	1	0
21277	1	1	1	0	28	2196	0	1	0
21279	1	1	1	0	28	2196	0	1	0
21287	1	1	1	0	28	2196	0	1	0
21289	1	1	1	0	28	2196	0	1	0
21297	1	1	1	0	28	2196	0	1	0
21299	1	1	1	0	28	2196	0	1	0
21307	1	1	1	0	28	2196	0	1	0
21309	1	1	1	0	28	2196	0	1	0
21317	1	1	1	0	28	2196	0	1	0
21319	1	1	1	0	28	2196	0	1	0
21327	1	1	1	0	28	2196	0	1	0
21329	1	1	1	0	28	2196	0	1	0
21337	1	1	1	0	28	2196	0	1	0
21339	1	1	1	0	28	2196	0	1	0
21347	1	1	1	0	28	2196	0	1	0
21349	1	1	1	0	28	2196	0	1	0
21357	1	1	1	0	28	2196	0	1	0
21359	1	1	1	0	28	2196	0	1	0
21367	1	1	1	0	28	2196	0	1	0
21369	1	1	1	0	28	2196	0	1	0
21377	1	1	1	0	28	2196	0	1	0
21379	1	1	1	0	28	2196	0	1	0
21387	1	1	1	0	28	2196	0	1	0
21389	1	1	1	0	28	2196	0	1	0
21397	1	1	1	0	28	2196	0	1	0
21399	1	1	1	0	28	2196	0	1	0
21407	1	1	1	0	28	2196	0	1	0
21409	1	1	1	0	28	2196	0	1	0
21417	1	1	1	0	28	2196	0	1	0
21419	1	1	1	0	28	2196	0	1	0
21427	1	1	1	0	28	2196	0	1	0
21429	1	1	1	0	28	2196	0	1	0
21437	1	1	1	0	28	2196	0	1	0
21439	1	1	1	0	28	2196	0	1	0
21447	1	1	1	0	28	2196	0	1	0
21449	1	1	1	0	28	2196	0	1	0
21457	1	1	1	0	28	2196	0	1	0
21459	1	1	1	0	28	2196	0	1	0
21467	1	1	1	0	28	2196	0	1	0
21469	1	1	1	0	28	2196	0	1	0
21477	1	1	1	0	28	2196	0	1	0
21479	1	1	1	0	28	2196	0	1	0
21487	1	1	1	0	28	2196	0	1	0
21489	1	1	1	0	28	2196	0	1	0
21497	1	1	1	0	28	2196	0	1	0
21499	1	1	1	0	28	2196	0	1	0
21507	1	1	1	0	28	2196	0	1	0
21509	1	1	1	0	28	2196	0	1	0
21517	1	1	1	0	28	2196	0	1	0
21519	1	1	1	0	28	2196	0	1	0
21527	1	1	1	0	28	2196	0	1	0
21529	1	1	1	0	28	2196	0	1	0
21537	1	1	1	0	28	2196	0	1	0
21539	1	1	1	0	28	2196	0	1	0
21547	1	1	1	0	28	2196	0	1	0
21549	1	1	1	0	28	2196	0	1	0
21557	1	1	1	0	28	2196	0	1	0
21559	1	1	1	0	28	2196	0	1	0
21567	1	1	1	0	28	2196	0	1	0
21569	1	1	1	0	28	2196	0	1	0
21577	1	1	1	0	28	2196	0	1	0
21579	1	1	1	0	28	2196	0	1	0
21587	1	1	1	0	28	2196	0	1	0
21589	1	1	1	0	28	2196	0	1	0
21597	1	1	1	0	28	2196	0	1	0
21599	1	1	1	0	28	2196	0	1	0
21607	1	1	1	0	28	2196	0	1	0
21609	1	1	1	0	28	2196	0	1	0
21617	1	1	1	0	28	2196	0	1	0
21619	1	1	1	0	28	2196	0	1	0
21627	1	1	1	0	28	2196	0	1	0
21629	1	1	1	0	28	2196	0	1	0
21637	1	1	1	0	28	2196	0	1	0
21639	1	1	1	0	28	2196	0	1	0
21647	1	1	1	0	28	2196	0	1	0
21649	1	1	1	0	28	2196	0	1	0
21657	1	1	1	0	28	2196	0	1	0
21659	1	1	1	0	28	2196	0	1	0
21667	1	1	1	0	28	2196	0	1	0
21669	1	1	1	0	28	2196	0	1	0
21677	1	1	1	0	28	2196	0	1	0
21679	1	1	1	0	28	2196	0	1	0
21687	1	1	1	0	28	2196	0	1	0
21689	1	1	1	0	28	2196	0	1	0
21697	1	1	1	0	28	2196	0	1	0
21699	1	1	1	0	28	2196	0	1	0
21707	1	1	1	0	28	2196	0	1	0
21709	1	1	1	0	28	2196	0	1	0
21717	1	1	1	0	28	2196	0	1	0
21719	1	1	1	0	28	2196	0	1	0
21727	1	1	1	0	28	2196	0	1	0
21729	1	1	1	0	28	2196	0	1	0
21737	1	1	1	0	28	2196	0	1	0
21739	1	1	1	0	28	2196	0	1	0
21747	1	1	1	0	28	2196	0	1	0
21749	1	1	1	0	28	2196	0	1	0
21757	1	1	1	0	28	2196	0	1	0
21759	1	1	1	0	28	2196	0	1	0
21767	1	1	1	0	28	2196	0	1	0
21769	1	1	1	0	28	2196	0	1	0
21777	1	1	1	0	28	2196	0	1	0
21779	1	1	1	0	28	2196	0	1	0
21787	1	1	1	0	28	2196	0	1	0
21789	1	1	1	0	28	2196	0	1	0
21797	1	1	1	0	28	2196	0	1	0
21799	1	1	1	0	28	2196	0	1	0
21807	1	1	1	0	28	2196	0	1	0
21809	1	1	1	0	28	2196	0	1	0
21817	1	1	1	0	28	2196	0	1	0
21819	1	1	1	0	28	2196	0	1	0
21827	1	1	1	0	28	2196	0	1	0
21829	1	1	1	0	28	2196	0	1	0
21837	1	1	1	0	28	2196	0	1	0
21839	1	1	1	0	28	2196	0	1	0
21847	1	1	1	0	28	2196	0	1	0
21849	1	1	1	0	28	2196	0	1	0
21857	1	1	1	0	28	2196	0	1	0
21859	1	1	1	0	28	2196	0	1	0
21867	1	1	1	0	28	2196	0	1	0
21869	1	1	1	0	28	2196	0	1	0
21877	1	1	1	0	28	2196	0	1	0
21879	1	1	1	0	28	2196	0	1	0
21887	1	1	1	0	28	2196	0	1	0
21889	1	1	1	0	28	2196	0	1	0
21897	1	1	1	0	28	2196	0	1	0
21899	1	1	1	0	28	2196	0	1	0
21907	1	1	1	0	28	2196	0	1	0
21909	1	1	1	0	28	2196	0	1	0
21917	1	1	1	0	28	2196	0	1	0
21919	1	1	1	0	28	2196	0	1	0
21927	1	1	1	0	28	2196	0	1	0
21929	1	1	1	0	28	2196	0	1	0
21937	1	1	1	0	28	2196	0	1	0
21939	1	1	1	0	28	2196	0	1	0
21947	1	1	1	0	28	2196	0	1	0
21949	1	1	1	0	28	2196	0	1	0
21957	1	1	1	0	28	2196	0	1	0
21959	1	1	1	0	28	2196	0	1	0
21967	1	1	1	0	28	2196	0	1	0
21969	1	1	1	0	28	2196	0	1	0
21977	1	1	1	0	28	2196	0	1	0
21979	1	1	1	0	28	2196	0	1	0
21987	1	1	1	0	28	2196	0	1	0
21989	1	1	1	0	28	2196	0	1	0
21997	1	1	1	0	28	2196	0	1	0
21999	1	1	1	0	28	2196	0	1	0
22007	1	1	1	0	28	2196	0	1	0
22009	1	1	1	0	28	2196	0	1	0
22017	1	1	1	0	28	2196	0	1	0
22019	1	1	1	0	28	2196	0	1	0
22027	1	1	1	0	28	2196	0	1	0
22029	1	1	1	0	28	2196	0	1	0
22037	1	1	1	0	28	2196	0	1	0
22039	1	1	1	0	28	2196	0	1	0
22047	1	1	1	0	28	2196	0	1	0
22049	1	1	1	0	28	2196	0	1	0
22057	1	1	1	0	28	2196	0	1	0
22059	1	1	1	0	28	2196	0	1	0
22067	1	1	1	0	28	2196	0	1	0
22069	1	1	1	0	28	2196	0	1	0
22077	1	1	1	0	28	2196	0	1	0
22079	1	1	1	0	28	2196	0	1	0
22087	1	1	1	0	28	2196	0	1	0
22089	1	1	1	0	28	2196	0	1	0
22097	1	1	1	0	28	2196	0	1	0
22099	1	1	1	0	28	2196	0	1	0
22107	1	1	1	0	28	2196	0	1	0
22109	1	1	1	0	28	2196	0	1	0
22117	1	1	1	0	28	2196	0	1	0
22119	1	1	1	0	28	2196	0	1	0
22127	1	1	1	0	28	2196	0	1	0
22129	1	1	1	0	28	2196	0	1	0
22137	1	1	1	0	28	2196	0	1	0
22139	1	1	1	0	28	2196	0	1	0
22147	1	1	1	0	28	2196	0	1	0
22149	1	1	1	0	28	2196	0	1	0
22157	1	1	1	0	28	2196	0	1	0
22159	1	1	1	0	28	2196	0	1	0
22167	1	1	1	0	28	2196	0	1	0
