% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	1	1	1	4	98	103292	97	102238	0.0125108	0.0014697	0.0053459	0.0223459	1054	0	1054	1054	
0	1	1	1	1	5	98	103292	97	102238	0.0102737	0.0012729	0.0100366	0.0200366	1054	0	1054	1054	
1	2	1	1	1	4	100	105400	100	105400	0.0123459	0	0.0123459	0.0123459	1054	0	1054	1054	
1	2	1	1	1	5	100	105400	100	105400	0.0100366	0	0.0100366	0.0100366	1054	0	1054	1054	
2	3	1	1	1	4	100	105400	100	105400	0.0123459	0	0.0123459	0.0123459	1054	0	1054	1054	
2	3	1	1	1	5	100	105400	100	105400	0.0100366	0	0.0100366	0.0100366	1054	0	1054	1054	
3	4	1	1	1	4	100	105400	100	105400	0.0123659	0.0002	0.0123459	0.0143459	1054	0	1054	1054	
3	4	1	1	1	5	100	105400	100	105400	0.0100566	0.0002	0.0100366	0.0120366	1054	0	1054	1054	
4	5	1	1	1	4	100	105400	100	105400	0.0123459	0	0.0123459	0.0123459	1054	0	1054	1054	
4	5	1	1	1	5	100	105400	100	105400	0.0100366	0	0.0100366	0.0100366	1054	0	1054	1054	
5	6	1	1	1	4	100	105400	100	105400	0.0123659	0.0002	0.0123459	0.0143459	1054	0	1054	1054	
5	6	1	1	1	5	100	105400	100	105400	0.0100566	0.0002	0.0100366	0.0120366	1054	0	1054	1054	
6	7	1	1	1	4	100	105400	100	105400	0.0123459	0	0.0123459	0.0123459	1054	0	1054	1054	
6	7	1	1	1	5	100	105400	100	105400	0.0100366	0	0.0100366	0.0100366	1054	0	1054	1054	
7	8	1	1	1	4	100	105400	100	105400	0.0123459	0	0.0123459	0.0123459	1054	0	1054	1054	
7	8	1	1	1	5	100	105400	100	105400	0.0100366	0	0.0100366	0.0100366	1054	0	1054	1054	
8	9	1	1	1	4	100	105400	100	105400	0.0123459	0	0.0123459	0.0123459	1054	0	1054	1054	
8	9	1	1	1	5	100	105400	100	105400	0.0100366	0	0.0100366	0.0100366	1054	0	1054	1054	
9	10	1	1	1	4	100	105400	100	105400	0.0123459	0	0.0123459	0.0123459	1054	0	1054	1054	
