% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
70.601	9	1	1	5322.4	0
70.641	9	1	1	5322.4	0
70.681	9	1	1	5322.39	0
70.721	9	1	1	5322.38	0
70.761	9	1	1	5322.38	0
70.801	9	1	1	5322.37	0
70.841	9	1	1	5322.36	0
70.881	9	1	1	5322.36	0
70.921	9	1	1	5322.35	0
70.961	9	1	1	5322.34	0
71.001	9	1	1	5322.34	0
71.041	9	1	1	5322.33	0
71.081	9	1	1	5322.33	0
71.121	9	1	1	5322.32	0
71.161	9	1	1	5322.32	0
71.201	9	1	1	5322.31	0
71.241	9	1	1	5322.3	0
71.281	9	1	1	5322.3	0
71.321	9	1	1	5322.3	0
71.361	9	1	1	5322.29	0
71.401	9	1	1	5322.29	0
71.441	9	1	1	5322.28	0
71.481	9	1	1	5322.28	0
71.521	9	1	1	5322.27	0
71.561	9	1	1	5322.27	0
71.601	9	1	1	5322.27	0
71.641	9	1	1	5322.26	0
71.681	9	1	1	5322.26	0
71.721	9	1	1	5322.25	0
71.761	9	1	1	5322.25	0
71.801	9	1	1	5322.25	0
71.841	9	1	1	5322.24	0
71.881	9	1	1	5322.24	0
71.921	9	1	1	5322.24	0
71.961	9	1	1	5322.24	0
72.001	9	1	1	5322.23	0
72.041	9	1	1	5322.23	0
72.081	9	1	1	5322.23	0
72.121	9	1	1	5322.23	0
72.161	9	1	1	5322.22	0
72.201	9	1	1	5322.22	0
72.241	9	1	1	5322.22	0
72.281	9	1	1	5322.22	0
72.321	9	1	1	5322.22	0
72.361	9	1	1	5322.21	0
72.401	9	1	1	5322.21	0
72.441	9	1	1	5322.21	0
72.481	9	1	1	5322.21	0
72.521	9	1	1	5322.21	0
72.561	9	1	1	5322.21	0
72.601	9	1	1	5299.68	0
72.641	9	1	1	5270.87	0
72.681	9	1	1	5242.21	0
72.721	9	1	1	5213.7	0
72.761	9	1	1	5185.32	0
72.801	9	1	1	5157.1	0
72.841	9	1	1	5129.02	0
72.881	9	1	1	5101.08	0
72.921	9	1	1	5073.29	0
72.961	9	1	1	5045.65	0
73.001	9	1	1	5018.15	0
73.041	9	1	1	4990.8	0
73.081	9	1	1	4963.59	0
73.121	9	1	1	4936.53	0
73.161	9	1	1	4909.62	0
73.201	9	1	1	4882.85	0
73.241	9	1	1	4856.23	0
73.281	9	1	1	4829.76	0
73.321	9	1	1	4803.43	0
73.361	9	1	1	4777.25	0
73.401	9	1	1	4751.22	0
73.441	9	1	1	4725.33	0
73.481	9	1	1	4699.59	0
73.521	9	1	1	4673.99	0
73.561	9	1	1	4648.54	0
73.601	9	1	1	4623.24	0
73.641	9	1	1	4598.08	0
73.681	9	1	1	4573.06	0
73.721	9	1	1	4548.19	0
73.761	9	1	1	4523.47	0
73.801	9	1	1	4498.88	0
73.841	9	1	1	4474.45	0
73.881	9	1	1	4450.15	0
73.921	9	1	1	4426	0
73.961	9	1	1	4401.99	0
74.001	9	1	1	4378.12	0
74.041	9	1	1	4354.4	0
74.081	9	1	1	4330.81	0
74.121	9	1	1	4307.37	0
74.161	9	1	1	4284.07	0
74.201	9	1	1	4260.91	0
74.241	9	1	1	4237.88	0
74.281	9	1	1	4215	0
74.321	9	1	1	4192.25	0
74.361	9	1	1	4169.65	0
74.401	9	1	1	4147.18	0
74.441	9	1	1	4124.85	0
74.481	9	1	1	4102.65	0
74.521	9	1	1	4080.59	0
74.561	9	1	1	4058.67	0
74.601	9	1	1	4036.88	0
74.641	9	1	1	4015.23	0
74.681	9	1	1	3993.71	0
74.721	9	1	1	3972.32	0
74.761	9	1	1	3951.07	0
74.801	9	1	1	3929.94	0
74.841	9	1	1	3908.95	0
74.881	9	1	1	3888.09	0
74.921	9	1	1	3867.36	0
74.961	9	1	1	3846.76	0
75.001	9	1	1	3826.29	0
75.041	9	1	1	3805.95	0
75.081	9	1	1	3785.74	0
75.121	9	1	1	3765.65	0
75.161	9	1	1	3745.69	0
75.201	9	1	1	3725.85	0
75.241	9	1	1	3706.14	0
75.281	9	1	1	3686.56	0
75.321	9	1	1	3667.1	0
75.361	9	1	1	3647.76	0
75.401	9	1	1	3628.54	0
75.441	9	1	1	3609.45	0
75.481	9	1	1	3590.48	0
75.521	9	1	1	3571.63	0
75.561	9	1	1	3552.9	0
75.601	9	1	1	3534.28	0
75.641	9	1	1	3515.79	0
75.681	9	1	1	3497.42	0
75.721	9	1	1	3479.16	0
75.761	9	1	1	3461.02	0
75.801	9	1	1	3442.99	0
75.841	9	1	1	3425.08	0
75.881	9	1	1	3407.28	0
75.921	9	1	1	3389.6	0
75.961	9	1	1	3372.03	0
76.001	9	1	1	3354.58	0
76.041	9	1	1	3337.23	0
76.081	9	1	1	3320	0
76.121	9	1	1	3302.88	0
76.161	9	1	1	3285.87	0
76.201	9	1	1	3268.96	0
76.241	9	1	1	3252.17	0
76.281	9	1	1	3235.48	0
76.321	9	1	1	3218.9	0
76.361	9	1	1	3202.43	0
76.401	9	1	1	3186.06	0
76.441	9	1	1	3169.8	0
76.481	9	1	1	3153.64	0
76.521	9	1	1	3137.59	0
76.561	9	1	1	3121.64	0
76.601	9	1	1	3105.79	0
76.641	9	1	1	3090.05	0
76.681	9	1	1	3074.4	0
76.721	9	1	1	3058.86	0
76.761	9	1	1	3043.42	0
76.801	9	1	1	3028.07	0
76.841	9	1	1	3012.82	0
76.881	9	1	1	2997.68	0
76.921	9	1	1	2982.63	0
76.961	9	1	1	2967.67	0
77.001	9	1	1	2952.81	0
77.041	9	1	1	2938.05	0
77.081	9	1	1	2923.38	0
77.121	9	1	1	2908.81	0
77.161	9	1	1	2894.33	0
77.201	9	1	1	2879.94	0
77.241	9	1	1	2865.65	0
77.281	9	1	1	2851.44	0
77.321	9	1	1	2837.33	0
77.361	9	1	1	2823.31	0
77.401	9	1	1	2809.38	0
77.441	9	1	1	2795.54	0
77.481	9	1	1	2781.78	0
77.521	9	1	1	2768.11	0
77.561	9	1	1	2754.54	0
77.601	9	1	1	2741.04	0
77.641	9	1	1	2727.64	0
77.681	9	1	1	2714.32	0
77.721	9	1	1	2701.08	0
77.761	9	1	1	2687.93	0
77.801	9	1	1	2674.86	0
77.841	9	1	1	2661.88	0
77.881	9	1	1	2648.98	0
77.921	9	1	1	2636.16	0
77.961	9	1	1	2623.42	0
78.001	9	1	1	2610.77	0
78.041	9	1	1	2598.19	0
78.081	9	1	1	2585.69	0
78.121	9	1	1	2573.28	0
78.161	9	1	1	2560.94	0
78.201	9	1	1	2548.68	0
78.241	9	1	1	2536.49	0
78.281	9	1	1	2524.39	0
78.321	9	1	1	2512.36	0
78.361	9	1	1	2500.41	0
78.401	9	1	1	2488.53	0
78.441	9	1	1	2476.73	0
78.481	9	1	1	2465	0
78.521	9	1	1	2453.34	0
78.561	9	1	1	2441.76	0
78.601	9	1	1	2430.25	0
78.641	9	1	1	2418.82	0
78.681	9	1	1	2407.45	0
78.721	9	1	1	2396.16	0
78.761	9	1	1	2384.94	0
78.801	9	1	1	2373.79	0
78.841	9	1	1	2362.71	0
78.881	9	1	1	2351.69	0
78.921	9	1	1	2340.75	0
78.961	9	1	1	2329.87	0
79.001	9	1	1	2319.07	0
79.041	9	1	1	2308.32	0
79.081	9	1	1	2297.65	0
79.121	9	1	1	2287.04	0
79.161	9	1	1	2276.5	0
79.201	9	1	1	2266.03	0
79.241	9	1	1	2255.62	0
79.281	9	1	1	2245.27	0
79.321	9	1	1	2234.99	0
79.361	9	1	1	2224.77	0
79.401	9	1	1	2214.61	0
79.441	9	1	1	2204.52	0
79.481	9	1	1	2194.49	0
79.521	9	1	1	2184.52	0
79.561	9	1	1	2174.61	0
79.601	9	1	1	2164.76	0
79.641	9	1	1	2154.98	0
79.681	9	1	1	2145.25	0
79.721	9	1	1	2135.58	0
79.761	9	1	1	2125.98	0
79.801	9	1	1	2116.43	0
79.841	9	1	1	2106.94	0
79.881	9	1	1	2097.51	0
79.921	9	1	1	2088.13	0
79.961	9	1	1	2078.81	0
80.001	9	1	1	2069.55	0
80.041	9	1	1	2060.35	0
80.081	9	1	1	2051.2	0
80.121	9	1	1	2042.1	0
80.161	9	1	1	2033.07	0
80.201	9	1	1	2024.08	0
80.241	9	1	1	2015.15	0
80.281	9	1	1	2006.28	0
80.321	9	1	1	1997.45	0
80.361	9	1	1	1988.69	0
80.401	9	1	1	1979.97	0
80.441	9	1	1	1971.31	0
80.481	9	1	1	1962.69	0
80.521	9	1	1	1954.13	0
80.561	9	1	1	1945.62	0
80.601	9	1	1	1937.17	0
80.641	9	1	1	1928.76	0
80.681	9	1	1	1920.4	0
80.721	9	1	1	1912.09	0
80.761	9	1	1	1903.84	0
80.801	9	1	1	1895.63	0
80.841	9	1	1	1887.47	0
80.881	9	1	1	1879.36	0
80.921	9	1	1	1871.29	0
80.961	9	1	1	1863.28	0
81.001	9	1	1	1855.31	0
81.041	9	1	1	1847.39	0
81.081	9	1	1	1839.51	0
81.121	9	1	1	1831.68	0
81.161	9	1	1	1823.9	0
81.201	9	1	1	1816.16	0
81.241	9	1	1	1808.47	0
81.281	9	1	1	1800.83	0
81.321	9	1	1	1793.23	0
81.361	9	1	1	1785.67	0
81.401	9	1	1	1778.16	0
81.441	9	1	1	1770.69	0
81.481	9	1	1	1763.26	0
81.521	9	1	1	1755.88	0
81.561	9	1	1	1748.54	0
81.601	9	1	1	1741.25	0
81.641	9	1	1	1733.99	0
81.681	9	1	1	1726.78	0
81.721	9	1	1	1719.61	0
81.761	9	1	1	1712.48	0
81.801	9	1	1	1705.39	0
81.841	9	1	1	1698.35	0
81.881	9	1	1	1691.34	0
81.921	9	1	1	1684.37	0
81.961	9	1	1	1677.45	0
82.001	9	1	1	1670.56	0
82.041	9	1	1	1663.71	0
82.081	9	1	1	1656.91	0
82.121	9	1	1	1650.14	0
82.161	9	1	1	1643.41	0
82.201	9	1	1	1636.72	0
82.241	9	1	1	1630.06	0
82.281	9	1	1	1623.45	0
82.321	9	1	1	1616.87	0
82.361	9	1	1	1610.33	0
82.401	9	1	1	1603.82	0
82.441	9	1	1	1597.35	0
82.481	9	1	1	1590.92	0
82.521	9	1	1	1584.53	0
82.561	9	1	1	1578.17	0
82.601	9	1	1	1571.85	0
82.641	9	1	1	1565.56	0
82.681	9	1	1	1559.31	0
82.721	9	1	1	1553.09	0
82.761	9	1	1	1546.91	0
82.801	9	1	1	1540.76	0
82.841	9	1	1	1534.65	0
82.881	9	1	1	1528.57	0
82.921	9	1	1	1522.52	0
82.961	9	1	1	1516.51	0
83.001	9	1	1	1510.53	0
83.041	9	1	1	1504.59	0
83.081	9	1	1	1498.68	0
83.121	9	1	1	1492.8	0
83.161	9	1	1	1486.95	0
83.201	9	1	1	1481.13	0
83.241	9	1	1	1475.35	0
83.281	9	1	1	1469.6	0
83.321	9	1	1	1463.88	0
83.361	9	1	1	1458.19	0
83.401	9	1	1	1452.54	0
83.441	9	1	1	1446.91	0
83.481	9	1	1	1441.32	0
83.521	9	1	1	1435.75	0
83.561	9	1	1	1430.22	0
83.601	9	1	1	1424.71	0
83.641	9	1	1	1419.24	0
83.681	9	1	1	1413.79	0
83.721	9	1	1	1408.38	0
83.761	9	1	1	1402.99	0
83.801	9	1	1	1397.64	0
83.841	9	1	1	1392.31	0
83.881	9	1	1	1387.01	0
83.921	9	1	1	1381.74	0
83.961	9	1	1	1376.5	0
84.001	9	1	1	1371.28	0
84.041	9	1	1	1366.1	0
84.081	9	1	1	1360.94	0
84.121	9	1	1	1355.81	0
84.161	9	1	1	1350.71	0
84.201	9	1	1	1345.63	0
84.241	9	1	1	1340.58	0
84.281	9	1	1	1335.56	0
84.321	9	1	1	1330.56	0
84.361	9	1	1	1325.6	0
84.401	9	1	1	1320.65	0
84.441	9	1	1	1315.74	0
84.481	9	1	1	1310.85	0
84.521	9	1	1	1305.98	0
84.561	9	1	1	1301.14	0
84.601	9	1	1	1296.33	0
84.641	9	1	1	1291.54	0
84.681	9	1	1	1286.78	0
84.721	9	1	1	1282.04	0
84.761	9	1	1	1277.33	0
84.801	9	1	1	1272.64	0
84.841	9	1	1	1267.98	0
84.881	9	1	1	1263.34	0
84.921	9	1	1	1258.72	0
84.961	9	1	1	1254.13	0
85.001	9	1	1	1249.56	0
85.041	9	1	1	1245.02	0
85.081	9	1	1	1240.5	0
85.121	9	1	1	1236	0
85.161	9	1	1	1231.53	0
85.201	9	1	1	1227.08	0
85.241	9	1	1	1222.65	0
85.281	9	1	1	1218.25	0
85.321	9	1	1	1213.86	0
85.361	9	1	1	1209.51	0
85.401	9	1	1	1205.17	0
85.441	9	1	1	1200.85	0
85.481	9	1	1	1196.56	0
85.521	9	1	1	1192.29	0
85.561	9	1	1	1188.04	0
85.601	9	1	1	1183.81	0
85.641	9	1	1	1179.61	0
85.681	9	1	1	1175.42	0
85.721	9	1	1	1171.26	0
85.761	9	1	1	1167.11	0
85.801	9	1	1	1162.99	0
85.841	9	1	1	1158.89	0
85.881	9	1	1	1154.81	0
85.921	9	1	1	1150.75	0
85.961	9	1	1	1146.71	0
86.001	9	1	1	1142.7	0
86.041	9	1	1	1138.7	0
86.081	9	1	1	1134.72	0
86.121	9	1	1	1130.76	0
86.161	9	1	1	1126.82	0
86.201	9	1	1	1122.9	0
86.241	9	1	1	1119	0
86.281	9	1	1	1115.12	0
86.321	9	1	1	1111.26	0
86.361	9	1	1	1107.42	0
86.401	9	1	1	1103.6	0
86.441	9	1	1	1099.79	0
86.481	9	1	1	1096.01	0
86.521	9	1	1	1092.24	0
86.561	9	1	1	1088.49	0
86.601	9	1	1	1084.76	0
86.641	9	1	1	1081.05	0
86.681	9	1	1	1077.36	0
86.721	9	1	1	1073.69	0
86.761	9	1	1	1070.03	0
86.801	9	1	1	1066.39	0
86.841	9	1	1	1062.77	0
86.881	9	1	1	1059.17	0
86.921	9	1	1	1055.58	0
86.961	9	1	1	1052.01	0
87.001	9	1	1	1048.46	0
87.041	9	1	1	1044.93	0
87.081	9	1	1	1041.41	0
87.121	9	1	1	1037.91	0
87.161	9	1	1	1034.43	0
87.201	9	1	1	1030.96	0
87.241	9	1	1	1027.51	0
87.281	9	1	1	1024.08	0
87.321	9	1	1	1020.67	0
87.361	9	1	1	1017.27	0
87.401	9	1	1	1013.88	0
87.441	9	1	1	1010.52	0
87.481	9	1	1	1007.17	0
87.521	9	1	1	1003.83	0
87.561	9	1	1	1000.51	0
87.601	9	1	1	997.209	0
87.641	9	1	1	993.921	0
87.681	9	1	1	990.649	0
87.721	9	1	1	987.393	0
87.761	9	1	1	984.152	0
87.801	9	1	1	980.927	0
87.841	9	1	1	977.716	0
87.881	9	1	1	974.521	0
87.921	9	1	1	971.341	0
87.961	9	1	1	968.176	0
88.001	9	1	1	965.026	0
88.041	9	1	1	961.89	0
88.081	9	1	1	958.77	0
88.121	9	1	1	955.664	0
88.161	9	1	1	952.572	0
88.201	9	1	1	949.495	0
88.241	9	1	1	946.432	0
88.281	9	1	1	943.384	0
88.321	9	1	1	940.349	0
88.361	9	1	1	937.329	0
88.401	9	1	1	934.323	0
88.441	9	1	1	931.331	0
88.481	9	1	1	928.352	0
88.521	9	1	1	925.388	0
88.561	9	1	1	922.437	0
88.601	9	1	1	919.499	0
88.641	9	1	1	916.576	0
88.681	9	1	1	913.665	0
88.721	9	1	1	910.768	0
88.761	9	1	1	907.884	0
88.801	9	1	1	905.014	0
88.841	9	1	1	902.157	0
88.881	9	1	1	899.312	0
88.921	9	1	1	896.481	0
88.961	9	1	1	893.663	0
89.001	9	1	1	890.857	0
89.041	9	1	1	888.064	0
89.081	9	1	1	885.284	0
89.121	9	1	1	882.516	0
89.161	9	1	1	879.761	0
89.201	9	1	1	877.019	0
89.241	9	1	1	874.289	0
89.281	9	1	1	871.571	0
89.321	9	1	1	868.865	0
89.361	9	1	1	866.172	0
89.401	9	1	1	863.49	0
89.441	9	1	1	860.821	0
89.481	9	1	1	858.164	0
89.521	9	1	1	855.518	0
89.561	9	1	1	852.885	0
89.601	9	1	1	850.263	0
89.641	9	1	1	847.653	0
89.681	9	1	1	845.054	0
89.721	9	1	1	842.467	0
89.761	9	1	1	839.891	0
89.801	9	1	1	837.327	0
89.841	9	1	1	834.775	0
89.881	9	1	1	832.233	0
89.921	9	1	1	829.703	0
89.961	9	1	1	827.184	0
