% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	1	1	1	4	98	103292	97	102238	0.00909678	0.019195	0.00341637	0.103416	1054	0	1054	1054	
0	1	1	1	1	5	98	103292	96	101184	0.00883624	0.0192897	0.00310708	0.103107	1054	0	1054	1054	
1	2	1	1	1	4	100	105400	99	104346	0.00897193	0.0190178	0.00341637	0.103416	1054	0	1054	1054	
1	2	1	1	1	5	100	105400	99	104346	0.00866263	0.0190178	0.00310708	0.103107	1054	0	1054	1054	
2	3	1	1	1	4	100	105400	99	104346	0.00897193	0.0190178	0.00341637	0.103416	1054	0	1054	1054	
2	3	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
3	4	1	1	1	4	100	105400	99	104346	0.00897193	0.0190178	0.00341637	0.103416	1054	0	1054	1054	
3	4	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
4	5	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
4	5	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
5	6	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
5	6	1	1	1	5	100	105400	99	104346	0.00866263	0.0190178	0.00310708	0.103107	1054	0	1054	1054	
6	7	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
6	7	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
7	8	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
7	8	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
8	9	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
8	9	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
9	10	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
9	10	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
10	11	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
10	11	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
11	12	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
11	12	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
12	13	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
12	13	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
13	14	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
13	14	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
14	15	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
14	15	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
15	16	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
15	16	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
16	17	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
16	17	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
17	18	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
17	18	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
18	19	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
18	19	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
19	20	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
19	20	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
20	21	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
20	21	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
21	22	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
21	22	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
22	23	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
22	23	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
23	24	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
23	24	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
24	25	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
24	25	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
25	26	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
25	26	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
26	27	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
26	27	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
27	28	1	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
27	28	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
28	29	1	1	1	4	100	105400	99	104346	0.00897193	0.0190178	0.00341637	0.103416	1054	0	1054	1054	
28	29	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
29	30	1	1	1	4	100	105400	90	94860	0.00952748	0.0198701	0.00341637	0.103416	1054	0	1054	1054	
29	30	1	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
30	31	4	1	1	4	100	105400	96	101184	0.0168643	0.0286062	0.00341637	0.103416	1054	0	1054	1054	
30	31	4	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
31	32	4	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
31	32	4	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
32	33	4	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
32	33	4	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
33	34	4	1	1	4	100	105400	100	105400	0.00341637	0	0.00341637	0.00341637	1054	0	1054	1054	
33	34	4	1	1	5	100	105400	99	104346	0.00866263	0.0190178	0.00310708	0.103107	1054	0	1054	1054	
34	35	4	1	1	4	100	105400	99	104346	0.00897193	0.0190178	0.00341637	0.103416	1054	0	1054	1054	
34	35	4	1	1	5	100	105400	99	104346	0.00866263	0.0190178	0.00310708	0.103107	1054	0	1054	1054	
35	36	4	1	1	4	100	105400	99	104346	0.00897193	0.0190178	0.00341637	0.103416	1054	0	1054	1054	
35	36	4	1	1	5	100	105400	100	105400	0.00310708	0	0.00310708	0.00310708	1054	0	1054	1054	
36	37	4	1	1	4	100	105400	99	104346	0.00897193	0.0190178	0.00341637	0.103416	1054	0	1054	1054	
36	37	4	1	1	5	100	105400	98	103292	0.0143316	0.0258172	0.00310708	0.103107	1054	0	1054	1054	
37	38	4	1	1	4	100	105400	99	104346	0.00897193	0.0190178	0.00341637	0.103416	1054	0	1054	1054	
37	38	4	1	1	5	100	105400	93	98022	0.014935	0.026373	0.00310708	0.103107	1054	0	1054	1054	
38	39	5	1	1	4	100	105400	100	105400	0.00342637	0.0001	0.00341637	0.00441637	1054	0	1054	1054	
